0.005 0.211407 
0.015 0.001483 
0.025 0.00223117 
0.035 0.00334008 
0.045 0.0040749 
0.055 0.00448239 
0.065 0.0057917 
0.075 0.00631943 
0.085 0.00721457 
0.095 0.0075085 
0.105 0.00822328 
0.115 0.00829008 
0.125 0.00883117 
0.135 0.00919858 
0.145 0.00983988 
0.155 0.00998684 
0.165 0.00999352 
0.175 0.0106482 
0.185 0.010568 
0.195 0.011216 
0.205 0.0110623 
0.215 0.0107016 
0.225 0.0111425 
0.235 0.0109154 
0.245 0.0117036 
0.255 0.0112828 
0.265 0.0111759 
0.275 0.0113229 
0.285 0.0114498 
0.295 0.0122982 
0.305 0.0117437 
0.315 0.0116435 
0.325 0.0116702 
0.335 0.0120176 
0.345 0.0117571 
0.355 0.0113429 
0.365 0.0115767 
0.375 0.0114832 
0.385 0.010902 
0.395 0.0109087 
0.405 0.0114899 
0.415 0.0111291 
0.425 0.0105012 
0.435 0.0111091 
0.445 0.0111225 
0.455 0.0113563 
0.465 0.0107016 
0.475 0.0102607 
0.485 0.0104945 
0.495 0.0102206 
0.505 0.010381 
0.515 0.0100603 
0.525 0.00955931 
0.535 0.00998016 
0.545 0.00997348 
0.555 0.00947915 
0.565 0.00937227 
0.575 0.00889129 
0.585 0.00901154 
0.595 0.00939231 
0.605 0.00933886 
0.615 0.00906498 
0.625 0.00861073 
0.635 0.00858401 
0.645 0.00841032 
0.655 0.00798947 
0.665 0.00813644 
0.675 0.00847044 
0.685 0.00800951 
0.695 0.00743502 
0.705 0.00736822 
0.715 0.00711437 
0.725 0.00716113 
0.735 0.00684716 
0.745 0.00641963 
0.755 0.00633279 
0.765 0.00628603 
0.775 0.00615243 
0.785 0.00552449 
0.795 0.00551113 
0.805 0.00551113 
0.815 0.00520385 
0.825 0.00534413 
0.835 0.00496336 
0.845 0.00487652 
0.855 0.00453583 
0.865 0.00429534 
0.875 0.00438219 
0.885 0.00434878 
0.895 0.00375425 
0.905 0.00371417 
0.915 0.00332672 
0.925 0.00322652 
0.935 0.00263866 
0.945 0.0026587 
0.955 0.00219109 
0.965 0.00156984 
0.975 0.00104211 
0.985 0.00041417 
