2.5 0.000275312 0.000243163 -1.31391e-05 1.66811e-05 0.00179677 0.000265902 8.62602e-06 2.22335e-05 0.00572104 0.000388118 0.000242945 4.843e-05 0.0107565 0.000536723 0.000802368 8.7132e-05 
7.5 0.00128329 0.000341304 4.69142e-06 2.92683e-05 0.00313263 0.000374795 4.35484e-05 3.94578e-05 0.00905232 0.000551237 0.000480674 8.51018e-05 0.0171063 0.000751549 0.00160436 0.000150324 
12.5 0.00520246 0.000455437 0.000125246 5.91772e-05 0.00749488 0.000520802 0.000385776 7.51861e-05 0.0186774 0.000786794 0.00190553 0.000163203 0.0301749 0.00108557 0.00405693 0.000281399 
17.5 0.0171835 0.000732227 0.00175513 0.000145769 0.0158419 0.000762029 0.00139093 0.00014994 0.0336484 0.00114612 0.00495643 0.000312982 0.0512643 0.00150686 0.00974918 0.000503796 
22.5 0.0306717 0.00110604 0.00427816 0.000290402 0.0286119 0.00112702 0.00350321 0.000287519 0.0554563 0.00166131 0.010812 0.000578048 0.0775953 0.0020484 0.0186762 0.000846458 
27.5 0.0545305 0.00157253 0.01098 0.000543481 0.0513631 0.00168425 0.00915836 0.000565267 0.0849759 0.00221684 0.0214616 0.000958079 0.115578 0.00264964 0.0352862 0.0013408 
32.5 0.085598 0.00231156 0.0214943 0.00100318 0.0879269 0.00234546 0.022426 0.00102892 0.130097 0.00289495 0.0424452 0.00155658 0.158015 0.00320686 0.0578414 0.00191362 
37.5 0.130512 0.00310536 0.0418322 0.00167187 0.138827 0.00319571 0.0462151 0.00177863 0.174557 0.0035679 0.0669036 0.00224589 0.19839 0.00369685 0.0824622 0.00249102 
42.5 0.183895 0.00405528 0.070874 0.00262682 0.169868 0.00391506 0.0620278 0.00243516 0.203795 0.00410815 0.084296 0.00281532 0.208858 0.00407516 0.0879956 0.00283654 
47.5 0.203105 0.00484735 0.0796703 0.00333681 0.191655 0.00456099 0.0731127 0.00305023 0.207016 0.0045871 0.0838891 0.00320192 0.200474 0.00439013 0.0802369 0.00301683 
52.5 0.18608 0.00547391 0.0627185 0.00365391 0.161811 0.00491729 0.0498374 0.00305853 0.159088 0.00472802 0.0493425 0.00292155 0.140519 0.00430577 0.0401745 0.00249749 
57.5 0.116534 0.00541589 0.0153017 0.00291225 0.0907354 0.00465733 0.00655198 0.0022167 0.0793874 0.00420099 0.00428761 0.00187636 0.0583057 0.00357766 -0.001404 0.0013844 
62.5 0.0186946 0.00417184 -0.0285676 0.00118317 0.00453394 0.00334883 -0.0254747 0.000761372 -0.00289548 0.00285317 -0.0229273 0.00055656 -0.0121468 0.00228394 -0.0201845 0.000371366 
67.5 -0.0477053 0.0026427 -0.0397279 0.000426944 -0.0487824 0.0019657 -0.0302792 0.000472223 -0.047631 0.00153657 -0.0237434 0.00046448 -0.0463819 0.00116152 -0.0180414 0.000443079 
72.5 -0.0864515 0.000814934 -0.0254571 0.00095799 -0.0745706 0.000700005 -0.0168272 0.000754676 -0.0653488 0.000686991 -0.0112778 0.000599334 -0.0570002 0.000710866 -0.00741102 0.000467866 
77.5 -0.0847608 0.00101271 -0.0079436 0.000768705 -0.069591 0.00107892 -0.00399861 0.000534941 -0.0580887 0.00108488 -0.00173318 0.000377642 -0.0481198 0.00106016 -0.00027488 0.000257787 
82.5 -0.0564971 0.00157023 0.00332455 0.000222644 -0.0439092 0.00140009 0.00315258 0.000128413 -0.0345208 0.00125603 0.00289805 8.71231e-05 -0.027584 0.00111794 0.00252099 8.06122e-05 
87.5 -0.0242676 0.00132826 0.00367609 0.000148698 -0.0172461 0.00106057 0.00251852 0.00013589 -0.0126067 0.000864453 0.00178154 0.00011848 -0.00916887 0.000699372 0.0012442 9.953e-05 
92.5 -0.00418186 0.000596113 0.000790442 0.000119015 -0.00274905 0.000453902 0.000488089 8.76947e-05 -0.00189871 0.00035092 0.000312698 6.52558e-05 -0.0013553 0.000277305 0.000207685 4.94983e-05 
97.5 -0.000141235 9.98381e-05 2.56214e-05 1.80953e-05 -7.19977e-05 5.08971e-05 9.32572e-06 6.58709e-06 -3.15108e-05 2.22767e-05 2.70026e-06 1.90747e-06 -1.23387e-05 8.72313e-06 6.61654e-07 4.67415e-07 
