5 -0.553635 0.0233616 -0.000379015 6.34185e-05 1.22176 0.0499221 -0.514404 0.0342744 -0.000148071 3.9363e-05 0.691052 0.622189 -0.488523 0.0364255 -0.000212246 6.30788e-05 1.04506 0.110971 0.386955 0.0603141 0.000111165 7.00861e-05 -1.36196 0.270436 
15 0.739118 0.00559909 0.00463424 0.000166449 0.977582 0.00391033 -0.347619 0.0943621 -7.61693e-05 8.09482e-05 1.54588 0.407345 0.528303 0.0208276 0.000783209 0.000126186 -0.941894 0.115463 0.589879 0.0137334 0.0013737 0.000134079 -0.565054 0.57883 
25 0.850211 0.00225837 0.0214296 0.000391609 0.988357 0.000679493 0.598454 0.0135362 0.00172827 0.000163054 0.836634 0.0578074 0.732957 0.00526478 0.00731101 0.000263588 0.943239 0.00520333 0.729426 0.00535152 0.00707942 0.000261187 0.933911 0.00605861 
35 0.875872 0.00172919 0.0451094 0.000726713 0.987796 0.000468292 0.732936 0.00512022 0.00948142 0.000340993 0.927754 0.00629789 0.814299 0.0028736 0.0217668 0.000502127 0.968865 0.00153137 0.810469 0.00298169 0.0202521 0.000480416 0.966076 0.0016805 
45 0.876945 0.00176457 0.0701361 0.00118537 0.98238 0.000606213 0.805047 0.00312133 0.0285196 0.000712949 0.956199 0.00220772 0.838872 0.00243664 0.0368159 0.000771726 0.970785 0.00121121 0.818097 0.00286584 0.0277225 0.000650402 0.962076 0.00177869 
55 0.790192 0.00402367 0.0503605 0.00160046 0.880403 0.00878672 0.712292 0.00643679 0.0205728 0.000986064 -0.777828 0.055612 0.664032 0.00855628 0.0121693 0.000772661 -1.01679 0.0329204 0.501439 0.0230217 0.00282428 0.000552393 -1.54836 0.0845106 
65 -0.988731 0.00783506 -0.0442151 0.000588856 1.04665 0.00582478 -1.06292 0.00732364 -0.0343826 0.000419244 0.980275 0.00542411 -1.13325 0.00711635 -0.0279127 0.000371319 0.916769 0.00585767 -1.20769 0.00710955 -0.0222329 0.00035379 0.83662 0.00779387 
75 -1.8151 0.0139921 -0.0268958 0.000770463 -0.907645 0.00573462 -1.89896 0.0150782 -0.0168541 0.00057244 -0.949155 0.00522987 -1.97853 0.016333 -0.0112269 0.000438282 -0.980906 0.00505887 -2.05688 0.017692 -0.00756102 0.000338661 -1.01013 0.00503008 
85 -3.69802 0.0982057 -0.00191168 0.000245526 -1.24529 0.0122935 -3.8516 0.108191 -0.00114506 0.00016657 -1.27052 0.0137958 -4.00842 0.117762 -0.000669281 0.00011343 -1.30096 0.015519 -4.17971 0.13269 -0.000404166 7.80464e-05 -1.32748 0.018042 
95 -10.896 0.234046 -4.67207e-05 4.66759e-05 -1.76791 0.00133591 -11.0291 0.0500928 -3.09706e-05 3.09696e-05 -1.76831 0.0012053 -11.0564 0.0234156 -1.81643e-05 1.81643e-05 -1.76833 0.00120536 -11.0301 0.0487705 -9.57752e-06 9.57722e-06 -1.76831 0.00120529 
