#[1]xEvo [2]T [3]Muu [4]Mud [5]Mus [6]Tau [7]E
3.04368 0.498142 0.210477 0.239301 0 3.82084 1.00047
3.06868 0.498315 0.210339 0.239146 0 3.866 1.00178
3.09368 0.498485 0.210202 0.238993 0 3.91134 1.00307
3.11868 0.498652 0.210068 0.238843 0 3.95685 1.00435
3.14368 0.498818 0.209936 0.238695 0 4.00253 1.00561
3.16868 0.49898 0.209806 0.23855 0 4.04839 1.00685
3.19368 0.499141 0.209678 0.238406 0 4.09441 1.00807
3.21868 0.4993 0.209552 0.238264 0 4.14061 1.00928
3.24368 0.499456 0.209427 0.238125 0 4.18698 1.01048
3.26868 0.49961 0.209305 0.237988 0 4.23352 1.01166
3.29368 0.499762 0.209184 0.237852 0 4.28023 1.01282
3.31868 0.499912 0.209065 0.237719 0 4.3271 1.01397
3.34368 0.50006 0.208947 0.237587 0 4.37415 1.01511
3.36868 0.500206 0.208831 0.237457 0 4.42136 1.01623
3.39368 0.50035 0.208717 0.237329 0 4.46874 1.01734
3.41868 0.500492 0.208605 0.237203 0 4.51629 1.01843
3.44368 0.500632 0.208494 0.237079 0 4.564 1.01951
3.46868 0.500771 0.208384 0.236956 0 4.61187 1.02058
3.49368 0.500908 0.208276 0.236835 0 4.65992 1.02163
3.51868 0.501042 0.208169 0.236716 0 4.70812 1.02267
3.54368 0.501176 0.208064 0.236598 0 4.75649 1.0237
3.56868 0.501307 0.207961 0.236482 0 4.80502 1.02472
3.59368 0.501437 0.207858 0.236367 0 4.85372 1.02572
3.61868 0.501565 0.207757 0.236254 0 4.90257 1.02671
3.64368 0.501692 0.207658 0.236142 0 4.95159 1.02769
3.66868 0.501817 0.20756 0.236032 0 5.00077 1.02866
3.69368 0.50194 0.207463 0.235923 0 5.05011 1.02962
3.71868 0.502062 0.207367 0.235816 0 5.09961 1.03057
3.74368 0.502182 0.207272 0.23571 0 5.14927 1.0315
3.76868 0.502301 0.207179 0.235605 0 5.19909 1.03243
3.79368 0.502419 0.207087 0.235502 0 5.24907 1.03334
3.81868 0.502535 0.206996 0.2354 0 5.2992 1.03425
3.84368 0.50265 0.206906 0.235299 0 5.34949 1.03514
3.86868 0.502763 0.206817 0.2352 0 5.39994 1.03603
3.89368 0.502875 0.20673 0.235102 0 5.45055 1.0369
3.91868 0.502985 0.206643 0.235005 0 5.50131 1.03777
3.94368 0.503095 0.206558 0.234909 0 5.55223 1.03862
3.96868 0.503203 0.206473 0.234814 0 5.6033 1.03947
3.99368 0.50331 0.20639 0.234721 0 5.65453 1.0403
4.01868 0.503415 0.206308 0.234628 0 5.70591 1.04113
4.04368 0.50352 0.206226 0.234537 0 5.75745 1.04195
4.06868 0.503623 0.206146 0.234447 0 5.80914 1.04276
4.09368 0.503725 0.206066 0.234358 0 5.86098 1.04356
4.11868 0.503826 0.205988 0.23427 0 5.91298 1.04435
4.14368 0.503926 0.20591 0.234183 0 5.96513 1.04514
4.16868 0.504024 0.205834 0.234097 0 6.01742 1.04591
4.19368 0.504122 0.205758 0.234012 0 6.06987 1.04668
4.21868 0.504218 0.205683 0.233928 0 6.12248 1.04744
4.24368 0.504313 0.205609 0.233845 0 6.17523 1.04819
4.26868 0.504408 0.205536 0.233763 0 6.22813 1.04893
4.29368 0.504501 0.205463 0.233682 0 6.28118 1.04967
4.31868 0.504593 0.205392 0.233601 0 6.33438 1.0504
4.34368 0.504685 0.205321 0.233522 0 6.38773 1.05112
4.36868 0.504775 0.205251 0.233444 0 6.44123 1.05183
4.39368 0.504864 0.205182 0.233366 0 6.49487 1.05254
4.41868 0.504953 0.205114 0.233289 0 6.54866 1.05323
4.44368 0.50504 0.205046 0.233213 0 6.6026 1.05393
4.46868 0.505127 0.204979 0.233138 0 6.65669 1.05461
4.49368 0.505212 0.204913 0.233064 0 6.71092 1.05529
4.51868 0.505297 0.204847 0.232991 0 6.7653 1.05596
4.54368 0.505381 0.204783 0.232918 0 6.81983 1.05663
4.56868 0.505464 0.204719 0.232846 0 6.8745 1.05728
4.59368 0.505546 0.204655 0.232775 0 6.92931 1.05794
4.61868 0.505627 0.204593 0.232705 0 6.98427 1.05858
4.64368 0.505708 0.204531 0.232635 0 7.03937 1.05922
4.66868 0.505787 0.204469 0.232567 0 7.09462 1.05985
4.69368 0.505866 0.204409 0.232498 0 7.15001 1.06048
4.71868 0.505944 0.204349 0.232431 0 7.20555 1.0611
4.74368 0.506021 0.204289 0.232364 0 7.26122 1.06172
4.76868 0.506098 0.20423 0.232298 0 7.31704 1.06233
4.79368 0.506174 0.204172 0.232233 0 7.373 1.06293
4.81868 0.506248 0.204114 0.232168 0 7.4291 1.06353
4.84368 0.506323 0.204057 0.232104 0 7.48535 1.06412
4.86868 0.506396 0.204001 0.232041 0 7.54173 1.06471
4.89368 0.506469 0.203945 0.231978 0 7.59825 1.06529
4.91868 0.506541 0.20389 0.231916 0 7.65492 1.06586
4.94368 0.506613 0.203835 0.231855 0 7.71172 1.06643
4.96868 0.506683 0.203781 0.231794 0 7.76867 1.067
4.99368 0.506753 0.203727 0.231734 0 7.82575 1.06756
5.01868 0.506823 0.203674 0.231674 0 7.88297 1.06811
5.04368 0.506891 0.203621 0.231615 0 7.94033 1.06866
5.06868 0.506959 0.203569 0.231557 0 7.99783 1.06921
5.09368 0.507027 0.203518 0.231499 0 8.05547 1.06975
5.11868 0.507094 0.203466 0.231441 0 8.11324 1.07028
5.14368 0.50716 0.203416 0.231385 0 8.17115 1.07081
5.16868 0.507225 0.203366 0.231328 0 8.2292 1.07134
5.19368 0.50729 0.203316 0.231273 0 8.28739 1.07186
5.21868 0.507355 0.203267 0.231217 0 8.34571 1.07238
5.24368 0.507418 0.203218 0.231163 0 8.40417 1.07289
5.26868 0.507482 0.20317 0.231109 0 8.46276 1.0734
5.29368 0.507544 0.203122 0.231055 0 8.52149 1.0739
5.31868 0.507606 0.203075 0.231002 0 8.58035 1.0744
5.34368 0.507668 0.203028 0.230949 0 8.63935 1.07489
5.36868 0.507729 0.202981 0.230897 0 8.69848 1.07538
5.39368 0.507789 0.202935 0.230845 0 8.75775 1.07587
5.41868 0.507849 0.20289 0.230794 0 8.81715 1.07635
5.44368 0.507908 0.202844 0.230743 0 8.87668 1.07683
5.46868 0.507967 0.2028 0.230693 0 8.93635 1.0773
5.49368 0.508025 0.202755 0.230643 0 8.99615 1.07777
5.51868 0.508083 0.202711 0.230594 0 9.05608 1.07824
5.54368 0.508141 0.202668 0.230545 0 9.11615 1.0787
5.56868 0.508197 0.202624 0.230496 0 9.17634 1.07916
5.59368 0.508254 0.202582 0.230448 0 9.23667 1.07961
5.61868 0.508309 0.202539 0.230401 0 9.29713 1.08007
5.64368 0.508365 0.202497 0.230354 0 9.35772 1.08051
5.66868 0.50842 0.202455 0.230307 0 9.41845 1.08096
5.69368 0.508474 0.202414 0.23026 0 9.4793 1.0814
5.71868 0.508528 0.202373 0.230214 0 9.54028 1.08183
5.74368 0.508582 0.202333 0.230169 0 9.60139 1.08226
5.76868 0.508635 0.202292 0.230124 0 9.66264 1.08269
5.79368 0.508687 0.202252 0.230079 0 9.72401 1.08312
5.81868 0.508739 0.202213 0.230034 0 9.78551 1.08354
5.84368 0.508791 0.202174 0.22999 0 9.84714 1.08396
5.86868 0.508842 0.202135 0.229947 0 9.9089 1.08438
5.89368 0.508893 0.202096 0.229903 0 9.97079 1.08479
5.91868 0.508944 0.202058 0.229861 0 10.0328 1.0852
5.94368 0.508994 0.20202 0.229818 0 10.095 1.0856
5.96868 0.509043 0.201982 0.229776 0 10.1572 1.086
5.99368 0.509093 0.201945 0.229734 0 10.2196 1.0864
6.01868 0.509141 0.201908 0.229692 0 10.2822 1.0868
6.04368 0.50919 0.201871 0.229651 0 10.3448 1.08719
6.06868 0.509238 0.201835 0.22961 0 10.4076 1.08758
6.09368 0.509286 0.201799 0.22957 0 10.4705 1.08797
6.11868 0.509333 0.201763 0.22953 0 10.5335 1.08836
6.14368 0.50938 0.201728 0.22949 0 10.5967 1.08874
6.16868 0.509426 0.201693 0.22945 0 10.66 1.08912
6.19368 0.509473 0.201658 0.229411 0 10.7234 1.08949
6.21868 0.509518 0.201623 0.229372 0 10.7869 1.08986
6.24368 0.509564 0.201589 0.229334 0 10.8506 1.09023
6.26868 0.509609 0.201555 0.229295 0 10.9144 1.0906
6.29368 0.509654 0.201521 0.229258 0 10.9783 1.09097
6.31868 0.509698 0.201487 0.22922 0 11.0423 1.09133
6.34368 0.509742 0.201454 0.229183 0 11.1065 1.09169
6.36868 0.509786 0.201421 0.229145 0 11.1707 1.09204
6.39368 0.50983 0.201388 0.229109 0 11.2351 1.0924
6.41868 0.509873 0.201356 0.229072 0 11.2997 1.09275
6.44368 0.509915 0.201323 0.229036 0 11.3643 1.0931
6.46868 0.509958 0.201291 0.229 0 11.4291 1.09344
6.49368 0.51 0.20126 0.228964 0 11.494 1.09379
6.51868 0.510042 0.201228 0.228929 0 11.559 1.09413
6.54368 0.510083 0.201197 0.228894 0 11.6242 1.09447
6.56868 0.510124 0.201166 0.228859 0 11.6894 1.0948
6.59368 0.510165 0.201135 0.228825 0 11.7548 1.09514
6.61868 0.510206 0.201105 0.22879 0 11.8203 1.09547
6.64368 0.510246 0.201074 0.228756 0 11.8859 1.0958
6.66868 0.510286 0.201044 0.228722 0 11.9517 1.09612
6.69368 0.510326 0.201014 0.228689 0 12.0175 1.09645
6.71868 0.510365 0.200985 0.228656 0 12.0835 1.09677
6.74368 0.510404 0.200955 0.228623 0 12.1496 1.09709
6.76868 0.510443 0.200926 0.22859 0 12.2159 1.09741
6.79368 0.510482 0.200897 0.228557 0 12.2822 1.09772
6.81868 0.51052 0.200868 0.228525 0 12.3487 1.09804
6.84368 0.510558 0.20084 0.228493 0 12.4153 1.09835
6.86868 0.510596 0.200811 0.228461 0 12.482 1.09866
6.89368 0.510633 0.200783 0.228429 0 12.5488 1.09896
6.91868 0.510671 0.200755 0.228398 0 12.6158 1.09927
6.94368 0.510708 0.200727 0.228367 0 12.6828 1.09957
6.96868 0.510744 0.2007 0.228336 0 12.75 1.09987
6.99368 0.510781 0.200673 0.228305 0 12.8173 1.10017
7.01868 0.510817 0.200645 0.228275 0 12.8847 1.10047
7.04368 0.510853 0.200618 0.228244 0 12.9523 1.10076
7.06868 0.510888 0.200592 0.228214 0 13.0199 1.10105
7.09368 0.510924 0.200565 0.228185 0 13.0877 1.10134
