#[1]xEvo [2]E [3]PT [4]PL [5]Nu [6]Nd [7]Ns [8]Tau
24.1437 1.16131 0.395712 0.369881 0.0531736 0.0607698 0 80.4831
24.1687 1.16133 0.395713 0.369907 0.0531736 0.0607698 0 80.6074
24.1937 1.16136 0.395713 0.369933 0.0531736 0.0607698 0 80.7318
24.2187 1.16139 0.395713 0.36996 0.0531736 0.0607698 0 80.8562
24.2437 1.16141 0.395713 0.369986 0.0531736 0.0607698 0 80.9807
24.2687 1.16144 0.395713 0.370012 0.0531736 0.0607698 0 81.1053
24.2937 1.16146 0.395713 0.370038 0.0531736 0.0607698 0 81.2299
24.3187 1.16149 0.395713 0.370064 0.0531736 0.0607698 0 81.3546
24.3437 1.16152 0.395713 0.37009 0.0531736 0.0607698 0 81.4794
24.3687 1.16154 0.395713 0.370116 0.0531736 0.0607698 0 81.6042
24.3937 1.16157 0.395713 0.370142 0.0531736 0.0607698 0 81.7291
24.4187 1.16159 0.395713 0.370168 0.0531736 0.0607698 0 81.854
24.4437 1.16162 0.395714 0.370194 0.0531736 0.0607698 0 81.9791
24.4687 1.16165 0.395714 0.37022 0.0531736 0.0607698 0 82.1041
24.4937 1.16167 0.395714 0.370245 0.0531736 0.0607698 0 82.2293
24.5187 1.1617 0.395714 0.370271 0.0531736 0.0607698 0 82.3545
24.5437 1.16172 0.395714 0.370296 0.0531736 0.0607698 0 82.4798
24.5687 1.16175 0.395714 0.370322 0.0531736 0.0607698 0 82.6051
24.5937 1.16178 0.395714 0.370347 0.0531736 0.0607698 0 82.7305
24.6187 1.1618 0.395714 0.370373 0.0531736 0.0607698 0 82.856
24.6437 1.16183 0.395714 0.370398 0.0531736 0.0607698 0 82.9815
24.6687 1.16185 0.395714 0.370424 0.0531736 0.0607698 0 83.1071
24.6937 1.16188 0.395714 0.370449 0.0531736 0.0607698 0 83.2327
24.7187 1.1619 0.395715 0.370474 0.0531736 0.0607698 0 83.3584
24.7437 1.16193 0.395715 0.370499 0.0531736 0.0607698 0 83.4842
24.7687 1.16195 0.395715 0.370524 0.0531736 0.0607698 0 83.6101
24.7937 1.16198 0.395715 0.37055 0.0531736 0.0607698 0 83.736
24.8187 1.162 0.395715 0.370575 0.0531736 0.0607698 0 83.8619
24.8437 1.16203 0.395715 0.3706 0.0531736 0.0607698 0 83.988
24.8687 1.16205 0.395715 0.370625 0.0531736 0.0607698 0 84.114
24.8937 1.16208 0.395715 0.370649 0.0531736 0.0607698 0 84.2402
24.9187 1.1621 0.395715 0.370674 0.0531736 0.0607698 0 84.3664
24.9437 1.16213 0.395715 0.370699 0.0531736 0.0607698 0 84.4927
24.9687 1.16215 0.395715 0.370724 0.0531736 0.0607698 0 84.619
24.9937 1.16218 0.395715 0.370748 0.0531736 0.0607698 0 84.7455
25.0187 1.1622 0.395716 0.370773 0.0531736 0.0607698 0 84.8719
25.0437 1.16223 0.395716 0.370798 0.0531736 0.0607698 0 84.9985
25.0687 1.16225 0.395716 0.370822 0.0531736 0.0607698 0 85.1251
25.0937 1.16228 0.395716 0.370847 0.0531736 0.0607698 0 85.2517
25.1187 1.1623 0.395716 0.370871 0.0531736 0.0607698 0 85.3784
25.1437 1.16233 0.395716 0.370896 0.0531736 0.0607698 0 85.5052
25.1687 1.16235 0.395716 0.37092 0.0531736 0.0607698 0 85.6321
25.1937 1.16238 0.395716 0.370944 0.0531736 0.0607698 0 85.759
25.2187 1.1624 0.395716 0.370969 0.0531736 0.0607698 0 85.886
25.2437 1.16243 0.395716 0.370993 0.0531736 0.0607698 0 86.013
25.2687 1.16245 0.395716 0.371017 0.0531736 0.0607698 0 86.1401
25.2937 1.16247 0.395716 0.371041 0.0531736 0.0607698 0 86.2672
25.3187 1.1625 0.395717 0.371065 0.0531736 0.0607698 0 86.3945
25.3437 1.16252 0.395717 0.371089 0.0531736 0.0607698 0 86.5218
25.3687 1.16255 0.395717 0.371113 0.0531736 0.0607698 0 86.6491
25.3937 1.16257 0.395717 0.371137 0.0531736 0.0607698 0 86.7765
25.4187 1.16259 0.395717 0.371161 0.0531736 0.0607698 0 86.904
25.4437 1.16262 0.395717 0.371185 0.0531736 0.0607698 0 87.0315
25.4687 1.16264 0.395717 0.371209 0.0531736 0.0607698 0 87.1591
25.4937 1.16267 0.395717 0.371232 0.0531736 0.0607698 0 87.2868
25.5187 1.16269 0.395717 0.371256 0.0531736 0.0607698 0 87.4145
25.5437 1.16271 0.395717 0.37128 0.0531736 0.0607698 0 87.5423
25.5687 1.16274 0.395717 0.371303 0.0531736 0.0607698 0 87.6701
25.5937 1.16276 0.395717 0.371327 0.0531736 0.0607698 0 87.798
25.6187 1.16279 0.395717 0.37135 0.0531736 0.0607698 0 87.926
25.6437 1.16281 0.395718 0.371374 0.0531736 0.0607698 0 88.054
25.6687 1.16283 0.395718 0.371397 0.0531736 0.0607698 0 88.1821
25.6937 1.16286 0.395718 0.371421 0.0531736 0.0607698 0 88.3103
25.7187 1.16288 0.395718 0.371444 0.0531736 0.0607698 0 88.4385
25.7437 1.1629 0.395718 0.371467 0.0531736 0.0607698 0 88.5668
25.7687 1.16293 0.395718 0.37149 0.0531736 0.0607698 0 88.6951
25.7937 1.16295 0.395718 0.371514 0.0531736 0.0607698 0 88.8235
25.8187 1.16297 0.395718 0.371537 0.0531736 0.0607698 0 88.952
25.8437 1.163 0.395718 0.37156 0.0531736 0.0607698 0 89.0805
25.8687 1.16302 0.395718 0.371583 0.0531736 0.0607698 0 89.2091
25.8937 1.16304 0.395718 0.371606 0.0531736 0.0607698 0 89.3378
25.9187 1.16307 0.395718 0.371629 0.0531736 0.0607698 0 89.4665
25.9437 1.16309 0.395718 0.371652 0.0531736 0.0607698 0 89.5953
25.9687 1.16311 0.395719 0.371675 0.0531736 0.0607698 0 89.7241
25.9937 1.16313 0.395719 0.371698 0.0531736 0.0607698 0 89.853
26.0187 1.16316 0.395719 0.371721 0.0531736 0.0607698 0 89.982
26.0437 1.16318 0.395719 0.371743 0.0531736 0.0607698 0 90.111
26.0687 1.1632 0.395719 0.371766 0.0531736 0.0607698 0 90.2401
26.0937 1.16323 0.395719 0.371789 0.0531736 0.0607698 0 90.3692
26.1187 1.16325 0.395719 0.371811 0.0531736 0.0607698 0 90.4984
26.1437 1.16327 0.395719 0.371834 0.0531736 0.0607698 0 90.6277
26.1687 1.16329 0.395719 0.371856 0.0531736 0.0607698 0 90.757
26.1937 1.16332 0.395719 0.371879 0.0531736 0.0607698 0 90.8864
26.2187 1.16334 0.395719 0.371901 0.0531736 0.0607698 0 91.0159
26.2437 1.16336 0.395719 0.371924 0.0531736 0.0607698 0 91.1454
26.2687 1.16339 0.395719 0.371946 0.0531736 0.0607698 0 91.275
26.2937 1.16341 0.395719 0.371969 0.0531736 0.0607698 0 91.4046
26.3187 1.16343 0.39572 0.371991 0.0531736 0.0607698 0 91.5343
26.3437 1.16345 0.39572 0.372013 0.0531736 0.0607698 0 91.6641
26.3687 1.16347 0.39572 0.372035 0.0531736 0.0607698 0 91.7939
26.3937 1.1635 0.39572 0.372058 0.0531736 0.0607698 0 91.9238
26.4187 1.16352 0.39572 0.37208 0.0531736 0.0607698 0 92.0537
26.4437 1.16354 0.39572 0.372102 0.0531736 0.0607698 0 92.1837
26.4687 1.16356 0.39572 0.372124 0.0531736 0.0607698 0 92.3138
26.4937 1.16359 0.39572 0.372146 0.0531736 0.0607698 0 92.4439
26.5187 1.16361 0.39572 0.372168 0.0531736 0.0607698 0 92.5741
26.5437 1.16363 0.39572 0.37219 0.0531736 0.0607698 0 92.7044
26.5687 1.16365 0.39572 0.372212 0.0531736 0.0607698 0 92.8347
26.5937 1.16367 0.39572 0.372233 0.0531736 0.0607698 0 92.965
26.6187 1.1637 0.39572 0.372255 0.0531736 0.0607698 0 93.0955
26.6437 1.16372 0.39572 0.372277 0.0531736 0.0607698 0 93.226
26.6687 1.16374 0.39572 0.372299 0.0531736 0.0607698 0 93.3565
26.6937 1.16376 0.395721 0.37232 0.0531736 0.0607698 0 93.4871
26.7187 1.16378 0.395721 0.372342 0.0531736 0.0607698 0 93.6178
26.7437 1.16381 0.395721 0.372364 0.0531736 0.0607698 0 93.7485
26.7687 1.16383 0.395721 0.372385 0.0531736 0.0607698 0 93.8793
26.7937 1.16385 0.395721 0.372407 0.0531736 0.0607698 0 94.0102
26.8187 1.16387 0.395721 0.372428 0.0531736 0.0607698 0 94.1411
26.8437 1.16389 0.395721 0.37245 0.0531736 0.0607698 0 94.2721
26.8687 1.16391 0.395721 0.372471 0.0531736 0.0607698 0 94.4031
26.8937 1.16393 0.395721 0.372493 0.0531736 0.0607698 0 94.5342
26.9187 1.16396 0.395721 0.372514 0.0531736 0.0607698 0 94.6654
26.9437 1.16398 0.395721 0.372535 0.0531736 0.0607698 0 94.7966
26.9687 1.164 0.395721 0.372556 0.0531736 0.0607698 0 94.9279
26.9937 1.16402 0.395721 0.372578 0.0531736 0.0607698 0 95.0593
27.0187 1.16404 0.395721 0.372599 0.0531736 0.0607698 0 95.1907
27.0437 1.16406 0.395721 0.37262 0.0531736 0.0607698 0 95.3221
27.0687 1.16408 0.395722 0.372641 0.0531736 0.0607698 0 95.4536
27.0937 1.16411 0.395722 0.372662 0.0531736 0.0607698 0 95.5852
27.1187 1.16413 0.395722 0.372683 0.0531736 0.0607698 0 95.7169
27.1437 1.16415 0.395722 0.372704 0.0531736 0.0607698 0 95.8486
27.1687 1.16417 0.395722 0.372725 0.0531736 0.0607698 0 95.9804
27.1937 1.16419 0.395722 0.372746 0.0531736 0.0607698 0 96.1122
27.2187 1.16421 0.395722 0.372767 0.0531736 0.0607698 0 96.2441
27.2437 1.16423 0.395722 0.372788 0.0531736 0.0607698 0 96.376
27.2687 1.16425 0.395722 0.372808 0.0531736 0.0607698 0 96.508
27.2937 1.16427 0.395722 0.372829 0.0531736 0.0607698 0 96.6401
27.3187 1.16429 0.395722 0.37285 0.0531736 0.0607698 0 96.7722
27.3437 1.16432 0.395722 0.372871 0.0531736 0.0607698 0 96.9044
27.3687 1.16434 0.395722 0.372891 0.0531736 0.0607698 0 97.0367
27.3937 1.16436 0.395722 0.372912 0.0531736 0.0607698 0 97.169
27.4187 1.16438 0.395722 0.372932 0.0531736 0.0607698 0 97.3013
27.4437 1.1644 0.395723 0.372953 0.0531736 0.0607698 0 97.4338
27.4687 1.16442 0.395723 0.372973 0.0531736 0.0607698 0 97.5663
27.4937 1.16444 0.395723 0.372994 0.0531736 0.0607698 0 97.6988
27.5187 1.16446 0.395723 0.373014 0.0531736 0.0607698 0 97.8314
27.5437 1.16448 0.395723 0.373035 0.0531736 0.0607698 0 97.9641
27.5687 1.1645 0.395723 0.373055 0.0531736 0.0607698 0 98.0968
27.5937 1.16452 0.395723 0.373075 0.0531736 0.0607698 0 98.2296
27.6187 1.16454 0.395723 0.373096 0.0531736 0.0607698 0 98.3624
27.6437 1.16456 0.395723 0.373116 0.0531736 0.0607698 0 98.4954
27.6687 1.16458 0.395723 0.373136 0.0531736 0.0607698 0 98.6283
27.6937 1.1646 0.395723 0.373156 0.0531736 0.0607698 0 98.7614
27.7187 1.16462 0.395723 0.373176 0.0531736 0.0607698 0 98.8944
27.7437 1.16464 0.395723 0.373196 0.0531736 0.0607698 0 99.0276
27.7687 1.16466 0.395723 0.373216 0.0531736 0.0607698 0 99.1608
27.7937 1.16468 0.395723 0.373237 0.0531736 0.0607698 0 99.2941
27.8187 1.1647 0.395723 0.373256 0.0531736 0.0607698 0 99.4274
27.8437 1.16472 0.395723 0.373276 0.0531736 0.0607698 0 99.5608
27.8687 1.16474 0.395724 0.373296 0.0531736 0.0607698 0 99.6942
27.8937 1.16476 0.395724 0.373316 0.0531736 0.0607698 0 99.8277
27.9187 1.16478 0.395724 0.373336 0.0531736 0.0607698 0 99.9613
27.9437 1.1648 0.395724 0.373356 0.0531736 0.0607698 0 100.095
27.9687 1.16482 0.395724 0.373376 0.0531736 0.0607698 0 100.229
27.9937 1.16484 0.395724 0.373395 0.0531736 0.0607698 0 100.362
28.0187 1.16486 0.395724 0.373415 0.0531736 0.0607698 0 100.496
28.0437 1.16488 0.395724 0.373435 0.0531736 0.0607698 0 100.63
28.0687 1.1649 0.395724 0.373454 0.0531736 0.0607698 0 100.764
28.0937 1.16492 0.395724 0.373474 0.0531736 0.0607698 0 100.898
28.1187 1.16494 0.395724 0.373494 0.0531736 0.0607698 0 101.032
28.1437 1.16496 0.395724 0.373513 0.0531736 0.0607698 0 101.166
28.1687 1.16498 0.395724 0.373533 0.0531736 0.0607698 0 101.3
28.1937 1.165 0.395724 0.373552 0.0531736 0.0607698 0 101.434
28.2187 1.16502 0.395724 0.373572 0.0531736 0.0607698 0 101.569
28.2437 1.16504 0.395724 0.373591 0.0531736 0.0607698 0 101.703
28.2687 1.16506 0.395724 0.37361 0.0531736 0.0607698 0 101.837
28.2937 1.16508 0.395725 0.37363 0.0531736 0.0607698 0 101.972
28.3187 1.1651 0.395725 0.373649 0.0531736 0.0607698 0 102.106
28.3437 1.16512 0.395725 0.373668 0.0531736 0.0607698 0 102.241
28.3687 1.16514 0.395725 0.373687 0.0531736 0.0607698 0 102.376
28.3937 1.16516 0.395725 0.373707 0.0531736 0.0607698 0 102.51
28.4187 1.16518 0.395725 0.373726 0.0531736 0.0607698 0 102.645
28.4437 1.16519 0.395725 0.373745 0.0531736 0.0607698 0 102.78
28.4687 1.16521 0.395725 0.373764 0.0531736 0.0607698 0 102.915
28.4937 1.16523 0.395725 0.373783 0.0531736 0.0607698 0 103.05
28.5187 1.16525 0.395725 0.373802 0.0531736 0.0607698 0 103.185
28.5437 1.16527 0.395725 0.373821 0.0531736 0.0607698 0 103.32
28.5687 1.16529 0.395725 0.37384 0.0531736 0.0607698 0 103.455
28.5937 1.16531 0.395725 0.373859 0.0531736 0.0607698 0 103.59
28.6187 1.16533 0.395725 0.373878 0.0531736 0.0607698 0 103.725
28.6437 1.16535 0.395725 0.373897 0.0531736 0.0607698 0 103.86
28.6687 1.16537 0.395725 0.373916 0.0531736 0.0607698 0 103.996
28.6937 1.16539 0.395725 0.373934 0.0531736 0.0607698 0 104.131
28.7187 1.1654 0.395725 0.373953 0.0531736 0.0607698 0 104.267
28.7437 1.16542 0.395725 0.373972 0.0531736 0.0607698 0 104.402
28.7687 1.16544 0.395726 0.373991 0.0531736 0.0607698 0 104.538
28.7937 1.16546 0.395726 0.374009 0.0531736 0.0607698 0 104.673
28.8187 1.16548 0.395726 0.374028 0.0531736 0.0607698 0 104.809
28.8437 1.1655 0.395726 0.374047 0.0531736 0.0607698 0 104.945
28.8687 1.16552 0.395726 0.374065 0.0531736 0.0607698 0 105.081
28.8937 1.16554 0.395726 0.374084 0.0531736 0.0607698 0 105.216
28.9187 1.16555 0.395726 0.374102 0.0531736 0.0607698 0 105.352
28.9437 1.16557 0.395726 0.374121 0.0531736 0.0607698 0 105.488
28.9687 1.16559 0.395726 0.374139 0.0531736 0.0607698 0 105.624
28.9937 1.16561 0.395726 0.374158 0.0531736 0.0607698 0 105.761
29.0187 1.16563 0.395726 0.374176 0.0531736 0.0607698 0 105.897
29.0437 1.16565 0.395726 0.374194 0.0531736 0.0607698 0 106.033
29.0687 1.16566 0.395726 0.374213 0.0531736 0.0607698 0 106.169
29.0937 1.16568 0.395726 0.374231 0.0531736 0.0607698 0 106.306
29.1187 1.1657 0.395726 0.374249 0.0531736 0.0607698 0 106.442
29.1437 1.16572 0.395726 0.374267 0.0531736 0.0607698 0 106.578
29.1687 1.16574 0.395726 0.374286 0.0531736 0.0607698 0 106.715
29.1937 1.16576 0.395726 0.374304 0.0531736 0.0607698 0 106.851
29.2187 1.16577 0.395726 0.374322 0.0531736 0.0607698 0 106.988
29.2437 1.16579 0.395727 0.37434 0.0531736 0.0607698 0 107.125
29.2687 1.16581 0.395727 0.374358 0.0531736 0.0607698 0 107.262
29.2937 1.16583 0.395727 0.374376 0.0531736 0.0607698 0 107.398
29.3187 1.16585 0.395727 0.374394 0.0531736 0.0607698 0 107.535
29.3437 1.16587 0.395727 0.374412 0.0531736 0.0607698 0 107.672
29.3687 1.16588 0.395727 0.37443 0.0531736 0.0607698 0 107.809
29.3937 1.1659 0.395727 0.374448 0.0531736 0.0607698 0 107.946
29.4187 1.16592 0.395727 0.374466 0.0531736 0.0607698 0 108.083
29.4437 1.16594 0.395727 0.374484 0.0531736 0.0607698 0 108.22
29.4687 1.16596 0.395727 0.374502 0.0531736 0.0607698 0 108.358
29.4937 1.16597 0.395727 0.374519 0.0531736 0.0607698 0 108.495
29.5187 1.16599 0.395727 0.374537 0.0531736 0.0607698 0 108.632
29.5437 1.16601 0.395727 0.374555 0.0531736 0.0607698 0 108.769
29.5687 1.16603 0.395727 0.374573 0.0531736 0.0607698 0 108.907
29.5937 1.16604 0.395727 0.37459 0.0531736 0.0607698 0 109.044
29.6187 1.16606 0.395727 0.374608 0.0531736 0.0607698 0 109.182
29.6437 1.16608 0.395727 0.374626 0.0531736 0.0607698 0 109.32
29.6687 1.1661 0.395727 0.374643 0.0531736 0.0607698 0 109.457
29.6937 1.16612 0.395727 0.374661 0.0531736 0.0607698 0 109.595
29.7187 1.16613 0.395727 0.374678 0.0531736 0.0607698 0 109.733
29.7437 1.16615 0.395728 0.374696 0.0531736 0.0607698 0 109.871
29.7687 1.16617 0.395728 0.374713 0.0531736 0.0607698 0 110.009
29.7937 1.16619 0.395728 0.374731 0.0531736 0.0607698 0 110.146
29.8187 1.1662 0.395728 0.374748 0.0531736 0.0607698 0 110.284
29.8437 1.16622 0.395728 0.374766 0.0531736 0.0607698 0 110.423
29.8687 1.16624 0.395728 0.374783 0.0531736 0.0607698 0 110.561
29.8937 1.16626 0.395728 0.3748 0.0531736 0.0607698 0 110.699
29.9187 1.16627 0.395728 0.374818 0.0531736 0.0607698 0 110.837
29.9437 1.16629 0.395728 0.374835 0.0531736 0.0607698 0 110.975
29.9687 1.16631 0.395728 0.374852 0.0531736 0.0607698 0 111.114
29.9937 1.16633 0.395728 0.374869 0.0531736 0.0607698 0 111.252
30.0187 1.16634 0.395728 0.374887 0.0531736 0.0607698 0 111.391
30.0437 1.16636 0.395728 0.374904 0.0531736 0.0607698 0 111.529
30.0687 1.16638 0.395728 0.374921 0.0531736 0.0607698 0 111.668
30.0937 1.16639 0.395728 0.374938 0.0531736 0.0607698 0 111.806
30.1187 1.16641 0.395728 0.374955 0.0531736 0.0607698 0 111.945
30.1437 1.16643 0.395728 0.374972 0.0531736 0.0607698 0 112.084
30.1687 1.16645 0.395728 0.374989 0.0531736 0.0607698 0 112.223
30.1937 1.16646 0.395728 0.375006 0.0531736 0.0607698 0 112.362
30.2187 1.16648 0.395728 0.375023 0.0531736 0.0607698 0 112.501
30.2437 1.1665 0.395728 0.37504 0.0531736 0.0607698 0 112.64
30.2687 1.16651 0.395729 0.375057 0.0531736 0.0607698 0 112.779
30.2937 1.16653 0.395729 0.375074 0.0531736 0.0607698 0 112.918
30.3187 1.16655 0.395729 0.375091 0.0531736 0.0607698 0 113.057
30.3437 1.16656 0.395729 0.375108 0.0531736 0.0607698 0 113.196
30.3687 1.16658 0.395729 0.375124 0.0531736 0.0607698 0 113.335
30.3937 1.1666 0.395729 0.375141 0.0531736 0.0607698 0 113.475
30.4187 1.16662 0.395729 0.375158 0.0531736 0.0607698 0 113.614
30.4437 1.16663 0.395729 0.375175 0.0531736 0.0607698 0 113.754
30.4687 1.16665 0.395729 0.375191 0.0531736 0.0607698 0 113.893
30.4937 1.16667 0.395729 0.375208 0.0531736 0.0607698 0 114.033
30.5187 1.16668 0.395729 0.375225 0.0531736 0.0607698 0 114.172
30.5437 1.1667 0.395729 0.375241 0.0531736 0.0607698 0 114.312
30.5687 1.16672 0.395729 0.375258 0.0531736 0.0607698 0 114.452
30.5937 1.16673 0.395729 0.375275 0.0531736 0.0607698 0 114.591
30.6187 1.16675 0.395729 0.375291 0.0531736 0.0607698 0 114.731
30.6437 1.16677 0.395729 0.375308 0.0531736 0.0607698 0 114.871
30.6687 1.16678 0.395729 0.375324 0.0531736 0.0607698 0 115.011
30.6937 1.1668 0.395729 0.375341 0.0531736 0.0607698 0 115.151
30.7187 1.16682 0.395729 0.375357 0.0531736 0.0607698 0 115.291
30.7437 1.16683 0.395729 0.375373 0.0531736 0.0607698 0 115.431
30.7687 1.16685 0.395729 0.37539 0.0531736 0.0607698 0 115.572
30.7937 1.16686 0.395729 0.375406 0.0531736 0.0607698 0 115.712
30.8187 1.16688 0.395729 0.375422 0.0531736 0.0607698 0 115.852
30.8437 1.1669 0.39573 0.375439 0.0531736 0.0607698 0 115.992
30.8687 1.16691 0.39573 0.375455 0.0531736 0.0607698 0 116.133
30.8937 1.16693 0.39573 0.375471 0.0531736 0.0607698 0 116.273
30.9187 1.16695 0.39573 0.375487 0.0531736 0.0607698 0 116.414
30.9437 1.16696 0.39573 0.375504 0.0531736 0.0607698 0 116.554
30.9687 1.16698 0.39573 0.37552 0.0531736 0.0607698 0 116.695
30.9937 1.167 0.39573 0.375536 0.0531736 0.0607698 0 116.836
31.0187 1.16701 0.39573 0.375552 0.0531736 0.0607698 0 116.977
31.0437 1.16703 0.39573 0.375568 0.0531736 0.0607698 0 117.117
31.0687 1.16704 0.39573 0.375584 0.0531736 0.0607698 0 117.258
31.0937 1.16706 0.39573 0.3756 0.0531736 0.0607698 0 117.399
31.1187 1.16708 0.39573 0.375616 0.0531736 0.0607698 0 117.54
31.1437 1.16709 0.39573 0.375632 0.0531736 0.0607698 0 117.681
31.1687 1.16711 0.39573 0.375648 0.0531736 0.0607698 0 117.822
31.1937 1.16712 0.39573 0.375664 0.0531736 0.0607698 0 117.963
31.2187 1.16714 0.39573 0.37568 0.0531736 0.0607698 0 118.105
31.2437 1.16716 0.39573 0.375696 0.0531736 0.0607698 0 118.246
31.2687 1.16717 0.39573 0.375712 0.0531736 0.0607698 0 118.387
31.2937 1.16719 0.39573 0.375728 0.0531736 0.0607698 0 118.529
31.3187 1.1672 0.39573 0.375744 0.0531736 0.0607698 0 118.67
31.3437 1.16722 0.39573 0.375759 0.0531736 0.0607698 0 118.811
31.3687 1.16724 0.39573 0.375775 0.0531736 0.0607698 0 118.953
31.3937 1.16725 0.39573 0.375791 0.0531736 0.0607698 0 119.095
31.4187 1.16727 0.39573 0.375807 0.0531736 0.0607698 0 119.236
31.4437 1.16728 0.395731 0.375822 0.0531736 0.0607698 0 119.378
31.4687 1.1673 0.395731 0.375838 0.0531736 0.0607698 0 119.52
31.4937 1.16731 0.395731 0.375854 0.0531736 0.0607698 0 119.662
31.5187 1.16733 0.395731 0.375869 0.0531736 0.0607698 0 119.803
31.5437 1.16735 0.395731 0.375885 0.0531736 0.0607698 0 119.945
31.5687 1.16736 0.395731 0.3759 0.0531736 0.0607698 0 120.087
31.5937 1.16738 0.395731 0.375916 0.0531736 0.0607698 0 120.229
31.6187 1.16739 0.395731 0.375931 0.0531736 0.0607698 0 120.372
31.6437 1.16741 0.395731 0.375947 0.0531736 0.0607698 0 120.514
31.6687 1.16742 0.395731 0.375962 0.0531736 0.0607698 0 120.656
31.6937 1.16744 0.395731 0.375978 0.0531736 0.0607698 0 120.798
31.7187 1.16746 0.395731 0.375993 0.0531736 0.0607698 0 120.94
31.7437 1.16747 0.395731 0.376009 0.0531736 0.0607698 0 121.083
31.7687 1.16749 0.395731 0.376024 0.0531736 0.0607698 0 121.225
31.7937 1.1675 0.395731 0.376039 0.0531736 0.0607698 0 121.368
31.8187 1.16752 0.395731 0.376055 0.0531736 0.0607698 0 121.51
31.8437 1.16753 0.395731 0.37607 0.0531736 0.0607698 0 121.653
31.8687 1.16755 0.395731 0.376085 0.0531736 0.0607698 0 121.796
31.8937 1.16756 0.395731 0.3761 0.0531736 0.0607698 0 121.938
31.9187 1.16758 0.395731 0.376116 0.0531736 0.0607698 0 122.081
31.9437 1.16759 0.395731 0.376131 0.0531736 0.0607698 0 122.224
31.9687 1.16761 0.395731 0.376146 0.0531736 0.0607698 0 122.367
31.9937 1.16762 0.395731 0.376161 0.0531736 0.0607698 0 122.51
32.0187 1.16764 0.395731 0.376176 0.0531736 0.0607698 0 122.653
32.0437 1.16765 0.395731 0.376192 0.0531736 0.0607698 0 122.796
32.0687 1.16767 0.395731 0.376207 0.0531736 0.0607698 0 122.939
32.0937 1.16768 0.395732 0.376222 0.0531736 0.0607698 0 123.082
32.1187 1.1677 0.395732 0.376237 0.0531736 0.0607698 0 123.225
32.1437 1.16771 0.395732 0.376252 0.0531736 0.0607698 0 123.369
32.1687 1.16773 0.395732 0.376267 0.0531736 0.0607698 0 123.512
32.1937 1.16775 0.395732 0.376282 0.0531736 0.0607698 0 123.655
32.2187 1.16776 0.395732 0.376297 0.0531736 0.0607698 0 123.799
32.2437 1.16778 0.395732 0.376312 0.0531736 0.0607698 0 123.942
32.2687 1.16779 0.395732 0.376326 0.0531736 0.0607698 0 124.086
32.2937 1.16781 0.395732 0.376341 0.0531736 0.0607698 0 124.229
32.3187 1.16782 0.395732 0.376356 0.0531736 0.0607698 0 124.373
32.3437 1.16783 0.395732 0.376371 0.0531736 0.0607698 0 124.517
32.3687 1.16785 0.395732 0.376386 0.0531736 0.0607698 0 124.661
32.3937 1.16786 0.395732 0.376401 0.0531736 0.0607698 0 124.804
32.4187 1.16788 0.395732 0.376415 0.0531736 0.0607698 0 124.948
32.4437 1.16789 0.395732 0.37643 0.0531736 0.0607698 0 125.092
32.4687 1.16791 0.395732 0.376445 0.0531736 0.0607698 0 125.236
32.4937 1.16792 0.395732 0.37646 0.0531736 0.0607698 0 125.38
32.5187 1.16794 0.395732 0.376474 0.0531736 0.0607698 0 125.524
32.5437 1.16795 0.395732 0.376489 0.0531736 0.0607698 0 125.668
32.5687 1.16797 0.395732 0.376504 0.0531736 0.0607698 0 125.813
32.5937 1.16798 0.395732 0.376518 0.0531736 0.0607698 0 125.957
32.6187 1.168 0.395732 0.376533 0.0531736 0.0607698 0 126.101
32.6437 1.16801 0.395732 0.376547 0.0531736 0.0607698 0 126.246
32.6687 1.16803 0.395732 0.376562 0.0531736 0.0607698 0 126.39
32.6937 1.16804 0.395732 0.376576 0.0531736 0.0607698 0 126.535
32.7187 1.16806 0.395732 0.376591 0.0531736 0.0607698 0 126.679
32.7437 1.16807 0.395732 0.376605 0.0531736 0.0607698 0 126.824
32.7687 1.16808 0.395733 0.37662 0.0531736 0.0607698 0 126.968
32.7937 1.1681 0.395733 0.376634 0.0531736 0.0607698 0 127.113
32.8187 1.16811 0.395733 0.376649 0.0531736 0.0607698 0 127.258
32.8437 1.16813 0.395733 0.376663 0.0531736 0.0607698 0 127.403
32.8687 1.16814 0.395733 0.376678 0.0531736 0.0607698 0 127.548
32.8937 1.16816 0.395733 0.376692 0.0531736 0.0607698 0 127.692
32.9187 1.16817 0.395733 0.376706 0.0531736 0.0607698 0 127.837
32.9437 1.16819 0.395733 0.37672 0.0531736 0.0607698 0 127.982
32.9687 1.1682 0.395733 0.376735 0.0531736 0.0607698 0 128.128
32.9937 1.16821 0.395733 0.376749 0.0531736 0.0607698 0 128.273
33.0187 1.16823 0.395733 0.376763 0.0531736 0.0607698 0 128.418
33.0437 1.16824 0.395733 0.376778 0.0531736 0.0607698 0 128.563
33.0687 1.16826 0.395733 0.376792 0.0531736 0.0607698 0 128.708
33.0937 1.16827 0.395733 0.376806 0.0531736 0.0607698 0 128.854
33.1187 1.16829 0.395733 0.37682 0.0531736 0.0607698 0 128.999
33.1437 1.1683 0.395733 0.376834 0.0531736 0.0607698 0 129.145
33.1687 1.16831 0.395733 0.376848 0.0531736 0.0607698 0 129.29
33.1937 1.16833 0.395733 0.376862 0.0531736 0.0607698 0 129.436
