5 -0.676078 0.0151818 -0.000440299 4.00409e-05 1.00663 0.03134 -0.564174 0.0280259 -0.000128657 2.56744e-05 -0.822438 0.231956 -0.582196 0.0267604 -0.000283837 5.23519e-05 -0.689408 2.93165 -0.42932 0.053071 -0.00013056 6.37973e-05 1.15478 0.188884 
15 0.681325 0.00820483 0.00175987 9.27381e-05 0.96638 0.00856457 -0.479763 0.0414175 -0.00016942 5.79289e-05 0.916809 0.285319 0.38128 0.0623295 0.000138574 9.15854e-05 -1.48699 0.284123 0.503794 0.0253423 0.000628664 0.00012825 -0.894223 0.181768 
25 0.821449 0.00296026 0.0108583 0.000231387 0.98954 0.00111529 0.504558 0.0245958 0.000514094 0.000101743 -0.949089 0.145286 0.673046 0.00794074 0.00368504 0.000196419 0.891659 0.0165522 0.679421 0.00760086 0.00492074 0.000250112 0.908909 0.0131433 
35 0.855412 0.00213582 0.0256307 0.000453221 0.989006 0.000607029 0.652649 0.00907353 0.00353135 0.000216171 0.869442 0.0248755 0.764284 0.00416565 0.0135041 0.000404774 0.953752 0.00326971 0.768688 0.00395718 0.0174871 0.000511376 0.949936 0.00329678 
45 0.872057 0.00179334 0.049594 0.000824354 0.986172 0.000517816 0.750101 0.00453896 0.0142622 0.000464913 0.938068 0.00467644 0.829846 0.00252797 0.0376915 0.000800839 0.973265 0.00117396 0.83435 0.00244385 0.0448727 0.000943716 0.971694 0.00117927 
55 0.88796 0.00154271 0.0897017 0.00139552 0.98595 0.000448673 0.828945 0.00255045 0.045828 0.000997936 0.968283 0.00135502 0.873229 0.00176873 0.0803864 0.00138102 0.981282 0.000620795 0.877003 0.0017219 0.0874604 0.00148162 0.981415 0.000602566 
65 0.910652 0.00130924 0.164189 0.00232107 0.98686 0.000382319 0.877937 0.0017859 0.103864 0.00180981 0.978506 0.000710827 0.894125 0.00155558 0.12854 0.00204107 0.982553 0.000540186 0.885288 0.00169398 0.115573 0.00194704 0.9797 0.000651109 
75 0.876398 0.00221215 0.157321 0.00315296 0.96423 0.00140434 0.831546 0.00303248 0.0883149 0.00225218 0.93449 0.00331391 0.823126 0.00322524 0.0794924 0.00212641 0.925388 0.00403799 0.778559 0.00431124 0.0511115 0.00173245 0.848669 0.0129184 
85 -0.826878 0.0100056 -0.0449343 0.0013427 1.19476 0.0100159 -0.92693 0.00825138 -0.0451485 0.000782999 1.09359 0.00665597 -0.997536 0.00756667 -0.0443821 0.000576051 1.03252 0.00566486 -1.07287 0.00714658 -0.040876 0.000487124 0.968481 0.00541007 
95 -2.36527 0.0276801 -0.0155041 0.000753977 -1.04393 0.00572319 -2.45147 0.0296479 -0.0101953 0.000568483 -1.06966 0.00589777 -2.54284 0.0319893 -0.00694058 0.000441389 -1.09458 0.00618365 -2.64464 0.0349075 -0.00478258 0.000345281 -1.11926 0.00663983 
