5 -0.000445306 6.40567e-05 -1.74774e-05 2.58673e-06 -0.000144456 3.24658e-05 4.2153e-07 1.11566e-06 -0.00027904 5.64961e-05 -3.40328e-06 2.06619e-06 -0.000305003 7.57129e-05 -4.73994e-06 3.18202e-06 
15 0.00474715 0.000153028 0.000286993 1.55692e-05 -0.000254222 7.19111e-05 -7.23087e-06 4.24142e-06 0.000235354 0.000127053 -3.06233e-05 7.76241e-06 0.000228189 0.000153112 -4.01717e-05 1.00521e-05 
25 0.0227965 0.000382484 0.00327894 8.52586e-05 0.00091642 0.000141181 1.69219e-06 9.22943e-06 0.006914 0.0002719 0.000399312 3.54884e-05 0.0060419 0.000294851 0.00025328 3.82962e-05 
35 0.0495166 0.000744616 0.010396 0.000246385 0.00612385 0.00029418 0.000242739 3.82351e-05 0.0242494 0.000585773 0.00308518 0.000136098 0.0239512 0.000614228 0.00289131 0.000141774 
45 0.0875473 0.00128813 0.0241252 0.0005688 0.0243438 0.000682466 0.00273556 0.000160375 0.0604744 0.00114203 0.0129009 0.000417154 0.0576388 0.00114231 0.0117384 0.00040633 
55 0.136815 0.00211156 0.045858 0.00117942 0.0721331 0.00148608 0.015893 0.000596782 0.0984729 0.00173731 0.0269345 0.000819891 0.0875114 0.00162224 0.0221593 0.000720728 
65 0.103676 0.00279207 0.0204234 0.00139381 0.0524438 0.00193835 0.00279939 0.000697609 0.0458383 0.00179755 0.00127972 0.000608798 0.0265128 0.00143366 -0.00288784 0.000387976 
75 -0.0518939 0.00109276 -0.0252537 0.000369344 -0.0482732 0.000660421 -0.0148442 0.000323866 -0.0446563 0.000508425 -0.00997104 0.000273138 -0.0395198 0.000446307 -0.00609692 0.000211464 
85 -0.0405837 0.000987927 0.00340619 7.25093e-05 -0.0281313 0.000822071 0.00273181 6.03042e-05 -0.0207629 0.000695745 0.00215637 6.25034e-05 -0.0151906 0.000580977 0.0016304 6.13108e-05 
95 -0.00114849 0.000205775 0.000204522 4.09262e-05 -0.000646738 0.000139561 0.00010315 2.58129e-05 -0.000381962 9.67448e-05 5.46442e-05 1.64465e-05 -0.000235332 6.80053e-05 2.99974e-05 1.04793e-05 
