0.5 1.21791 0.0227021 
1.5 1.24555 0.0234698 
2.5 1.26998 0.024302 
3.5 1.2532 0.0240781 
4.5 1.28378 0.0227888 
5.5 1.32817 0.0257965 
6.5 1.38825 0.0268837 
7.5 1.38853 0.0252996 
8.5 1.41312 0.0259335 
9.5 1.44127 0.0261503 
10.5 1.46606 0.0247606 
11.5 1.46329 0.0256451 
12.5 1.47381 0.0244464 
13.5 1.5394 0.02622 
14.5 1.5035 0.0254327 
15.5 1.50623 0.0253788 
16.5 1.55243 0.0262879 
17.5 1.60831 0.0280343 
18.5 1.6403 0.0257516 
19.5 1.63454 0.0252715 
20.5 1.63504 0.0261422 
21.5 1.62805 0.0263484 
22.5 1.64589 0.0265488 
23.5 1.65319 0.0267898 
24.5 1.61641 0.026153 
25.5 1.63519 0.025258 
26.5 1.62084 0.025573 
27.5 1.61201 0.0250676 
28.5 1.65179 0.0260464 
29.5 1.66582 0.0264225 
30.5 1.63414 0.0257987 
31.5 1.60984 0.0253199 
32.5 1.62249 0.0261373 
33.5 1.59902 0.0248886 
34.5 1.58105 0.0257034 
35.5 1.57987 0.024591 
36.5 1.60046 0.0251276 
37.5 1.53407 0.0247314 
38.5 1.54166 0.0236194 
39.5 1.54739 0.0240571 
40.5 1.54547 0.0240429 
41.5 1.54051 0.0234356 
42.5 1.50362 0.0230986 
43.5 1.53334 0.0229124 
44.5 1.49544 0.0221478 
45.5 1.45504 0.0224172 
46.5 1.47025 0.0219558 
47.5 1.49002 0.0227805 
48.5 1.46397 0.0222033 
49.5 1.49111 0.021711 
50.5 1.45524 0.0213543 
51.5 1.45488 0.0222961 
52.5 1.41291 0.0204882 
53.5 1.41613 0.0207305 
54.5 1.42768 0.0209452 
55.5 1.39784 0.0198472 
56.5 1.36075 0.0194327 
57.5 1.3963 0.0204728 
58.5 1.35896 0.0192552 
59.5 1.41064 0.0197882 
60.5 1.35713 0.0195311 
61.5 1.36863 0.0190692 
62.5 1.39293 0.0202372 
63.5 1.38318 0.0197637 
64.5 1.35438 0.0187479 
65.5 1.3766 0.0188954 
66.5 1.3663 0.018536 
67.5 1.35682 0.0184436 
68.5 1.32812 0.0177974 
69.5 1.37293 0.0189711 
70.5 1.34501 0.0182566 
71.5 1.31595 0.0175636 
72.5 1.35065 0.0181088 
73.5 1.35324 0.0182376 
74.5 1.35306 0.0175444 
75.5 1.34212 0.0182688 
76.5 1.35246 0.0181914 
77.5 1.32258 0.017689 
78.5 1.32864 0.0177592 
79.5 1.32303 0.0175619 
80.5 1.31585 0.01736 
81.5 1.3191 0.0165765 
82.5 1.33643 0.0178815 
83.5 1.31534 0.0178028 
84.5 1.36234 0.0191595 
85.5 1.34723 0.0179385 
86.5 1.36846 0.0187557 
87.5 1.32573 0.0180944 
88.5 1.34577 0.0194105 
89.5 1.36016 0.01971 
90.5 1.36764 0.0199854 
91.5 1.40066 0.021606 
92.5 1.3834 0.0213388 
93.5 1.4255 0.0239133 
94.5 1.44668 0.0267017 
95.5 1.4655 0.027155 
96.5 1.42876 0.0283692 
97.5 1.4286 0.0292071 
98.5 1.4669 0.0437188 
99.5 1.42787 0.0228641 
