0.5 0.553825 0.0560637 0.0019692 0.000826601 -0.7185 0.913879 0.649436 0.0298723 0.00452304 0.000901571 0.921816 0.0529713 0.738489 0.0160937 0.0106045 0.00117236 0.946899 0.0147359 0.773157 0.0123669 0.0145112 0.00130568 0.959373 0.00864344 
1.5 0.592618 0.042847 0.00298892 0.000908841 0.615407 1.08644 0.633159 0.0310412 0.00463986 0.00100442 0.56771 1.11287 0.7373 0.0157308 0.0109829 0.00122439 0.926645 0.0194132 0.779961 0.011603 0.0173951 0.00154215 0.947419 0.00977179 
2.5 0.616805 0.0366718 0.00373398 0.000939022 0.900365 0.0904062 0.652213 0.0278388 0.00573275 0.00110401 0.720327 0.262784 0.751142 0.0143237 0.0129833 0.00131234 0.951716 0.012017 0.791447 0.0107677 0.0204596 0.0017292 0.949277 0.00863032 
3.5 0.589378 0.0406047 0.00362701 0.00106248 -0.835422 0.311579 0.615835 0.0331509 0.00474166 0.001115 -0.699166 0.526377 0.746011 0.0146468 0.0130047 0.00137181 0.932055 0.0165078 0.787351 0.0109033 0.019425 0.00163207 0.956267 0.00785497 
4.5 0.632766 0.0308313 0.00544993 0.00116472 0.761545 0.226834 0.696066 0.0207742 0.0083978 0.0011837 0.915384 0.0327925 0.765393 0.0126604 0.0170886 0.00160808 0.94541 0.0115159 0.775094 0.0118581 0.019738 0.00180648 0.937747 0.0118199 
5.5 0.655123 0.0279025 0.00621539 0.00117764 0.848269 0.0904778 0.673183 0.0228409 0.0077422 0.00122488 0.861269 0.0677075 0.754841 0.0135528 0.0159502 0.00159481 0.934679 0.0148035 0.798026 0.00994841 0.0231956 0.00185664 0.955951 0.00714375 
6.5 0.684851 0.0221932 0.00888725 0.00135405 0.872687 0.0557529 0.707995 0.0192394 0.00989039 0.00130734 0.910301 0.0307354 0.768237 0.0125748 0.0174957 0.00163412 0.946155 0.0112141 0.794396 0.0105261 0.0232466 0.00192433 0.952994 0.00792886 
7.5 0.689854 0.0210976 0.0106765 0.00155273 0.885608 0.0460265 0.686808 0.0212875 0.00992783 0.00146823 0.866156 0.057613 0.760718 0.0129428 0.0190926 0.00186107 0.93219 0.0145761 0.811205 0.00915775 0.0289623 0.00218826 0.960377 0.00596302 
8.5 0.692887 0.0209732 0.0109006 0.00157549 0.882333 0.0475492 0.713082 0.0184156 0.0116492 0.00149514 0.901811 0.0324617 0.800133 0.0100407 0.0252838 0.00202157 0.9569 0.0070899 0.822493 0.00835575 0.030359 0.00213119 0.968715 0.00439122 
9.5 0.711437 0.0182181 0.0145378 0.00187536 0.883417 0.0395141 0.731813 0.0160415 0.0156732 0.00180632 0.907989 0.0260246 0.793614 0.0102169 0.0273792 0.00224143 0.952947 0.00775345 0.838365 0.00752715 0.0378152 0.00248534 0.971577 0.00361409 
10.5 0.74705 0.0144639 0.0191382 0.00202355 0.922819 0.0184942 0.757043 0.0136225 0.0181857 0.00177258 0.952949 0.0113158 0.827468 0.00819802 0.0341772 0.0023349 0.972328 0.00391193 0.827217 0.00819448 0.0341218 0.00237135 0.968091 0.0042764 
11.5 0.75466 0.0132808 0.0217954 0.00217152 0.92962 0.015536 0.768836 0.0121653 0.0222453 0.00206832 0.938896 0.0122896 0.819834 0.0085204 0.0352791 0.00253984 0.964475 0.00499087 0.839153 0.00735931 0.0386926 0.00249862 0.973683 0.00333503 
12.5 0.775883 0.0116273 0.0271782 0.00241645 0.948604 0.0100147 0.788204 0.0106659 0.0266146 0.00220714 0.957428 0.00778737 0.824851 0.0083247 0.0381601 0.00271486 0.96398 0.00485573 0.847423 0.00684727 0.0422673 0.00262147 0.975242 0.00295404 
13.5 0.801458 0.00956973 0.0376437 0.00293238 0.959164 0.00639204 0.800693 0.00981919 0.032552 0.00256234 0.959267 0.00664507 0.834363 0.00763071 0.0445616 0.00300063 0.968175 0.00399906 0.865695 0.00598598 0.0554811 0.00315863 0.978973 0.00226982 
14.5 0.831784 0.0078246 0.0466007 0.00312595 0.971677 0.00383301 0.80746 0.00940869 0.0340778 0.00263973 0.956589 0.00663027 0.850557 0.00682827 0.0490894 0.0030376 0.974654 0.0029916 0.870595 0.00576553 0.0577808 0.00319188 0.980796 0.00206045 
15.5 0.821179 0.00854288 0.0459683 0.00330572 0.964585 0.00501387 0.792821 0.010267 0.0330532 0.00273747 0.949163 0.00854734 0.834156 0.00777732 0.0468162 0.00318872 0.966853 0.00432242 0.849073 0.00694007 0.0489259 0.00308641 0.97221 0.00325727 
16.5 0.840061 0.00736809 0.059083 0.003865 0.970726 0.00368236 0.826424 0.00798365 0.043914 0.00300304 0.970301 0.00407672 0.855644 0.00653588 0.0561292 0.00337452 0.97636 0.00274634 0.870341 0.00576929 0.0615135 0.00341874 0.98004 0.00212662 
17.5 0.842321 0.00712818 0.0629526 0.00406116 0.971053 0.00353632 0.832547 0.00786646 0.0507606 0.00351121 0.964331 0.00458519 0.874231 0.00565506 0.0695312 0.00382221 0.979967 0.00209583 0.882859 0.00530177 0.0657012 0.0034136 0.983215 0.00175702 
18.5 0.846037 0.00711677 0.0659278 0.0042214 0.971451 0.00346976 0.836744 0.00776127 0.0518695 0.00351385 0.967221 0.00424383 0.861978 0.00635081 0.0623664 0.0037141 0.975062 0.00274734 0.866254 0.00622774 0.0583483 0.00340398 0.976537 0.00256881 
