5 -0.558459 0.0235246 -0.000414473 6.95201e-05 1.16479 0.0510607 -0.520774 0.0331239 -0.000182148 4.62485e-05 0.67274 0.663734 -0.329712 0.114526 -4.81483e-05 6.42289e-05 1.46831 0.548477 0.425413 0.0464491 0.000179643 7.92786e-05 -1.08516 0.242577 
15 0.747622 0.00501633 0.00511931 0.00017029 0.970426 0.00339625 -0.108077 4.69912 -7.83807e-07 8.62017e-05 5.07628 263.59 0.594529 0.0133176 0.00133854 0.000126016 0.532068 0.705719 0.601109 0.0126157 0.00155519 0.000138196 -0.516271 0.816066 
25 0.84675 0.00228773 0.0221919 0.000410707 0.988111 0.000696169 0.602661 0.0122758 0.00198393 0.000171644 -0.497389 0.965481 0.736972 0.00499806 0.00798599 0.000278941 0.938363 0.00531619 0.734915 0.00503899 0.00774659 0.000274612 0.930662 0.00597858 
35 0.872819 0.00178024 0.0451445 0.000743519 0.986836 0.000500763 0.737204 0.0049835 0.0102953 0.000361868 0.930176 0.00585784 0.807087 0.00303734 0.0212637 0.000512442 0.9646 0.00179723 0.809486 0.00299805 0.0204592 0.000486021 0.966678 0.00167174 
45 0.879317 0.0017229 0.0723292 0.00120239 0.983183 0.000572552 0.813701 0.00293588 0.0308052 0.000733854 0.961615 0.00184537 0.840368 0.00241706 0.0372574 0.000774432 0.971654 0.00117276 0.821623 0.00279349 0.0283115 0.000648558 0.965256 0.00160877 
55 0.798329 0.00383468 0.0540703 0.0016511 0.893645 0.00722241 0.717547 0.00624583 0.0217065 0.00101237 -0.739863 0.0660976 0.663974 0.00857515 0.0122376 0.000778829 -1.01903 0.0328557 0.478732 0.0267807 0.00233442 0.000550458 -1.63646 0.105071 
65 -0.984647 0.00785807 -0.0435849 0.000592089 1.04953 0.00586596 -1.06598 0.00731041 -0.0340907 0.000417636 0.977428 0.00542819 -1.13649 0.00710032 -0.027486 0.00037329 0.912315 0.00592969 -1.20789 0.00710808 -0.0220184 0.000354912 0.834633 0.00788099 
75 -1.8071 0.0139029 -0.027517 0.000773378 -0.902901 0.00583371 -1.8978 0.0150368 -0.0170085 0.000579595 -0.949542 0.0052056 -1.98499 0.0163106 -0.0111669 0.000445975 -0.985656 0.00500591 -2.07236 0.0178286 -0.00774047 0.000350984 -1.01432 0.00504958 
85 -3.65431 0.0952398 -0.00195406 0.00024465 -1.23955 0.0119286 -3.83806 0.106319 -0.00106382 0.000157496 -1.27287 0.0138539 -4.0393 0.11988 -0.000557754 0.000101134 -1.31288 0.0163595 -4.25308 0.138397 -0.000335268 7.09842e-05 -1.34575 0.0191936 
95 -10.896 0.234046 -4.67207e-05 4.66759e-05 -1.76791 0.00133591 -11.0291 0.0500928 -3.09706e-05 3.09696e-05 -1.76831 0.0012053 -11.0564 0.0234156 -1.81643e-05 1.81643e-05 -1.76833 0.00120536 -11.0301 0.0487705 -9.57752e-06 9.57722e-06 -1.76831 0.00120529 
