5 -0.769959 0.00861722 -0.000625902 2.88328e-05 0.949538 0.0180772 -0.690103 0.0113469 -0.000320234 2.13303e-05 0.993837 0.0292458 -0.662108 0.0112808 -0.000500043 3.40662e-05 1.07829 0.0213968 -0.60653 0.014045 -0.000542412 4.99002e-05 1.15736 0.029174 
15 0.304445 0.0822352 5.39808e-05 5.88492e-05 -2.27776 0.629737 -0.659396 0.0115661 -0.000594098 4.15238e-05 1.09541 0.0224568 -0.577298 0.0144754 -0.000657794 6.48337e-05 1.25979 0.0283748 -0.47932 0.0227632 -0.000444923 8.318e-05 1.50775 0.0644564 
25 0.714394 0.00447608 0.00439844 0.00013357 0.896163 0.00822839 -0.522582 0.0181598 -0.000545056 7.43989e-05 1.38788 0.0425457 0.485212 0.018267 0.000765598 0.000118822 -1.40987 0.0665143 0.538623 0.0127893 0.00145353 0.00014522 -1.23389 0.0437699 
35 0.781151 0.0028175 0.012302 0.000251638 0.950248 0.00230285 0.541034 0.0126846 0.00140441 0.000138065 -1.19463 0.0440817 0.669455 0.00559231 0.00550564 0.00021658 -0.499348 0.381481 0.701852 0.00451909 0.00787533 0.000253435 0.782845 0.0247438 
45 0.814426 0.00214363 0.0255279 0.000436775 0.960028 0.00141646 0.6974 0.00465918 0.00800305 0.000263167 0.793478 0.0232748 0.766009 0.00295944 0.0168617 0.000375908 0.91857 0.00400111 0.776234 0.00278167 0.018937 0.000401759 0.927082 0.00332456 
55 0.848 0.00163868 0.0490109 0.000705293 0.97116 0.000820471 0.787847 0.00253624 0.024022 0.000473073 0.940828 0.00244142 0.807142 0.00221792 0.0306708 0.000551145 0.949561 0.00181327 0.796464 0.00239595 0.0267946 0.000510986 0.941066 0.00228522 
65 0.867447 0.00142959 0.0785906 0.00104228 0.974269 0.000663409 0.811177 0.00215865 0.0377903 0.000669683 0.949533 0.00177548 0.787056 0.00257969 0.0302349 0.000619823 0.922075 0.00329933 0.727568 0.00383304 0.0172009 0.000494119 0.765132 0.0239787 
75 0.80803 0.00250855 0.0597812 0.00121319 0.911336 0.00381339 0.665257 0.00587625 0.0147152 0.000644477 -1.00479 0.0231447 -0.358895 0.0471818 -0.000872061 0.000450814 2.27989 0.289574 -0.725827 0.00730003 -0.00944661 0.000300554 1.22909 0.00922103 
85 -0.983711 0.00539191 -0.0389877 0.000393024 1.04022 0.00407386 -1.12976 0.00483573 -0.0304549 0.000304075 0.905834 0.00424291 -1.24414 0.0048824 -0.0242112 0.000299421 0.771389 0.00770632 -1.33853 0.0051684 -0.018178 0.000277705 -0.536656 0.0453209 
95 -2.47389 0.0209913 -0.00743598 0.000318896 -1.08351 0.00417197 -2.67223 0.0243714 -0.0036599 0.000204718 -1.13625 0.00490657 -2.86436 0.0289478 -0.00204749 0.000138217 -1.17468 0.00573615 -3.02595 0.0337372 -0.00120934 9.43442e-05 -1.20399 0.00652551 
