0.025 0.000754974 
0.075 0.00222484 
0.125 0.00385504 
0.175 0.00522469 
0.225 0.00625359 
0.275 0.00707538 
0.325 0.00851183 
0.375 0.0103625 
0.425 0.0119192 
0.475 0.0122934 
0.525 0.0136831 
0.575 0.014418 
0.625 0.015173 
0.675 0.0162553 
0.725 0.016242 
0.775 0.0172976 
0.825 0.0171439 
0.875 0.0171573 
0.925 0.0179323 
0.975 0.0180125 
1.025 0.0181996 
1.075 0.0185269 
1.125 0.0185069 
1.175 0.0179256 
1.225 0.0183733 
1.275 0.0176049 
1.325 0.0171707 
1.375 0.017037 
1.425 0.0178722 
1.475 0.0174112 
1.525 0.0170638 
1.575 0.0165493 
1.625 0.0159012 
1.675 0.015507 
1.725 0.0153667 
1.775 0.015507 
1.825 0.015173 
1.875 0.01534 
1.925 0.0146518 
1.975 0.0139704 
2.025 0.0135294 
2.075 0.0137232 
2.125 0.0128613 
2.175 0.0127343 
2.225 0.0136697 
2.275 0.0133958 
2.325 0.0123602 
2.375 0.0114783 
2.425 0.0124671 
2.475 0.0120061 
2.525 0.0109972 
2.575 0.011024 
2.625 0.0111709 
2.675 0.010416 
2.725 0.0100285 
2.775 0.0101621 
2.825 0.0102423 
2.875 0.0100084 
2.925 0.00974785 
2.975 0.00902628 
3.025 0.00938707 
3.075 0.00870559 
3.125 0.00871895 
3.175 0.00837821 
3.225 0.00849847 
3.275 0.00769673 
3.325 0.0079907 
3.375 0.0075631 
3.425 0.00748293 
3.475 0.00747625 
3.525 0.0068883 
3.575 0.00698184 
3.625 0.00670791 
3.675 0.00649411 
3.725 0.00672127 
3.775 0.006287 
3.825 0.00605984 
3.875 0.00566565 
3.925 0.00567233 
3.975 0.00567233 
4.025 0.00481714 
4.075 0.00489731 
4.125 0.00433609 
4.175 0.00436282 
4.225 0.00452316 
4.275 0.00398199 
4.325 0.00421583 
4.375 0.00359448 
4.425 0.00324038 
4.475 0.00333391 
4.525 0.0031268 
4.575 0.00283282 
4.625 0.00219143 
4.675 0.00220479 
4.725 0.00199767 
4.775 0.00150995 
4.825 0.00137632 
4.875 0.000942047 
4.925 0.0006748 
4.975 0.000293972 
