0.5 1.0889 0.0191206 
1.5 1.09714 0.0193327 
2.5 1.12411 0.0193608 
3.5 1.1287 0.0189662 
4.5 1.14714 0.0186308 
5.5 1.16745 0.0200403 
6.5 1.18478 0.0202282 
7.5 1.25928 0.0219341 
8.5 1.24541 0.020557 
9.5 1.22211 0.0197413 
10.5 1.27658 0.0202352 
11.5 1.26838 0.019679 
12.5 1.27126 0.0190914 
13.5 1.30715 0.0199778 
14.5 1.30035 0.0195867 
15.5 1.32105 0.0194975 
16.5 1.3171 0.0200597 
17.5 1.31658 0.0192188 
18.5 1.34748 0.0194299 
19.5 1.32019 0.0191298 
20.5 1.3423 0.0197734 
21.5 1.31355 0.0178977 
22.5 1.33238 0.0179673 
23.5 1.35132 0.0191091 
24.5 1.32186 0.0182944 
25.5 1.33246 0.0181632 
26.5 1.2861 0.0169963 
27.5 1.33287 0.0182709 
28.5 1.31354 0.0171668 
29.5 1.341 0.0175646 
30.5 1.28162 0.0168723 
31.5 1.25698 0.0161946 
32.5 1.28446 0.0166901 
33.5 1.2571 0.015377 
34.5 1.23587 0.0154583 
35.5 1.24339 0.0155615 
36.5 1.22494 0.0144616 
37.5 1.19477 0.0141967 
38.5 1.19152 0.0138074 
39.5 1.18236 0.0138108 
40.5 1.1922 0.0132889 
41.5 1.16787 0.0129979 
42.5 1.1454 0.0124103 
43.5 1.15565 0.012089 
44.5 1.16757 0.0121157 
45.5 1.15238 0.0112117 
46.5 1.13052 0.0110157 
47.5 1.15012 0.0109574 
48.5 1.12175 0.0101081 
49.5 1.11878 0.00986865 
50.5 1.1242 0.0101168 
51.5 1.12476 0.00936577 
52.5 1.12206 0.00934195 
53.5 1.11542 0.00873105 
54.5 1.14057 0.00920884 
55.5 1.12261 0.00816884 
56.5 1.11996 0.0082363 
57.5 1.13364 0.00829948 
58.5 1.12644 0.00839221 
59.5 1.1225 0.00836858 
60.5 1.13143 0.00797088 
61.5 1.14368 0.00883253 
62.5 1.14878 0.00868178 
63.5 1.15795 0.00849486 
64.5 1.15244 0.00869145 
65.5 1.1679 0.00894753 
66.5 1.147 0.00898801 
67.5 1.15547 0.0103146 
68.5 1.14745 0.0100663 
69.5 1.16474 0.0111699 
70.5 1.16878 0.0121339 
71.5 1.15552 0.0114903 
72.5 1.18225 0.0142862 
73.5 1.18482 0.0148204 
74.5 1.18911 0.0181767 
75.5 1.16317 0.0188171 
76.5 1.1757 0.0177897 
77.5 1.22409 0.0219478 
78.5 1.22949 0.0312109 
79.5 1.20872 0.039596 
80.5 1.24433 0.0314528 
81.5 1.20377 0.0646095 
82.5 1.26579 0.0412733 
83.5 1.10303 0.174359 
84.5 1.29683 0.0734309 
85.5 0.689512 nan 
86.5 1.12231 0.19378 
87.5 1.06165 1.0613 
88.5 -nan nan 
89.5 -nan nan 
90.5 1.1697 0.729714 
91.5 -nan nan 
92.5 -nan nan 
93.5 -nan nan 
94.5 -nan nan 
95.5 -nan nan 
96.5 -nan nan 
97.5 -nan nan 
98.5 -nan nan 
99.5 -nan nan 
