2 0.06 0.06 30226.6 -12 -12
-3.06 -0.72 112.886 0 0 0
-3 -0.78 112.886 0 0 0
-3 -0.72 112.886 0 0 0
-3 -0.66 112.886 0 0 0
-3 -0.6 112.886 0 0 0
-3 -0.54 112.886 0 0 0
-2.94 -0.9 112.886 0 0 0
-2.94 -0.84 112.886 0 0 0
-2.94 -0.78 112.886 0 0 0
-2.94 -0.72 112.886 0 0 0
-2.94 -0.66 112.886 0 0 0
-2.94 -0.6 112.886 0 0 0
-2.94 -0.54 112.886 0 0 0
-2.94 -0.48 112.886 0 0 0
-2.94 -0.42 112.886 0 0 0
-2.88 -0.96 112.886 0 0 0
-2.88 -0.9 112.886 0 0 0
-2.88 -0.84 112.886 0 0 0
-2.88 -0.78 112.886 0 0 0
-2.88 -0.72 112.886 0 0 0
-2.88 -0.66 112.886 0 0 0
-2.88 -0.6 112.886 0 0 0
-2.88 -0.54 112.886 0 0 0
-2.88 -0.48 112.886 0 0 0
-2.88 -0.42 112.886 0 0 0
-2.88 -0.36 112.886 0 0 0
-2.88 -0.3 112.886 0 0 0
-2.82 -0.96 112.886 0 0 0
-2.82 -0.9 112.886 0 0 0
-2.82 -0.84 112.886 0 0 0
-2.82 -0.78 112.886 0 0 0
-2.82 -0.72 112.886 0 0 0
-2.82 -0.66 112.886 0 0 0
-2.82 -0.6 112.886 0 0 0
-2.82 -0.54 112.886 0 0 0
-2.82 -0.48 112.886 0 0 0
-2.82 -0.42 112.886 0 0 0
-2.82 -0.36 112.886 0 0 0
-2.82 -0.3 112.886 0 0 0
-2.82 -0.24 112.886 0 0 0
-2.82 -0.18 112.886 0 0 0
-2.76 -1.02 112.886 0 0 0
-2.76 -0.96 112.886 0 0 0
-2.76 -0.9 112.886 0 0 0
-2.76 -0.84 112.886 0 0 0
-2.76 -0.78 112.886 0 0 0
-2.76 -0.72 112.886 0 0 0
-2.76 -0.66 112.886 0 0 0
-2.76 -0.6 112.886 0 0 0
-2.76 -0.54 112.886 0 0 0
-2.76 -0.48 112.886 0 0 0
-2.76 -0.42 112.886 0 0 0
-2.76 -0.36 112.886 0 0 0
-2.76 -0.3 112.886 0 0 0
-2.76 -0.24 112.886 0 0 0
-2.76 -0.18 112.886 0 0 0
-2.76 -0.12 112.886 0 0 0
-2.7 -1.08 112.886 0 0 0
-2.7 -1.02 112.886 0 0 0
-2.7 -0.96 112.886 0 0 0
-2.7 -0.9 112.886 0 0 0
-2.7 -0.84 112.886 0 0 0
-2.7 -0.78 112.886 0 0 0
-2.7 -0.72 112.886 0 0 0
-2.7 -0.66 112.886 0 0 0
-2.7 -0.6 112.886 0 0 0
