0.5 1.09012 0.0187247 
1.5 1.07165 0.0181825 
2.5 1.15379 0.0199798 
3.5 1.12943 0.0193119 
4.5 1.14751 0.0196328 
5.5 1.17488 0.0199942 
6.5 1.22963 0.020373 
7.5 1.22911 0.0201971 
8.5 1.24926 0.0208011 
9.5 1.21819 0.0196321 
10.5 1.28317 0.0205502 
11.5 1.25299 0.0187613 
12.5 1.28255 0.0199416 
13.5 1.29767 0.0197267 
14.5 1.31104 0.019912 
15.5 1.29239 0.0189766 
16.5 1.324 0.0200665 
17.5 1.35822 0.0207 
18.5 1.33887 0.0186476 
19.5 1.34979 0.0193361 
20.5 1.34374 0.0187565 
21.5 1.32368 0.0186583 
22.5 1.31061 0.0181306 
23.5 1.3647 0.01889 
24.5 1.32174 0.0177002 
25.5 1.3124 0.017207 
26.5 1.32181 0.0173865 
27.5 1.30317 0.0175991 
28.5 1.31692 0.0179055 
29.5 1.3038 0.017186 
30.5 1.25946 0.0162346 
31.5 1.26191 0.0161208 
32.5 1.29325 0.0165098 
33.5 1.23736 0.0152763 
34.5 1.21604 0.0149082 
35.5 1.22988 0.0151376 
36.5 1.23281 0.0146738 
37.5 1.20963 0.014064 
38.5 1.23691 0.0145143 
39.5 1.20281 0.0140134 
40.5 1.18929 0.0133021 
41.5 1.16154 0.012932 
42.5 1.17553 0.0127453 
43.5 1.15676 0.0118697 
44.5 1.13231 0.0115627 
45.5 1.14252 0.011462 
46.5 1.14003 0.0114156 
47.5 1.15353 0.0110596 
48.5 1.11926 0.00989261 
49.5 1.13871 0.0101954 
50.5 1.12869 0.0102147 
51.5 1.11704 0.00957234 
52.5 1.13631 0.00918732 
53.5 1.11815 0.00906176 
54.5 1.1391 0.00907013 
55.5 1.1174 0.00876046 
56.5 1.13381 0.00832491 
57.5 1.11669 0.0081103 
58.5 1.13778 0.00836054 
59.5 1.13188 0.00858779 
60.5 1.12937 0.00800296 
61.5 1.14021 0.00864495 
62.5 1.13942 0.00882249 
63.5 1.14649 0.00882624 
64.5 1.14232 0.00837192 
65.5 1.16421 0.00981448 
66.5 1.14674 0.00819887 
67.5 1.14526 0.00967968 
68.5 1.15688 0.00972815 
69.5 1.15527 0.0110669 
70.5 1.1635 0.0121691 
71.5 1.16378 0.0119672 
72.5 1.15792 0.0146858 
73.5 1.18779 0.0166979 
74.5 1.18732 0.0162938 
75.5 1.17698 0.0184511 
76.5 1.17155 0.0194688 
77.5 1.21157 0.0258161 
78.5 1.23843 0.0315719 
79.5 1.25239 0.0516465 
80.5 1.17066 0.0448189 
81.5 1.15581 0.0396704 
82.5 1.23238 0.0511412 
83.5 1.32989 0.0829203 
84.5 1.14431 0.076213 
85.5 1.25005 1.24963 
86.5 1.11764 0.240693 
87.5 1.08792 nan 
88.5 -nan nan 
89.5 -nan nan 
90.5 1.12179 1.44033 
91.5 -nan nan 
92.5 -nan nan 
93.5 -nan nan 
94.5 -nan nan 
95.5 -nan nan 
96.5 -nan nan 
97.5 -nan nan 
98.5 -nan nan 
99.5 -nan nan 
