2.5 0.0011814 0.000298261 -3.34435e-05 2.48902e-05 0.00295641 0.000327653 6.68259e-05 3.25998e-05 0.00692375 0.000420557 0.000365364 5.67282e-05 0.0111428 0.000517458 0.000853877 8.39474e-05 
7.5 0.00379989 0.000426932 -4.04603e-05 5.14663e-05 0.00496487 0.000427949 0.000117795 5.40079e-05 0.0118806 0.000560519 0.00088331 9.49109e-05 0.0169329 0.000671118 0.00161295 0.000131683 
12.5 0.0130308 0.000653069 0.000985546 0.000115748 0.0117917 0.000631122 0.000759321 0.000109422 0.0209474 0.000822157 0.00217883 0.000178122 0.027402 0.0009199 0.00362184 0.000226198 
17.5 0.0283978 0.00106198 0.00365368 0.000268637 0.0249241 0.000967262 0.00289872 0.000229355 0.0386176 0.00116854 0.00634627 0.000339364 0.0433526 0.00124038 0.00763792 0.000382936 
22.5 0.0548653 0.00158864 0.010884 0.000549183 0.042918 0.00136279 0.00717943 0.000418187 0.0609 0.00157461 0.0131482 0.000577242 0.0609793 0.00151669 0.0133527 0.000556717 
27.5 0.0882312 0.00224079 0.0229145 0.000990662 0.0691541 0.00190613 0.0153808 0.00074597 0.0806716 0.00191103 0.0204711 0.000810428 0.0735364 0.00172825 0.0178753 0.000700738 
32.5 0.118368 0.00284243 0.0359045 0.00146968 0.0895999 0.00232272 0.023064 0.00104436 0.0887111 0.00212838 0.0233809 0.00095378 0.0750307 0.00185068 0.0180766 0.000763285 
37.5 0.134257 0.0035324 0.0413582 0.00197528 0.0892235 0.00267065 0.0210198 0.00121348 0.0759611 0.0022349 0.0167904 0.000938081 0.0541413 0.00179042 0.00938282 0.000635188 
42.5 0.0933809 0.00360307 0.0171695 0.00170687 0.0580057 0.00262753 0.00613699 0.0009863 0.0391786 0.00203365 0.00199057 0.000635164 0.0222521 0.00152715 -0.00102687 0.000374859 
47.5 0.0175773 0.00287405 -0.0141325 0.00074664 0.000226536 0.00188716 -0.0113739 0.000345586 -0.00679492 0.00131181 -0.00844019 0.000199478 -0.0118907 0.000893241 -0.00617469 0.000139127 
52.5 -0.0414798 0.00145688 -0.0205505 0.000397671 -0.0353993 0.000894925 -0.0114759 0.000306012 -0.030982 0.000608503 -0.00665794 0.000234012 -0.0263171 0.000490246 -0.0037127 0.000167882 
57.5 -0.0608547 0.000716158 -0.00780564 0.000508832 -0.0437273 0.000709679 -0.0032311 0.000285163 -0.0326829 0.000671551 -0.00114139 0.000165254 -0.0248258 0.000627971 -0.000127049 9.52893e-05 
62.5 -0.04368 0.00116256 0.00154834 0.000175257 -0.0291133 0.000924031 0.00142925 8.54988e-05 -0.0202458 0.000758734 0.00123434 5.53891e-05 -0.014486 0.000631196 0.00100262 4.88548e-05 
67.5 -0.021798 0.0010695 0.00257709 9.78606e-05 -0.013581 0.000766116 0.00151122 8.17531e-05 -0.00885865 0.000570653 0.00093508 6.49932e-05 -0.00610407 0.000440996 0.000613041 5.09799e-05 
72.5 -0.00795595 0.000705409 0.00122589 0.000110693 -0.0048927 0.000488194 0.000669828 7.20476e-05 -0.00320123 0.000354791 0.000394606 4.9432e-05 -0.00219586 0.000272419 0.00025134 3.63637e-05 
77.5 -0.00333142 0.00049405 0.00058151 9.47456e-05 -0.00201192 0.000357709 0.000326447 6.60882e-05 -0.00134357 0.000268018 0.000200062 4.60441e-05 -0.000953653 0.000205241 0.000129437 3.20451e-05 
82.5 -0.000667788 0.000205604 0.000110775 3.8585e-05 -0.00038215 0.000138912 5.53458e-05 2.47645e-05 -0.000206797 9.41241e-05 2.69781e-05 1.58547e-05 -0.000140859 6.96516e-05 1.67063e-05 1.02289e-05 
87.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
92.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
97.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
