0.5 0.000793101 0.000492823 -8.40034e-06 3.30692e-05 0.00245353 0.000506555 8.34106e-05 4.08828e-05 0.00412695 0.000728124 5.74665e-05 8.15883e-05 0.00744518 0.0010099 0.000342217 0.000141523 
1.5 1.27563e-05 0.000588613 -3.88977e-05 4.05386e-05 0.000503903 0.000759203 -3.1024e-05 5.78679e-05 0.00437594 0.00085843 0.000159993 9.73075e-05 0.00763 0.00117841 0.000261275 0.000176417 
2.5 0.000104332 0.000638166 -8.22535e-05 4.53713e-05 0.00140035 0.000618007 -6.26846e-05 5.39352e-05 0.0039705 0.0009161 0.000126178 0.000103138 0.00968437 0.00113681 0.000629898 0.000177407 
3.5 0.00192535 0.000582761 -2.34454e-05 5.31341e-05 0.00231313 0.000698958 -3.34639e-06 6.82367e-05 0.0061071 0.000953738 0.000216157 0.000123327 0.0120792 0.00127975 0.000926362 0.000217653 
4.5 0.00260471 0.000683523 8.85118e-05 6.17229e-05 0.00295261 0.000788127 6.8297e-05 7.84705e-05 0.00490565 0.000962642 0.000100314 0.000121736 0.0161284 0.00152858 0.00152309 0.000291695 
5.5 0.000348767 0.00076314 -0.000115934 6.54272e-05 0.00295745 0.000816559 6.92569e-05 7.86342e-05 0.00831636 0.00111402 0.000372058 0.000164441 0.0141046 0.00148813 0.00117154 0.000273373 
6.5 0.0012334 0.000799663 -8.29019e-05 7.2371e-05 0.00139098 0.000882347 -7.81527e-05 8.44402e-05 0.0062095 0.00123766 6.99893e-05 0.000178753 0.0139869 0.00161269 0.000999961 0.000302278 
7.5 0.00222217 0.000763795 -7.9996e-05 7.94293e-05 0.00352809 0.000834704 8.02451e-05 9.07017e-05 0.0090984 0.00122916 0.000453747 0.000190761 0.0149864 0.00151821 0.00138528 0.000288043 
8.5 0.00510158 0.000904963 0.000228457 0.00010857 0.00311355 0.000954007 -0.00011488 0.00011483 0.010082 0.00138267 0.000535013 0.000226522 0.0206402 0.00182385 0.00224862 0.000395449 
9.5 0.00365273 0.00098492 0.000138534 0.00010523 0.00339771 0.00103329 -5.31071e-05 0.000124166 0.013909 0.00147682 0.00111668 0.000268826 0.022451 0.00196225 0.00248155 0.000442084 
10.5 0.00553259 0.00098007 0.000209516 0.000125013 0.00786462 0.00111231 0.000522118 0.000156051 0.0122892 0.00156666 0.0008515 0.000283132 0.0238247 0.00205769 0.00275841 0.000477585 
11.5 0.00632339 0.00110331 0.000100961 0.000153075 0.00710792 0.00115159 0.000320242 0.000160139 0.0195049 0.00180848 0.00194495 0.000381912 0.0256181 0.00217763 0.00314149 0.000527534 
12.5 0.00739457 0.00129469 0.000290153 0.000189141 0.00502247 0.00126296 4.22545e-05 0.000176999 0.0195024 0.00189035 0.00195346 0.000404244 0.0277956 0.00234391 0.00350004 0.000587012 
13.5 0.0103415 0.00136385 0.000762867 0.000222829 0.0122949 0.00157068 0.000885981 0.000288641 0.0230522 0.00209592 0.00254366 0.000480675 0.0341645 0.00280508 0.00463382 0.000771639 
