5 -0.000625906 1.51002e-05 -8.90697e-06 4.44888e-07 -0.00142275 6.49551e-05 0.000135066 8.87103e-06 -0.00312853 0.000105848 0.000305236 1.38592e-05 -0.00245833 9.01614e-05 0.000215858 1.11279e-05 
15 0.00120537 3.41818e-05 2.26526e-05 1.99874e-06 -0.00128376 5.93985e-05 9.7927e-05 7.34094e-06 -0.00281708 9.48116e-05 0.000172201 9.50199e-06 -0.00212283 8.11451e-05 0.000109467 7.41038e-06 
25 0.00970121 8.52502e-05 0.00087523 1.25374e-05 -0.000999811 5.31664e-05 5.03736e-05 4.94925e-06 -5.33253e-05 7.88592e-05 2.54688e-05 5.02683e-06 -0.000445066 7.57822e-05 -5.57949e-06 4.6616e-06 
35 0.0234889 0.00016829 0.00335614 3.85568e-05 -0.000398839 5.4287e-05 -5.12069e-06 3.29135e-06 0.00606247 0.000106829 0.000376615 1.264e-05 0.00384188 0.000102908 9.77668e-05 1.10961e-05 
45 0.0447703 0.000293938 0.00875794 9.32765e-05 0.00158953 7.44681e-05 -2.33363e-05 6.32941e-06 0.0184522 0.000193853 0.00201505 3.93438e-05 0.0136876 0.000180971 0.00108679 3.25725e-05 
55 0.069128 0.000457761 0.0164894 0.000180618 0.00632779 0.000127972 0.000193928 1.70452e-05 0.0374637 0.000327107 0.00605249 9.4395e-05 0.0289785 0.000302079 0.00370875 7.71912e-05 
65 0.0958642 0.000655832 0.0263517 0.000306021 0.0104354 0.000199968 0.000158461 3.42711e-05 0.056904 0.000503323 0.0108338 0.000180415 0.0394927 0.000432318 0.00529281 0.000129951 
75 0.103413 0.000833862 0.0272538 0.000406037 0.00722482 0.000264555 -0.00162882 4.66243e-05 0.0636071 0.00068182 0.010462 0.000261933 0.0346431 0.00053697 0.00141557 0.000156169 
85 0.0588935 0.00086315 0.00377064 0.000324066 -0.0124078 0.000246363 -0.00575546 4.74529e-05 0.0260756 0.000706145 -0.00652371 0.000193898 -0.00502855 0.00045805 -0.010441 7.94141e-05 
95 -0.0556153 0.000229662 -0.0148638 0.000157558 -0.0328585 0.000214595 -0.00112804 4.86053e-05 -0.0564285 0.000185879 -0.00988249 0.000143408 -0.0468357 0.000227613 -0.00345267 9.21138e-05 
