0.5 -0.649114 0.0632654 -0.000411481 0.000156997 0.859982 0.248476 -0.352813 0.973585 -2.70697e-05 9.56797e-05 -1.37229 3.52187 -0.389191 0.640822 -6.91103e-05 0.000164333 -1.1717 2.35285 0.413014 0.157349 0.000115932 0.000189434 0.972634 2.58088 
1.5 -0.600474 0.0655276 -0.000343114 0.000146697 1.06357 0.129572 -0.551468 0.087202 -0.000182977 0.000109608 1.07018 0.237626 -0.404617 0.635409 -8.44065e-05 0.000168425 1.00127 4.10186 -0.336822 0.905955 -5.88713e-05 0.000227257 -1.4607 5.26964 
2.5 -0.648137 0.059442 -0.00052009 0.000188052 0.899202 0.188027 0.352804 0.263155 3.0648e-05 0.000106773 1.61179 1.08334 -0.419196 0.242425 -0.000102325 0.000184974 -1.16294 2.66155 0.44126 0.115578 0.000172656 0.000189644 -1.24715 0.472316 
3.5 -0.563878 0.0872012 -0.000346066 0.000203788 0.955654 0.290816 0.445785 0.129227 8.54829e-05 0.000105145 1.16242 0.347686 0.431039 0.123461 0.000122102 0.000144447 -1.35927 0.50263 0.458612 0.123093 0.000228882 0.000261801 1.21578 0.330214 
4.5 0.40033 0.161395 0.000100885 0.000170296 -1.52562 0.697769 -0.390154 0.221208 -5.20799e-05 0.000104813 1.53011 0.912586 -0.443471 0.185841 -0.000150016 0.000214324 -1.01929 2.51625 0.389073 0.185209 0.000119109 0.000240648 0.853704 2.90507 
5.5 -0.616789 0.0558334 -0.000662668 0.000236175 1.10973 0.092306 -0.548891 0.0939447 -0.00022058 0.000143479 0.825948 0.55528 -0.521539 0.0894213 -0.000321255 0.000212308 1.21229 0.196634 0.440602 0.125257 0.000202128 0.000239645 -1.05016 0.694643 
6.5 -0.395554 0.168556 -0.000121619 0.00019566 1.75681 0.737501 -0.569558 0.0976855 -0.0002673 0.000172386 -1.02145 0.228662 -0.492312 0.120163 -0.000254687 0.0002294 1.21897 0.345672 -0.393012 0.650663 -0.0001276 0.000273794 1.35921 3.99911 
7.5 0.441866 0.123951 0.000217581 0.000257684 -1.12665 0.565028 -0.524419 0.309953 -0.000215781 0.000246938 -1.35194 3.0378 -0.573364 0.078704 -0.000527351 0.000277426 1.0028 0.223147 0.339971 0.266743 7.99536e-05 0.00028174 -1.12865 2.49736 
8.5 0.408579 0.150199 0.000185729 0.000291315 -1.39568 0.631661 0.3187 0.348651 3.03566e-05 0.000173027 1.8343 1.86654 -0.505256 0.130865 -0.000339547 0.000319828 -1.07738 0.336133 0.527129 0.0687449 0.000474095 0.000255616 -0.934021 0.379501 
9.5 0.566209 0.0512039 0.000797762 0.000299067 -0.466246 20.6335 -0.313385 1.12612 -3.5836e-05 0.000186132 -1.01642 7.02604 0.540166 0.060106 0.000526238 0.000241621 0.664995 1.74085 0.553332 0.055074 0.000717031 0.000296636 -0.69883 1.03102 
10.5 0.658958 0.0311652 0.00178742 0.000359956 0.977277 0.0339608 -0.40276 0.172029 -0.000102722 0.000166276 1.56834 0.624383 0.397259 0.164071 0.000175047 0.000304894 -1.37381 0.732688 0.484872 0.0793758 0.00045872 0.000309317 -1.30794 0.294174 
11.5 0.631203 0.0334714 0.00156117 0.000355965 0.850386 0.115121 -0.387934 0.203182 -9.61934e-05 0.000183812 1.58661 0.83577 0.575693 0.043954 0.000831794 0.000266785 -0.78377 0.470208 0.507714 0.0711126 0.000579428 0.000334636 -1.08363 0.302361 
12.5 0.713237 0.0200979 0.00285317 0.000375156 0.956227 0.0197962 -0.423074 0.168139 -0.000136251 0.000199426 1.25297 0.479415 -0.378934 0.226268 -0.000161612 0.000346638 1.65426 1.02767 0.570235 0.0497581 0.000992631 0.000360358 -0.663938 1.12617 
13.5 0.708061 0.0226641 0.00333445 0.000477645 0.977127 0.022576 0.249279 0.65742 1.88308e-05 0.000264121 1.70394 5.87396 0.538229 0.0609668 0.000803466 0.000378871 -1.00297 0.272096 0.646591 0.029915 0.0017748 0.000357889 0.885652 0.072336 
14.5 0.703196 0.0206253 0.00370977 0.000507955 0.942101 0.0228533 -0.372311 0.29054 -9.89916e-05 0.000236834 1.5978 1.87634 0.570129 0.0485986 0.000999783 0.000356256 -0.828672 0.381602 0.538596 0.0579935 0.000978119 0.000436858 -1.01082 0.267477 
