0.5 1.07322 0.018685 
1.5 1.0747 0.0188239 
2.5 1.10481 0.0192254 
3.5 1.1214 0.0188329 
4.5 1.14976 0.0191718 
5.5 1.17161 0.0201468 
6.5 1.18259 0.01988 
7.5 1.1893 0.0194257 
8.5 1.22677 0.0203149 
9.5 1.20224 0.0190994 
10.5 1.24833 0.0195602 
11.5 1.23358 0.0190199 
12.5 1.26891 0.0192917 
13.5 1.28426 0.0203939 
14.5 1.30999 0.0202951 
15.5 1.27776 0.018716 
16.5 1.30959 0.0192574 
17.5 1.34598 0.0190754 
18.5 1.33529 0.018973 
19.5 1.33258 0.0189037 
20.5 1.33066 0.0187339 
21.5 1.33561 0.0188895 
22.5 1.31993 0.0183839 
23.5 1.35344 0.0185576 
24.5 1.30944 0.017843 
25.5 1.31935 0.0170106 
26.5 1.27705 0.0170439 
27.5 1.29805 0.0170001 
28.5 1.30721 0.0172981 
29.5 1.31417 0.0167786 
30.5 1.28652 0.0165028 
31.5 1.2376 0.0158485 
32.5 1.30901 0.0160907 
33.5 1.23929 0.0151329 
34.5 1.21174 0.0145466 
35.5 1.21718 0.0144737 
36.5 1.24422 0.0145385 
37.5 1.23731 0.0147142 
38.5 1.18779 0.0134387 
39.5 1.18508 0.0136255 
40.5 1.19065 0.012709 
41.5 1.16696 0.01308 
42.5 1.16347 0.0121886 
43.5 1.1697 0.0123327 
44.5 1.15208 0.0116323 
45.5 1.14375 0.0112876 
46.5 1.13868 0.0106416 
47.5 1.13674 0.0103078 
48.5 1.11282 0.00956068 
49.5 1.1269 0.00984103 
50.5 1.12004 0.00983653 
51.5 1.12226 0.0095012 
52.5 1.13635 0.00910329 
53.5 1.11847 0.00868433 
54.5 1.13602 0.00910343 
55.5 1.11796 0.00819409 
56.5 1.12018 0.00808966 
57.5 1.12011 0.00799225 
58.5 1.1214 0.00795278 
59.5 1.12943 0.00816917 
60.5 1.1395 0.00821111 
61.5 1.14352 0.00858936 
62.5 1.13978 0.00867876 
63.5 1.1509 0.00839391 
64.5 1.15141 0.00831668 
65.5 1.15424 0.0092924 
66.5 1.15907 0.00842965 
67.5 1.14628 0.00970393 
68.5 1.14723 0.010639 
69.5 1.15807 0.0109438 
70.5 1.16011 0.0120606 
71.5 1.16369 0.0119539 
72.5 1.181 0.0139391 
73.5 1.18293 0.0147384 
74.5 1.19058 0.0185768 
75.5 1.18754 0.018507 
76.5 1.17651 0.0202599 
77.5 1.22075 0.0257601 
78.5 1.22758 0.0316498 
79.5 1.28313 0.0567379 
80.5 1.20008 0.0432874 
81.5 1.18294 0.0465336 
82.5 1.21778 0.041908 
83.5 1.09846 0.169872 
84.5 1.21519 0.0507769 
85.5 1.25005 1.24963 
86.5 1.13394 0.224681 
87.5 1.06165 1.0613 
88.5 -nan nan 
89.5 -nan nan 
90.5 1.1697 0.729714 
91.5 -nan nan 
92.5 -nan nan 
93.5 -nan nan 
94.5 -nan nan 
95.5 -nan nan 
96.5 -nan nan 
97.5 -nan nan 
98.5 -nan nan 
99.5 -nan nan 
