#[1]xEvo [2]T [3]Muu [4]Mud [5]Mus [6]Tau [7]E
0.056101 0.350462 0.272014 0.306172 0 0.0162026 0.267785
0.0575209 0.351578 0.270555 0.304594 0 0.0167416 0.270651
0.0589766 0.352693 0.269104 0.303024 0 0.0172987 0.273546
0.0604693 0.35381 0.267661 0.301462 0 0.0178747 0.276472
0.0619997 0.354926 0.266227 0.299908 0 0.01847 0.279428
0.0635688 0.356043 0.264801 0.298361 0 0.0190855 0.282415
0.0651776 0.357159 0.263383 0.296823 0 0.0197217 0.285433
0.0668272 0.358277 0.261973 0.295292 0 0.0203794 0.288482
0.0685185 0.359394 0.260571 0.293769 0 0.0210593 0.291563
0.0702526 0.360512 0.259178 0.292254 0 0.0217622 0.294676
0.0720306 0.361631 0.257792 0.290747 0 0.0224889 0.297821
0.0738536 0.36275 0.256415 0.289248 0 0.0232401 0.300998
0.0757228 0.363869 0.255046 0.287756 0 0.0240167 0.304207
0.0776392 0.364988 0.253684 0.286273 0 0.0248195 0.30745
0.0796042 0.366108 0.252331 0.284797 0 0.0256496 0.310725
0.0816189 0.367228 0.250986 0.283329 0 0.0265077 0.314034
0.0836845 0.368349 0.249649 0.281869 0 0.0273948 0.317376
0.0858025 0.36947 0.24832 0.280417 0 0.0283121 0.320751
0.087974 0.370591 0.246999 0.278972 0 0.0292603 0.324161
0.0902005 0.371713 0.245686 0.277536 0 0.0302407 0.327605
0.0924834 0.372835 0.24438 0.276107 0 0.0312544 0.331083
0.094824 0.373958 0.243083 0.274686 0 0.0323023 0.334596
0.0972239 0.37508 0.241793 0.273273 0 0.0333859 0.338144
0.0996845 0.376204 0.240512 0.271868 0 0.0345062 0.341727
0.102207 0.377327 0.239238 0.27047 0 0.0356645 0.345346
0.104794 0.378451 0.237972 0.269081 0 0.0368621 0.348999
0.107446 0.379576 0.236714 0.267699 0 0.0381004 0.352689
0.110166 0.3807 0.235463 0.266325 0 0.0393808 0.356414
0.112954 0.381825 0.234221 0.264959 0 0.0407047 0.360176
0.115813 0.382951 0.232986 0.263601 0 0.0420735 0.363974
0.118744 0.384076 0.231759 0.26225 0 0.043489 0.367808
0.121749 0.385202 0.230539 0.260908 0 0.0449525 0.37168
0.12483 0.386328 0.229328 0.259573 0 0.0464659 0.375588
0.127989 0.387455 0.228124 0.258246 0 0.0480308 0.379533
0.131229 0.388582 0.226927 0.256927 0 0.0496489 0.383515
0.13455 0.389709 0.225739 0.255615 0 0.0513222 0.387535
0.137955 0.390836 0.224558 0.254312 0 0.0530525 0.391593
0.141447 0.391963 0.223384 0.253016 0 0.0548417 0.395688
0.145027 0.393091 0.222218 0.251728 0 0.056692 0.399821
0.148697 0.394218 0.22106 0.250448 0 0.0586054 0.403993
0.15246 0.395346 0.21991 0.249175 0 0.0605841 0.408202
0.156319 0.396474 0.218767 0.247911 0 0.0626304 0.41245
0.160275 0.397602 0.217631 0.246654 0 0.0647465 0.416736
0.164331 0.39873 0.216503 0.245405 0 0.066935 0.42106
0.16849 0.399858 0.215383 0.244164 0 0.0691982 0.425424
0.172755 0.400986 0.21427 0.24293 0 0.0715388 0.429826
0.177127 0.402114 0.213164 0.241705 0 0.0739595 0.434266
0.18161 0.403241 0.212067 0.240487 0 0.076463 0.438746
0.186206 0.404369 0.210976 0.239277 0 0.0790522 0.443264
0.190919 0.405496 0.209893 0.238075 0 0.0817302 0.447822
0.195751 0.406624 0.208818 0.23688 0 0.0844998 0.452418
0.200705 0.407751 0.20775 0.235694 0 0.0873645 0.457054
0.205784 0.408877 0.206689 0.234515 0 0.0903273 0.461729
0.210993 0.410004 0.205636 0.233344 0 0.0933919 0.466442
0.216333 0.41113 0.20459 0.232181 0 0.0965616 0.471195
0.221808 0.412255 0.203552 0.231026 0 0.0998402 0.475986
0.227421 0.41338 0.202521 0.229879 0 0.103231 0.480817
0.233177 0.414505 0.201498 0.228739 0 0.106739 0.485687
0.239078 0.415629 0.200482 0.227607 0 0.110368 0.490595
0.245129 0.416752 0.199473 0.226483 0 0.114121 0.495542
0.251333 0.417875 0.198472 0.225367 0 0.118004 0.500528
0.257694 0.418996 0.197478 0.224259 0 0.12202 0.505552
0.264216 0.420117 0.196491 0.223159 0 0.126175 0.510614
0.270903 0.421238 0.195512 0.222066 0 0.130473 0.515715
0.277759 0.422357 0.19454 0.220982 0 0.134919 0.520854
0.284789 0.423475 0.193576 0.219905 0 0.139519 0.526031
0.291996 0.424592 0.192619 0.218836 0 0.144277 0.531245
0.299386 0.425708 0.191669 0.217775 0 0.149201 0.536497
0.306964 0.426823 0.190726 0.216722 0 0.154294 0.541786
0.314732 0.427936 0.189791 0.215676 0 0.159563 0.547112
0.322698 0.429048 0.188864 0.214639 0 0.165016 0.552474
0.330865 0.430159 0.187943 0.21361 0 0.170656 0.557873
0.339239 0.431268 0.18703 0.212588 0 0.176493 0.563307
0.347824 0.432376 0.186125 0.211575 0 0.182532 0.568777
0.356627 0.433482 0.185226 0.210569 0 0.18878 0.574282
0.365653 0.434586 0.184335 0.209571 0 0.195246 0.579822
0.374907 0.435688 0.183452 0.208582 0 0.201936 0.585397
0.384396 0.436788 0.182576 0.2076 0 0.208858 0.591005
0.394124 0.437886 0.181707 0.206626 0 0.216022 0.596646
0.404099 0.438982 0.180845 0.20566 0 0.223435 0.60232
0.414326 0.440076 0.179991 0.204703 0 0.231107 0.608027
0.424813 0.441167 0.179144 0.203753 0 0.239046 0.613765
0.435564 0.442256 0.178304 0.202811 0 0.247262 0.619534
0.446588 0.443343 0.177472 0.201878 0 0.255764 0.625334
0.45789 0.444427 0.176648 0.200952 0 0.264564 0.631163
0.469479 0.445508 0.17583 0.200034 0 0.273672 0.637021
0.481361 0.446586 0.17502 0.199125 0 0.283099 0.642908
0.493543 0.447661 0.174218 0.198223 0 0.292856 0.648823
0.506034 0.448733 0.173422 0.19733 0 0.302954 0.654764
0.518841 0.449802 0.172634 0.196445 0 0.313407 0.660731
0.531972 0.450868 0.171854 0.195568 0 0.324227 0.666723
0.545436 0.45193 0.171081 0.194699 0 0.335427 0.67274
0.55924 0.452989 0.170315 0.193838 0 0.347021 0.67878
0.573394 0.454044 0.169557 0.192985 0 0.359024 0.684842
0.587906 0.455095 0.168806 0.192141 0 0.371448 0.690926
0.602785 0.456142 0.168063 0.191304 0 0.384311 0.69703
0.618041 0.457185 0.167327 0.190476 0 0.397628 0.703153
0.633682 0.458224 0.166598 0.189656 0 0.411415 0.709295
0.64972 0.459259 0.165877 0.188845 0 0.42569 0.715453
0.666164 0.460289 0.165164 0.188041 0 0.440469 0.721628
0.683023 0.461315 0.164458 0.187246 0 0.455772 0.727817
0.70031 0.462335 0.163759 0.186459 0 0.471617 0.73402
0.718034 0.463351 0.163068 0.185681 0 0.488025 0.740235
0.736206 0.464362 0.162384 0.18491 0 0.505015 0.746462
0.754839 0.465368 0.161708 0.184148 0 0.522609 0.752697
0.773943 0.466369 0.161039 0.183395 0 0.540828 0.758942
0.79353 0.467364 0.160378 0.182649 0 0.559697 0.765193
0.813614 0.468353 0.159724 0.181912 0 0.579238 0.77145
0.834205 0.469337 0.159078 0.181184 0 0.599477 0.777711
0.855318 0.470315 0.158439 0.180463 0 0.620438 0.783974
0.876965 0.471287 0.157808 0.179751 0 0.642149 0.790239
0.89916 0.472252 0.157184 0.179048 0 0.664636 0.796503
0.921916 0.473212 0.156568 0.178353 0 0.68793 0.802765
0.945249 0.474165 0.15596 0.177666 0 0.712058 0.809024
0.969172 0.475111 0.155359 0.176988 0 0.737053 0.815277
0.9937 0.47605 0.154765 0.176318 0 0.762945 0.821524
1.01868 0.476977 0.154183 0.17566 0 0.789586 0.827721
1.04368 0.477876 0.153621 0.175026 0 0.816521 0.833763
1.06868 0.478747 0.15308 0.174415 0 0.843728 0.839651
1.09368 0.479591 0.152557 0.173825 0 0.871201 0.845392
1.11868 0.48041 0.152053 0.173256 0 0.898939 0.850991
1.14368 0.481205 0.151566 0.172705 0 0.926939 0.856453
1.16868 0.481976 0.151095 0.172173 0 0.955199 0.861783
1.19368 0.482726 0.15064 0.171659 0 0.983716 0.866986
1.21868 0.483455 0.150199 0.171161 0 1.01249 0.872067
1.24368 0.484164 0.149772 0.170678 0 1.04151 0.877029
1.26868 0.484853 0.149358 0.170211 0 1.07079 0.881878
1.29368 0.485523 0.148957 0.169758 0 1.10031 0.886616
1.31868 0.486176 0.148569 0.169319 0 1.13008 0.891248
1.34368 0.486812 0.148192 0.168892 0 1.16009 0.895777
1.36868 0.487431 0.147825 0.168478 0 1.19034 0.900206
1.39368 0.488035 0.14747 0.168076 0 1.22084 0.904539
1.41868 0.488623 0.147125 0.167686 0 1.25157 0.908779
1.44368 0.489197 0.146789 0.167306 0 1.28254 0.912928
1.46868 0.489757 0.146463 0.166937 0 1.31374 0.91699
1.49368 0.490303 0.146145 0.166578 0 1.34518 0.920967
1.51868 0.490836 0.145836 0.166229 0 1.37684 0.924861
1.54368 0.491356 0.145535 0.165889 0 1.40874 0.928676
1.56868 0.491864 0.145243 0.165558 0 1.44086 0.932413
1.59368 0.492361 0.144958 0.165235 0 1.47322 0.936075
1.61868 0.492846 0.14468 0.164921 0 1.50579 0.939664
1.64368 0.493319 0.144409 0.164615 0 1.53859 0.943182
1.66868 0.493783 0.144145 0.164316 0 1.57161 0.946631
1.69368 0.494236 0.143887 0.164024 0 1.60485 0.950013
1.71868 0.494679 0.143636 0.16374 0 1.63831 0.95333
1.74368 0.495112 0.143391 0.163463 0 1.67199 0.956584
1.76868 0.495537 0.143152 0.163192 0 1.70589 0.959776
1.79368 0.495952 0.142918 0.162928 0 1.73999 0.962908
1.81868 0.496358 0.14269 0.16267 0 1.77432 0.965982
1.84368 0.496756 0.142467 0.162417 0 1.80885 0.968999
1.86868 0.497146 0.142249 0.162171 0 1.8436 0.971961
1.89368 0.497527 0.142036 0.16193 0 1.87856 0.974869
1.91868 0.497901 0.141828 0.161694 0 1.91372 0.977724
1.94368 0.498267 0.141625 0.161464 0 1.94909 0.980529
1.96868 0.498626 0.141426 0.161239 0 1.98467 0.983283
1.99368 0.498978 0.141231 0.161018 0 2.02046 0.985989
2.01868 0.499324 0.141041 0.160803 0 2.05645 0.988648
2.04368 0.499662 0.140854 0.160592 0 2.09264 0.991261
2.06868 0.499994 0.140672 0.160385 0 2.12903 0.993828
2.09368 0.500319 0.140493 0.160183 0 2.16563 0.996352
2.11868 0.500639 0.140318 0.159984 0 2.20242 0.998833
2.14368 0.500952 0.140147 0.15979 0 2.23942 1.00127
2.16868 0.50126 0.139979 0.1596 0 2.27661 1.00367
2.19368 0.501561 0.139814 0.159414 0 2.314 1.00603
2.21868 0.501858 0.139653 0.159231 0 2.35158 1.00835
2.24368 0.502149 0.139495 0.159052 0 2.38936 1.01063
2.26868 0.502435 0.13934 0.158877 0 2.42734 1.01287
2.29368 0.502715 0.139188 0.158705 0 2.4655 1.01508
2.31868 0.502991 0.139039 0.158536 0 2.50386 1.01725
2.34368 0.503262 0.138892 0.15837 0 2.54241 1.01939
2.36868 0.503528 0.138749 0.158208 0 2.58115 1.0215
2.39368 0.503789 0.138608 0.158048 0 2.62008 1.02357
2.41868 0.504046 0.13847 0.157892 0 2.6592 1.0256
2.44368 0.504299 0.138334 0.157738 0 2.69851 1.02761
2.46868 0.504547 0.138201 0.157587 0 2.738 1.02959
2.49368 0.504792 0.138071 0.157439 0 2.77768 1.03153
2.51868 0.505032 0.137942 0.157294 0 2.81755 1.03345
2.54368 0.505268 0.137816 0.157151 0 2.8576 1.03534
2.56868 0.5055 0.137692 0.157011 0 2.89783 1.03719
2.59368 0.505729 0.137571 0.156873 0 2.93824 1.03903
2.61868 0.505953 0.137451 0.156738 0 2.97884 1.04083
2.64368 0.506175 0.137334 0.156605 0 3.01962 1.04261
2.66868 0.506392 0.137218 0.156474 0 3.06058 1.04436
2.69368 0.506606 0.137105 0.156345 0 3.10172 1.04608
2.71868 0.506817 0.136993 0.156219 0 3.14304 1.04778
2.74368 0.507025 0.136884 0.156095 0 3.18454 1.04946
2.76868 0.507229 0.136776 0.155972 0 3.22621 1.05111
2.79368 0.50743 0.13667 0.155852 0 3.26806 1.05274
2.81868 0.507628 0.136565 0.155734 0 3.31009 1.05435
2.84368 0.507823 0.136463 0.155618 0 3.35229 1.05593
2.86868 0.508015 0.136362 0.155503 0 3.39467 1.05749
2.89368 0.508205 0.136262 0.155391 0 3.43722 1.05903
2.91868 0.508391 0.136165 0.15528 0 3.47995 1.06055
2.94368 0.508575 0.136068 0.155171 0 3.52284 1.06204
2.96868 0.508756 0.135974 0.155064 0 3.56591 1.06352
2.99368 0.508934 0.13588 0.154958 0 3.60916 1.06498
3.01868 0.50911 0.135789 0.154854 0 3.65257 1.06642
3.04368 0.509283 0.135698 0.154752 0 3.69615 1.06783
3.06868 0.509453 0.135609 0.154651 0 3.7399 1.06923
3.09368 0.509622 0.135522 0.154551 0 3.78382 1.07061
3.11868 0.509788 0.135435 0.154454 0 3.82791 1.07197
3.14368 0.509951 0.13535 0.154357 0 3.87217 1.07332
3.16868 0.510112 0.135266 0.154262 0 3.91659 1.07465
3.19368 0.510271 0.135184 0.154169 0 3.96118 1.07596
3.21868 0.510428 0.135103 0.154077 0 4.00594 1.07725
3.24368 0.510583 0.135023 0.153986 0 4.05086 1.07852
3.26868 0.510735 0.134944 0.153896 0 4.09595 1.07978
3.29368 0.510886 0.134866 0.153808 0 4.1412 1.08103
3.31868 0.511034 0.134789 0.153721 0 4.18661 1.08226
3.34368 0.511181 0.134713 0.153635 0 4.23219 1.08347
3.36868 0.511325 0.134639 0.153551 0 4.27793 1.08467
3.39368 0.511468 0.134565 0.153468 0 4.32383 1.08585
3.41868 0.511609 0.134493 0.153385 0 4.36989 1.08702
3.44368 0.511747 0.134421 0.153304 0 4.41612 1.08817
3.46868 0.511884 0.134351 0.153224 0 4.4625 1.08931
3.49368 0.51202 0.134281 0.153146 0 4.50904 1.09044
3.51868 0.512153 0.134213 0.153068 0 4.55574 1.09155
3.54368 0.512285 0.134145 0.152991 0 4.60261 1.09265
3.56868 0.512415 0.134078 0.152916 0 4.64963 1.09374
3.59368 0.512544 0.134012 0.152841 0 4.6968 1.09481
3.61868 0.512671 0.133947 0.152767 0 4.74414 1.09587
3.64368 0.512796 0.133883 0.152694 0 4.79163 1.09692
3.66868 0.51292 0.13382 0.152623 0 4.83927 1.09795
3.69368 0.513042 0.133758 0.152552 0 4.88708 1.09898
3.71868 0.513163 0.133696 0.152482 0 4.93503 1.09999
3.74368 0.513282 0.133635 0.152413 0 4.98315 1.10099
3.76868 0.5134 0.133575 0.152345 0 5.03141 1.10198
3.79368 0.513516 0.133516 0.152278 0 5.07983 1.10296
3.81868 0.513631 0.133457 0.152211 0 5.12841 1.10392
3.84368 0.513745 0.133399 0.152146 0 5.17713 1.10488
3.86868 0.513857 0.133342 0.152081 0 5.22601 1.10582
3.89368 0.513968 0.133286 0.152017 0 5.27504 1.10676
3.91868 0.514078 0.13323 0.151954 0 5.32423 1.10768
3.94368 0.514186 0.133175 0.151892 0 5.37356 1.10859
3.96868 0.514293 0.133121 0.15183 0 5.42304 1.1095
3.99368 0.514399 0.133067 0.151769 0 5.47268 1.11039
4.01868 0.514503 0.133014 0.151709 0 5.52246 1.11127
4.04368 0.514607 0.132962 0.15165 0 5.57239 1.11215
4.06868 0.514709 0.13291 0.151591 0 5.62247 1.11301
4.09368 0.51481 0.132859 0.151533 0 5.6727 1.11387
4.11868 0.51491 0.132808 0.151476 0 5.72308 1.11471
4.14368 0.515009 0.132758 0.151419 0 5.77361 1.11555
4.16868 0.515107 0.132709 0.151363 0 5.82428 1.11638
4.19368 0.515203 0.13266 0.151308 0 5.8751 1.1172
4.21868 0.515299 0.132612 0.151253 0 5.92606 1.11801
4.24368 0.515393 0.132564 0.151199 0 5.97717 1.11881
4.26868 0.515487 0.132517 0.151146 0 6.02843 1.11961
4.29368 0.515579 0.13247 0.151093 0 6.07983 1.12039
4.31868 0.515671 0.132424 0.151041 0 6.13137 1.12117
4.34368 0.515761 0.132379 0.150989 0 6.18306 1.12194
4.36868 0.51585 0.132334 0.150938 0 6.2349 1.1227
4.39368 0.515939 0.132289 0.150887 0 6.28688 1.12346
4.41868 0.516027 0.132245 0.150837 0 6.339 1.1242
4.44368 0.516113 0.132202 0.150788 0 6.39126 1.12494
4.46868 0.516199 0.132159 0.150739 0 6.44366 1.12567
4.49368 0.516284 0.132116 0.150691 0 6.49621 1.1264
4.51868 0.516368 0.132074 0.150643 0 6.5489 1.12712
4.54368 0.516451 0.132032 0.150596 0 6.60173 1.12783
4.56868 0.516533 0.131991 0.150549 0 6.6547 1.12853
4.59368 0.516615 0.13195 0.150503 0 6.70781 1.12923
4.61868 0.516695 0.13191 0.150457 0 6.76106 1.12991
4.64368 0.516775 0.13187 0.150412 0 6.81446 1.1306
4.66868 0.516854 0.131831 0.150367 0 6.86799 1.13127
4.69368 0.516932 0.131792 0.150323 0 6.92166 1.13194
4.71868 0.517009 0.131753 0.150279 0 6.97546 1.13261
4.74368 0.517086 0.131715 0.150236 0 7.02941 1.13326
4.76868 0.517162 0.131677 0.150193 0 7.0835 1.13391
4.79368 0.517237 0.131639 0.15015 0 7.13772 1.13456
4.81868 0.517311 0.131602 0.150108 0 7.19208 1.1352
4.84368 0.517385 0.131565 0.150066 0 7.24657 1.13583
4.86868 0.517458 0.131529 0.150025 0 7.30121 1.13646
4.89368 0.51753 0.131493 0.149984 0 7.35597 1.13708
4.91868 0.517601 0.131457 0.149944 0 7.41088 1.13769
4.94368 0.517672 0.131422 0.149904 0 7.46592 1.1383
4.96868 0.517742 0.131387 0.149864 0 7.5211 1.13891
4.99368 0.517812 0.131353 0.149825 0 7.57641 1.1395
5.01868 0.51788 0.131319 0.149786 0 7.63185 1.1401
5.04368 0.517948 0.131285 0.149748 0 7.68743 1.14068
5.06868 0.518016 0.131251 0.14971 0 7.74315 1.14127
5.09368 0.518083 0.131218 0.149672 0 7.79899 1.14184
5.11868 0.518149 0.131185 0.149635 0 7.85497 1.14241
5.14368 0.518215 0.131152 0.149598 0 7.91109 1.14298
5.16868 0.51828 0.13112 0.149561 0 7.96734 1.14354
5.19368 0.518344 0.131088 0.149525 0 8.02371 1.1441
5.21868 0.518408 0.131057 0.149489 0 8.08023 1.14465
5.24368 0.518471 0.131025 0.149454 0 8.13687 1.1452
5.26868 0.518534 0.130994 0.149418 0 8.19364 1.14574
5.29368 0.518596 0.130963 0.149384 0 8.25055 1.14628
5.31868 0.518657 0.130933 0.149349 0 8.30758 1.14681
5.34368 0.518718 0.130903 0.149315 0 8.36475 1.14734
5.36868 0.518779 0.130873 0.149281 0 8.42205 1.14786
5.39368 0.518839 0.130843 0.149247 0 8.47948 1.14838
5.41868 0.518898 0.130814 0.149214 0 8.53703 1.1489
5.44368 0.518957 0.130785 0.149181 0 8.59472 1.14941
5.46868 0.519015 0.130756 0.149148 0 8.65254 1.14991
5.49368 0.519073 0.130727 0.149116 0 8.71048 1.15041
5.51868 0.51913 0.130699 0.149084 0 8.76855 1.15091
5.54368 0.519187 0.130671 0.149052 0 8.82676 1.15141
5.56868 0.519243 0.130643 0.14902 0 8.88509 1.1519
5.59368 0.519299 0.130615 0.148989 0 8.94354 1.15238
5.61868 0.519355 0.130588 0.148958 0 9.00213 1.15286
5.64368 0.51941 0.130561 0.148927 0 9.06084 1.15334
5.66868 0.519464 0.130534 0.148897 0 9.11968 1.15381
5.69368 0.519518 0.130508 0.148867 0 9.17864 1.15428
5.71868 0.519571 0.130481 0.148837 0 9.23774 1.15475
5.74368 0.519625 0.130455 0.148807 0 9.29696 1.15521
5.76868 0.519677 0.130429 0.148778 0 9.3563 1.15567
5.79368 0.519729 0.130403 0.148749 0 9.41577 1.15612
5.81868 0.519781 0.130378 0.14872 0 9.47536 1.15657
5.84368 0.519832 0.130353 0.148691 0 9.53508 1.15702
5.86868 0.519883 0.130328 0.148663 0 9.59493 1.15746
5.89368 0.519934 0.130303 0.148635 0 9.6549 1.15791
5.91868 0.519984 0.130278 0.148607 0 9.71499 1.15834
5.94368 0.520033 0.130254 0.148579 0 9.77521 1.15878
5.96868 0.520083 0.13023 0.148551 0 9.83555 1.15921
5.99368 0.520131 0.130206 0.148524 0 9.89602 1.15963
6.01868 0.52018 0.130182 0.148497 0 9.95661 1.16006
6.04368 0.520228 0.130158 0.14847 0 10.0173 1.16048
6.06868 0.520276 0.130135 0.148444 0 10.0782 1.16089
6.09368 0.520323 0.130112 0.148418 0 10.1391 1.16131
6.11868 0.52037 0.130089 0.148391 0 10.2002 1.16172
6.14368 0.520416 0.130066 0.148366 0 10.2614 1.16212
6.16868 0.520463 0.130043 0.14834 0 10.3227 1.16253
6.19368 0.520509 0.130021 0.148314 0 10.3842 1.16293
6.21868 0.520554 0.129998 0.148289 0 10.4457 1.16333
6.24368 0.520599 0.129976 0.148264 0 10.5074 1.16372
6.26868 0.520644 0.129954 0.148239 0 10.5692 1.16411
6.29368 0.520688 0.129933 0.148214 0 10.6311 1.1645
6.31868 0.520732 0.129911 0.14819 0 10.6932 1.16489
6.34368 0.520776 0.12989 0.148166 0 10.7554 1.16527
6.36868 0.52082 0.129868 0.148142 0 10.8177 1.16565
6.39368 0.520863 0.129847 0.148118 0 10.8801 1.16603
6.41868 0.520905 0.129826 0.148094 0 10.9426 1.16641
6.44368 0.520948 0.129806 0.14807 0 11.0052 1.16678
6.46868 0.52099 0.129785 0.148047 0 11.068 1.16715
6.49368 0.521032 0.129764 0.148024 0 11.1309 1.16752
6.51868 0.521073 0.129744 0.148001 0 11.1939 1.16788
6.54368 0.521114 0.129724 0.147978 0 11.257 1.16824
6.56868 0.521155 0.129704 0.147955 0 11.3203 1.1686
6.59368 0.521196 0.129684 0.147933 0 11.3836 1.16896
6.61868 0.521236 0.129665 0.147911 0 11.4471 1.16931
6.64368 0.521276 0.129645 0.147888 0 11.5107 1.16966
6.66868 0.521316 0.129626 0.147866 0 11.5744 1.17001
6.69368 0.521355 0.129607 0.147845 0 11.6382 1.17036
6.71868 0.521394 0.129587 0.147823 0 11.7022 1.1707
6.74368 0.521433 0.129568 0.147801 0 11.7662 1.17104
6.76868 0.521472 0.12955 0.14778 0 11.8304 1.17138
6.79368 0.52151 0.129531 0.147759 0 11.8947 1.17172
6.81868 0.521548 0.129512 0.147738 0 11.9591 1.17206
6.84368 0.521586 0.129494 0.147717 0 12.0236 1.17239
6.86868 0.521623 0.129476 0.147696 0 12.0883 1.17272
6.89368 0.52166 0.129458 0.147676 0 12.153 1.17305
6.91868 0.521697 0.12944 0.147655 0 12.2179 1.17337
6.94368 0.521734 0.129422 0.147635 0 12.2829 1.17369
6.96868 0.52177 0.129404 0.147615 0 12.348 1.17402
6.99368 0.521806 0.129387 0.147595 0 12.4132 1.17433
7.01868 0.521842 0.129369 0.147575 0 12.4786 1.17465
7.04368 0.521878 0.129352 0.147556 0 12.544 1.17497
7.06868 0.521913 0.129335 0.147536 0 12.6096 1.17528
7.09368 0.521948 0.129317 0.147517 0 12.6752 1.17559
