#[1]xEvo [2]E [3]PT [4]PL [5]Nu [6]Nd [7]Ns [8]Tau
0.0685185 0.291563 0.14435 0.00286363 0.0354491 0.0405132 0 0.0210593
0.0702526 0.294676 0.145855 0.00296693 0.0354491 0.0405132 0 0.0217622
0.0720306 0.297821 0.147373 0.00307387 0.0354491 0.0405132 0 0.0224889
0.0738536 0.300998 0.148907 0.00318457 0.0354491 0.0405132 0 0.0232401
0.0757228 0.304207 0.150454 0.00329916 0.0354491 0.0405132 0 0.0240167
0.0776392 0.30745 0.152016 0.00341776 0.0354491 0.0405132 0 0.0248195
0.0796042 0.310725 0.153592 0.00354054 0.0354491 0.0405132 0 0.0256496
0.0816189 0.314034 0.155183 0.00366761 0.0354491 0.0405132 0 0.0265077
0.0836845 0.317376 0.156788 0.00379914 0.0354491 0.0405132 0 0.0273948
0.0858025 0.320751 0.158408 0.00393528 0.0354491 0.0405132 0 0.0283121
0.087974 0.324161 0.160043 0.00407617 0.0354491 0.0405132 0 0.0292603
0.0902005 0.327605 0.161692 0.00422199 0.0354491 0.0405132 0 0.0302407
0.0924834 0.331083 0.163355 0.0043729 0.0354491 0.0405132 0 0.0312544
0.094824 0.334596 0.165034 0.00452908 0.0354491 0.0405132 0 0.0323023
0.0972239 0.338144 0.166727 0.0046907 0.0354491 0.0405132 0 0.0333859
0.0996845 0.341727 0.168435 0.00485794 0.0354491 0.0405132 0 0.0345062
0.102207 0.345346 0.170157 0.005031 0.0354491 0.0405132 0 0.0356645
0.104794 0.348999 0.171895 0.00521007 0.0354491 0.0405132 0 0.0368621
0.107446 0.352689 0.173647 0.00539535 0.0354491 0.0405132 0 0.0381004
0.110166 0.356414 0.175414 0.00558705 0.0354491 0.0405132 0 0.0393808
0.112954 0.360176 0.177195 0.00578537 0.0354491 0.0405132 0 0.0407047
0.115813 0.363974 0.178992 0.00599055 0.0354491 0.0405132 0 0.0420735
0.118744 0.367808 0.180803 0.0062028 0.0354491 0.0405132 0 0.043489
0.121749 0.37168 0.182629 0.00642237 0.0354491 0.0405132 0 0.0449525
0.12483 0.375588 0.184469 0.00664948 0.0354491 0.0405132 0 0.0464659
0.127989 0.379533 0.186324 0.00688439 0.0354491 0.0405132 0 0.0480308
0.131229 0.383515 0.188194 0.00712735 0.0354491 0.0405132 0 0.0496489
0.13455 0.387535 0.190078 0.00737863 0.0354491 0.0405132 0 0.0513222
0.137955 0.391593 0.191977 0.00763848 0.0354491 0.0405132 0 0.0530525
0.141447 0.395688 0.19389 0.0079072 0.0354491 0.0405132 0 0.0548417
0.145027 0.399821 0.195818 0.00818506 0.0354491 0.0405132 0 0.056692
0.148697 0.403993 0.19776 0.00847236 0.0354491 0.0405132 0 0.0586054
0.15246 0.408202 0.199716 0.00876939 0.0354491 0.0405132 0 0.0605841
0.156319 0.41245 0.201687 0.00907647 0.0354491 0.0405132 0 0.0626304
0.160275 0.416736 0.203671 0.00939392 0.0354491 0.0405132 0 0.0647465
0.164331 0.42106 0.205669 0.00972206 0.0354491 0.0405132 0 0.066935
0.16849 0.425424 0.207681 0.0100612 0.0354491 0.0405132 0 0.0691982
0.172755 0.429826 0.209707 0.0104118 0.0354491 0.0405132 0 0.0715388
0.177127 0.434266 0.211746 0.010774 0.0354491 0.0405132 0 0.0739595
0.18161 0.438746 0.213799 0.0111484 0.0354491 0.0405132 0 0.076463
0.186206 0.443264 0.215865 0.0115352 0.0354491 0.0405132 0 0.0790522
0.190919 0.447822 0.217944 0.0119348 0.0354491 0.0405132 0 0.0817302
0.195751 0.452418 0.220035 0.0123477 0.0354491 0.0405132 0 0.0844998
0.200705 0.457054 0.22214 0.0127742 0.0354491 0.0405132 0 0.0873645
0.205784 0.461729 0.224257 0.0132148 0.0354491 0.0405132 0 0.0903273
0.210993 0.466442 0.226386 0.0136698 0.0354491 0.0405132 0 0.0933919
0.216333 0.471195 0.228528 0.0141397 0.0354491 0.0405132 0 0.0965616
0.221808 0.475986 0.230681 0.014625 0.0354491 0.0405132 0 0.0998402
0.227421 0.480817 0.232845 0.015126 0.0354491 0.0405132 0 0.103231
0.233177 0.485687 0.235022 0.0156433 0.0354491 0.0405132 0 0.106739
0.239078 0.490595 0.237209 0.0161773 0.0354491 0.0405132 0 0.110368
0.245129 0.495542 0.239407 0.0167285 0.0354491 0.0405132 0 0.114121
0.251333 0.500528 0.241615 0.0172974 0.0354491 0.0405132 0 0.118004
0.257694 0.505552 0.243834 0.0178845 0.0354491 0.0405132 0 0.12202
0.264216 0.510614 0.246062 0.0184903 0.0354491 0.0405132 0 0.126175
0.270903 0.515715 0.2483 0.0191153 0.0354491 0.0405132 0 0.130473
0.277759 0.520854 0.250547 0.01976 0.0354491 0.0405132 0 0.134919
0.284789 0.526031 0.252803 0.0204251 0.0354491 0.0405132 0 0.139519
0.291996 0.531245 0.255067 0.021111 0.0354491 0.0405132 0 0.144277
0.299386 0.536497 0.257339 0.0218183 0.0354491 0.0405132 0 0.149201
0.306964 0.541786 0.259619 0.0225476 0.0354491 0.0405132 0 0.154294
0.314732 0.547112 0.261906 0.0232995 0.0354491 0.0405132 0 0.159563
0.322698 0.552474 0.2642 0.0240745 0.0354491 0.0405132 0 0.165016
0.330865 0.557873 0.2665 0.0248732 0.0354491 0.0405132 0 0.170656
0.339239 0.563307 0.268805 0.0256963 0.0354491 0.0405132 0 0.176493
0.347824 0.568777 0.271116 0.0265444 0.0354491 0.0405132 0 0.182532
0.356627 0.574282 0.273432 0.0274181 0.0354491 0.0405132 0 0.18878
0.365653 0.579822 0.275752 0.028318 0.0354491 0.0405132 0 0.195246
0.374907 0.585397 0.278076 0.0292448 0.0354491 0.0405132 0 0.201936
0.384396 0.591005 0.280403 0.030199 0.0354491 0.0405132 0 0.208858
0.394124 0.596646 0.282732 0.0311815 0.0354491 0.0405132 0 0.216022
0.404099 0.60232 0.285064 0.0321927 0.0354491 0.0405132 0 0.223435
0.414326 0.608027 0.287397 0.0332334 0.0354491 0.0405132 0 0.231107
0.424813 0.613765 0.28973 0.0343042 0.0354491 0.0405132 0 0.239046
0.435564 0.619534 0.292064 0.0354059 0.0354491 0.0405132 0 0.247262
0.446588 0.625334 0.294397 0.036539 0.0354491 0.0405132 0 0.255764
0.45789 0.631163 0.296729 0.0377043 0.0354491 0.0405132 0 0.264564
0.469479 0.637021 0.29906 0.0389024 0.0354491 0.0405132 0 0.273672
0.481361 0.642908 0.301387 0.040134 0.0354491 0.0405132 0 0.283099
0.493543 0.648823 0.303711 0.0413998 0.0354491 0.0405132 0 0.292856
0.506034 0.654764 0.306032 0.0427004 0.0354491 0.0405132 0 0.302954
0.518841 0.660731 0.308347 0.0440365 0.0354491 0.0405132 0 0.313407
0.531972 0.666723 0.310657 0.0454088 0.0354491 0.0405132 0 0.324227
0.545436 0.67274 0.312961 0.0468179 0.0354491 0.0405132 0 0.335427
0.55924 0.67878 0.315258 0.0482645 0.0354491 0.0405132 0 0.347021
0.573394 0.684842 0.317546 0.0497492 0.0354491 0.0405132 0 0.359024
0.587906 0.690926 0.319827 0.0512726 0.0354491 0.0405132 0 0.371448
0.602785 0.69703 0.322097 0.0528355 0.0354491 0.0405132 0 0.384311
0.618041 0.703153 0.324357 0.0544382 0.0354491 0.0405132 0 0.397628
0.633682 0.709295 0.326607 0.0560816 0.0354491 0.0405132 0 0.411415
0.64972 0.715453 0.328844 0.057766 0.0354491 0.0405132 0 0.42569
0.666164 0.721628 0.331068 0.0594922 0.0354491 0.0405132 0 0.440469
0.683023 0.727817 0.333278 0.0612605 0.0354491 0.0405132 0 0.455772
0.70031 0.73402 0.335474 0.0630716 0.0354491 0.0405132 0 0.471617
0.718034 0.740235 0.337655 0.0649259 0.0354491 0.0405132 0 0.488025
0.736206 0.746462 0.339819 0.0668239 0.0354491 0.0405132 0 0.505015
0.754839 0.752697 0.341966 0.068766 0.0354491 0.0405132 0 0.522609
0.773943 0.758942 0.344095 0.0707525 0.0354491 0.0405132 0 0.540828
0.79353 0.765193 0.346204 0.0727839 0.0354491 0.0405132 0 0.559697
0.813614 0.77145 0.348295 0.0748605 0.0354491 0.0405132 0 0.579238
0.834205 0.777711 0.350364 0.0769826 0.0354491 0.0405132 0 0.599477
0.855318 0.783974 0.352412 0.0791505 0.0354491 0.0405132 0 0.620438
0.876965 0.790239 0.354437 0.0813642 0.0354491 0.0405132 0 0.642149
0.89916 0.796503 0.356439 0.0836241 0.0354491 0.0405132 0 0.664636
0.921916 0.802765 0.358417 0.0859302 0.0354491 0.0405132 0 0.68793
0.945249 0.809024 0.360371 0.0882826 0.0354491 0.0405132 0 0.712058
0.969172 0.815277 0.362298 0.0906813 0.0354491 0.0405132 0 0.737053
0.9937 0.821524 0.364199 0.0931263 0.0354491 0.0405132 0 0.762945
1.01868 0.827721 0.36606 0.0956005 0.0354491 0.0405132 0 0.789586
1.04368 0.833763 0.367851 0.0980608 0.0354491 0.0405132 0 0.816521
1.06868 0.839651 0.369574 0.100504 0.0354491 0.0405132 0 0.843728
1.09368 0.845392 0.371231 0.102931 0.0354491 0.0405132 0 0.871201
1.11868 0.850991 0.372825 0.10534 0.0354491 0.0405132 0 0.898939
1.14368 0.856453 0.374361 0.107732 0.0354491 0.0405132 0 0.926939
1.16868 0.861783 0.375839 0.110105 0.0354491 0.0405132 0 0.955199
1.19368 0.866986 0.377263 0.11246 0.0354491 0.0405132 0 0.983716
1.21868 0.872067 0.378635 0.114797 0.0354491 0.0405132 0 1.01249
1.24368 0.877029 0.379957 0.117114 0.0354491 0.0405132 0 1.04151
1.26868 0.881878 0.381232 0.119413 0.0354491 0.0405132 0 1.07079
1.29368 0.886616 0.382462 0.121693 0.0354491 0.0405132 0 1.10031
1.31868 0.891248 0.383647 0.123954 0.0354491 0.0405132 0 1.13008
1.34368 0.895777 0.384791 0.126195 0.0354491 0.0405132 0 1.16009
1.36868 0.900206 0.385895 0.128417 0.0354491 0.0405132 0 1.19034
1.39368 0.904539 0.38696 0.130619 0.0354491 0.0405132 0 1.22084
1.41868 0.908779 0.387988 0.132802 0.0354491 0.0405132 0 1.25157
1.44368 0.912928 0.388982 0.134965 0.0354491 0.0405132 0 1.28254
1.46868 0.91699 0.389941 0.137109 0.0354491 0.0405132 0 1.31374
1.49368 0.920967 0.390867 0.139233 0.0354491 0.0405132 0 1.34518
1.51868 0.924861 0.391762 0.141337 0.0354491 0.0405132 0 1.37684
1.54368 0.928676 0.392627 0.143422 0.0354491 0.0405132 0 1.40874
1.56868 0.932413 0.393463 0.145487 0.0354491 0.0405132 0 1.44086
1.59368 0.936075 0.394271 0.147532 0.0354491 0.0405132 0 1.47322
1.61868 0.939664 0.395053 0.149558 0.0354491 0.0405132 0 1.50579
1.64368 0.943182 0.395809 0.151565 0.0354491 0.0405132 0 1.53859
1.66868 0.946631 0.39654 0.153552 0.0354491 0.0405132 0 1.57161
1.69368 0.950013 0.397247 0.15552 0.0354491 0.0405132 0 1.60485
1.71868 0.95333 0.397931 0.157468 0.0354491 0.0405132 0 1.63831
1.74368 0.956584 0.398593 0.159398 0.0354491 0.0405132 0 1.67199
1.76868 0.959776 0.399234 0.161308 0.0354491 0.0405132 0 1.70589
1.79368 0.962908 0.399854 0.163199 0.0354491 0.0405132 0 1.73999
1.81868 0.965982 0.400455 0.165072 0.0354491 0.0405132 0 1.77432
1.84368 0.968999 0.401036 0.166926 0.0354491 0.0405132 0 1.80885
1.86868 0.971961 0.4016 0.168761 0.0354491 0.0405132 0 1.8436
1.89368 0.974869 0.402145 0.170578 0.0354491 0.0405132 0 1.87856
1.91868 0.977724 0.402674 0.172377 0.0354491 0.0405132 0 1.91372
1.94368 0.980529 0.403186 0.174157 0.0354491 0.0405132 0 1.94909
1.96868 0.983283 0.403682 0.175919 0.0354491 0.0405132 0 1.98467
1.99368 0.985989 0.404163 0.177663 0.0354491 0.0405132 0 2.02046
2.01868 0.988648 0.404629 0.17939 0.0354491 0.0405132 0 2.05645
2.04368 0.991261 0.405081 0.181099 0.0354491 0.0405132 0 2.09264
2.06868 0.993828 0.405519 0.18279 0.0354491 0.0405132 0 2.12903
2.09368 0.996352 0.405944 0.184464 0.0354491 0.0405132 0 2.16563
2.11868 0.998833 0.406356 0.18612 0.0354491 0.0405132 0 2.20242
2.14368 1.00127 0.406756 0.18776 0.0354491 0.0405132 0 2.23942
2.16868 1.00367 0.407144 0.189383 0.0354491 0.0405132 0 2.27661
2.19368 1.00603 0.40752 0.190989 0.0354491 0.0405132 0 2.314
2.21868 1.00835 0.407885 0.192578 0.0354491 0.0405132 0 2.35158
2.24368 1.01063 0.408239 0.194151 0.0354491 0.0405132 0 2.38936
2.26868 1.01287 0.408583 0.195707 0.0354491 0.0405132 0 2.42734
2.29368 1.01508 0.408917 0.197248 0.0354491 0.0405132 0 2.4655
2.31868 1.01725 0.409241 0.198772 0.0354491 0.0405132 0 2.50386
2.34368 1.01939 0.409555 0.200281 0.0354491 0.0405132 0 2.54241
2.36868 1.0215 0.409861 0.201774 0.0354491 0.0405132 0 2.58115
2.39368 1.02357 0.410157 0.203252 0.0354491 0.0405132 0 2.62008
2.41868 1.0256 0.410446 0.204714 0.0354491 0.0405132 0 2.6592
2.44368 1.02761 0.410725 0.206161 0.0354491 0.0405132 0 2.69851
2.46868 1.02959 0.410997 0.207593 0.0354491 0.0405132 0 2.738
2.49368 1.03153 0.411262 0.20901 0.0354491 0.0405132 0 2.77768
2.51868 1.03345 0.411518 0.210412 0.0354491 0.0405132 0 2.81755
2.54368 1.03534 0.411768 0.2118 0.0354491 0.0405132 0 2.8576
2.56868 1.03719 0.412011 0.213174 0.0354491 0.0405132 0 2.89783
2.59368 1.03903 0.412246 0.214533 0.0354491 0.0405132 0 2.93824
2.61868 1.04083 0.412476 0.215878 0.0354491 0.0405132 0 2.97884
2.64368 1.04261 0.412699 0.21721 0.0354491 0.0405132 0 3.01962
2.66868 1.04436 0.412915 0.218527 0.0354491 0.0405132 0 3.06058
2.69368 1.04608 0.413126 0.219831 0.0354491 0.0405132 0 3.10172
2.71868 1.04778 0.413331 0.221122 0.0354491 0.0405132 0 3.14304
2.74368 1.04946 0.413531 0.222399 0.0354491 0.0405132 0 3.18454
2.76868 1.05111 0.413725 0.223663 0.0354491 0.0405132 0 3.22621
2.79368 1.05274 0.413913 0.224914 0.0354491 0.0405132 0 3.26806
2.81868 1.05435 0.414097 0.226152 0.0354491 0.0405132 0 3.31009
2.84368 1.05593 0.414276 0.227378 0.0354491 0.0405132 0 3.35229
2.86868 1.05749 0.41445 0.22859 0.0354491 0.0405132 0 3.39467
2.89368 1.05903 0.414619 0.229791 0.0354491 0.0405132 0 3.43722
2.91868 1.06055 0.414784 0.230979 0.0354491 0.0405132 0 3.47995
2.94368 1.06204 0.414945 0.232155 0.0354491 0.0405132 0 3.52284
2.96868 1.06352 0.415101 0.23332 0.0354491 0.0405132 0 3.56591
2.99368 1.06498 0.415253 0.234472 0.0354491 0.0405132 0 3.60916
3.01868 1.06642 0.415402 0.235612 0.0354491 0.0405132 0 3.65257
3.04368 1.06783 0.415546 0.236741 0.0354491 0.0405132 0 3.69615
3.06868 1.06923 0.415687 0.237859 0.0354491 0.0405132 0 3.7399
3.09368 1.07061 0.415824 0.238965 0.0354491 0.0405132 0 3.78382
3.11868 1.07197 0.415957 0.240061 0.0354491 0.0405132 0 3.82791
3.14368 1.07332 0.416087 0.241145 0.0354491 0.0405132 0 3.87217
3.16868 1.07465 0.416214 0.242218 0.0354491 0.0405132 0 3.91659
3.19368 1.07596 0.416338 0.24328 0.0354491 0.0405132 0 3.96118
3.21868 1.07725 0.416458 0.244332 0.0354491 0.0405132 0 4.00594
3.24368 1.07852 0.416576 0.245374 0.0354491 0.0405132 0 4.05086
3.26868 1.07978 0.41669 0.246405 0.0354491 0.0405132 0 4.09595
3.29368 1.08103 0.416802 0.247425 0.0354491 0.0405132 0 4.1412
3.31868 1.08226 0.416911 0.248436 0.0354491 0.0405132 0 4.18661
3.34368 1.08347 0.417017 0.249436 0.0354491 0.0405132 0 4.23219
3.36868 1.08467 0.41712 0.250427 0.0354491 0.0405132 0 4.27793
3.39368 1.08585 0.417221 0.251408 0.0354491 0.0405132 0 4.32383
3.41868 1.08702 0.41732 0.252379 0.0354491 0.0405132 0 4.36989
3.44368 1.08817 0.417416 0.253341 0.0354491 0.0405132 0 4.41612
3.46868 1.08931 0.41751 0.254293 0.0354491 0.0405132 0 4.4625
3.49368 1.09044 0.417601 0.255236 0.0354491 0.0405132 0 4.50904
3.51868 1.09155 0.417691 0.25617 0.0354491 0.0405132 0 4.55574
3.54368 1.09265 0.417778 0.257095 0.0354491 0.0405132 0 4.60261
3.56868 1.09374 0.417863 0.25801 0.0354491 0.0405132 0 4.64963
3.59368 1.09481 0.417946 0.258917 0.0354491 0.0405132 0 4.6968
3.61868 1.09587 0.418027 0.259815 0.0354491 0.0405132 0 4.74414
3.64368 1.09692 0.418107 0.260705 0.0354491 0.0405132 0 4.79163
3.66868 1.09795 0.418184 0.261586 0.0354491 0.0405132 0 4.83927
3.69368 1.09898 0.41826 0.262458 0.0354491 0.0405132 0 4.88708
3.71868 1.09999 0.418333 0.263322 0.0354491 0.0405132 0 4.93503
3.74368 1.10099 0.418405 0.264178 0.0354491 0.0405132 0 4.98315
3.76868 1.10198 0.418476 0.265026 0.0354491 0.0405132 0 5.03141
3.79368 1.10296 0.418545 0.265866 0.0354491 0.0405132 0 5.07983
3.81868 1.10392 0.418612 0.266698 0.0354491 0.0405132 0 5.12841
3.84368 1.10488 0.418678 0.267522 0.0354491 0.0405132 0 5.17713
3.86868 1.10582 0.418742 0.268338 0.0354491 0.0405132 0 5.22601
3.89368 1.10676 0.418805 0.269146 0.0354491 0.0405132 0 5.27504
3.91868 1.10768 0.418866 0.269947 0.0354491 0.0405132 0 5.32423
3.94368 1.10859 0.418926 0.270741 0.0354491 0.0405132 0 5.37356
3.96868 1.1095 0.418985 0.271527 0.0354491 0.0405132 0 5.42304
3.99368 1.11039 0.419042 0.272305 0.0354491 0.0405132 0 5.47268
4.01868 1.11127 0.419098 0.273077 0.0354491 0.0405132 0 5.52246
4.04368 1.11215 0.419153 0.273841 0.0354491 0.0405132 0 5.57239
4.06868 1.11301 0.419207 0.274599 0.0354491 0.0405132 0 5.62247
4.09368 1.11387 0.419259 0.275349 0.0354491 0.0405132 0 5.6727
4.11868 1.11471 0.41931 0.276093 0.0354491 0.0405132 0 5.72308
4.14368 1.11555 0.419361 0.27683 0.0354491 0.0405132 0 5.77361
4.16868 1.11638 0.41941 0.27756 0.0354491 0.0405132 0 5.82428
4.19368 1.1172 0.419458 0.278283 0.0354491 0.0405132 0 5.8751
4.21868 1.11801 0.419505 0.279 0.0354491 0.0405132 0 5.92606
4.24368 1.11881 0.419551 0.279711 0.0354491 0.0405132 0 5.97717
4.26868 1.11961 0.419596 0.280415 0.0354491 0.0405132 0 6.02843
4.29368 1.12039 0.41964 0.281112 0.0354491 0.0405132 0 6.07983
4.31868 1.12117 0.419683 0.281804 0.0354491 0.0405132 0 6.13137
4.34368 1.12194 0.419726 0.282489 0.0354491 0.0405132 0 6.18306
4.36868 1.1227 0.419767 0.283168 0.0354491 0.0405132 0 6.2349
4.39368 1.12346 0.419808 0.283842 0.0354491 0.0405132 0 6.28688
4.41868 1.1242 0.419847 0.284509 0.0354491 0.0405132 0 6.339
4.44368 1.12494 0.419886 0.28517 0.0354491 0.0405132 0 6.39126
4.46868 1.12567 0.419924 0.285826 0.0354491 0.0405132 0 6.44366
4.49368 1.1264 0.419962 0.286475 0.0354491 0.0405132 0 6.49621
4.51868 1.12712 0.419998 0.28712 0.0354491 0.0405132 0 6.5489
4.54368 1.12783 0.420034 0.287758 0.0354491 0.0405132 0 6.60173
4.56868 1.12853 0.420069 0.288391 0.0354491 0.0405132 0 6.6547
4.59368 1.12923 0.420103 0.289018 0.0354491 0.0405132 0 6.70781
4.61868 1.12991 0.420137 0.289641 0.0354491 0.0405132 0 6.76106
4.64368 1.1306 0.42017 0.290257 0.0354491 0.0405132 0 6.81446
4.66868 1.13127 0.420203 0.290869 0.0354491 0.0405132 0 6.86799
4.69368 1.13194 0.420234 0.291475 0.0354491 0.0405132 0 6.92166
4.71868 1.13261 0.420265 0.292076 0.0354491 0.0405132 0 6.97546
4.74368 1.13326 0.420296 0.292672 0.0354491 0.0405132 0 7.02941
4.76868 1.13391 0.420326 0.293263 0.0354491 0.0405132 0 7.0835
4.79368 1.13456 0.420355 0.293848 0.0354491 0.0405132 0 7.13772
4.81868 1.1352 0.420384 0.294429 0.0354491 0.0405132 0 7.19208
4.84368 1.13583 0.420412 0.295005 0.0354491 0.0405132 0 7.24657
4.86868 1.13646 0.42044 0.295576 0.0354491 0.0405132 0 7.30121
4.89368 1.13708 0.420467 0.296143 0.0354491 0.0405132 0 7.35597
4.91868 1.13769 0.420494 0.296705 0.0354491 0.0405132 0 7.41088
4.94368 1.1383 0.42052 0.297262 0.0354491 0.0405132 0 7.46592
4.96868 1.13891 0.420546 0.297814 0.0354491 0.0405132 0 7.5211
4.99368 1.1395 0.420571 0.298362 0.0354491 0.0405132 0 7.57641
