57.5 0.644996 0.00489998 0.579938 0.00516945 0.63594 0.00504807 0.641528 0.00514188 
58.5 0.642757 0.0049061 0.601746 0.00525543 0.636694 0.00508054 0.639891 0.00516926 
59.5 0.655954 0.00500587 0.59786 0.00522844 0.633365 0.00521375 0.641196 0.00507236 
60.5 0.670631 0.00483438 0.621399 0.00527172 0.648117 0.00516412 0.659695 0.00508052 
61.5 0.671974 0.00499987 0.622798 0.00526027 0.663265 0.00505812 0.657464 0.00509312 
62.5 0.687826 0.00496803 0.630536 0.00530643 0.665863 0.00514418 0.661423 0.00521609 
63.5 0.68944 0.00498439 0.638912 0.00527161 0.660775 0.00515448 0.650924 0.00528823 
64.5 0.694337 0.00500289 0.643303 0.00528827 0.668797 0.00516793 0.663883 0.00519111 
65.5 0.698874 0.00503203 0.647893 0.00534447 0.670662 0.00521419 0.655975 0.00539781 
66.5 0.698784 0.00514223 0.653163 0.0052358 0.668298 0.0052368 0.652029 0.00537903 
67.5 0.722369 0.00508676 0.660659 0.00544219 0.683818 0.00528854 0.663299 0.00543583 
68.5 0.719198 0.00507402 0.665494 0.00538514 0.67627 0.00528223 0.659788 0.00536097 
69.5 0.733849 0.00508493 0.679603 0.00525105 0.689901 0.00521288 0.661495 0.0054299 
70.5 0.722896 0.00534091 0.6578 0.00563472 0.671473 0.00554577 0.647122 0.00568156 
71.5 0.720944 0.0054884 0.670521 0.00567935 0.670616 0.00562085 0.640968 0.00582968 
72.5 0.733272 0.00552309 0.671456 0.00580163 0.677955 0.00564415 0.642976 0.00583579 
73.5 0.736275 0.00558218 0.67517 0.00575852 0.670467 0.00574735 0.63974 0.00587912 
74.5 0.724924 0.00576168 0.65958 0.00596964 0.646715 0.00598751 0.617694 0.00614054 
75.5 0.728885 0.0058323 0.666698 0.00610458 0.644662 0.00619523 0.616435 0.00624413 
76.5 0.723868 0.00596374 0.66138 0.00606082 0.641843 0.00617522 0.603497 0.00631254 
77.5 0.709402 0.00636164 0.642133 0.00651617 0.622363 0.00663339 0.580516 0.00677546 
78.5 0.691403 0.00665407 0.621439 0.00672247 0.601885 0.00670398 0.556523 0.00687126 
79.5 0.692719 0.00685623 0.627132 0.00689016 0.596799 0.00690463 0.552238 0.00698326 
80.5 0.6881 0.00697308 0.618924 0.00702564 0.587559 0.00706145 0.537447 0.00714369 
81.5 0.653906 0.00744701 0.58626 0.00742549 0.553036 0.00748386 0.511828 0.00753519 
82.5 0.642508 0.00772466 0.579743 0.00762628 0.539702 0.00768177 0.497301 0.00762578 
83.5 0.596394 0.00817036 0.532409 0.0080643 0.494339 0.00799971 0.452064 0.00792066 
84.5 0.578517 0.00849407 0.514129 0.00825109 0.47078 0.00822565 0.425725 0.00809452 
85.5 0.549009 0.00891402 0.492792 0.00866354 0.450407 0.0085165 0.40913 0.00833766 
86.5 0.508197 0.00928726 0.449667 0.00897466 0.41157 0.00880368 0.369056 0.00858306 
87.5 0.474925 0.00952955 0.420318 0.00912215 0.378935 0.00892791 0.337501 0.00868821 
88.5 0.420146 0.0099592 0.370695 0.00949194 0.334669 0.00919319 0.301452 0.00890307 
89.5 0.366478 0.0100908 0.321308 0.00960736 0.284462 0.00930526 0.253719 0.00907193 
90.5 0.306157 0.0104835 0.268953 0.00983739 0.236571 0.00926813 0.209809 0.0088312 
91.5 0.246343 0.0106967 0.213233 0.0100745 0.188287 0.00961601 0.164955 0.00920908 
92.5 0.192029 0.0106339 0.164524 0.00985599 0.139539 0.00921626 0.120113 0.00867193 
93.5 0.146311 0.011209 0.125911 0.0103935 0.111857 0.00976517 0.0957224 0.00897359 
94.5 0.0849211 0.0112641 0.0732423 0.0105461 0.0643856 0.0101081 0.056983 0.00982355 
95.5 0.0457736 0.0115717 0.0394983 0.00983237 0.0325994 0.00811886 0.0257952 0.00652021 
96.5 0.0236971 0.0151956 0.0190739 0.0152454 0.0153032 0.0136038 0.0120656 0.0112034 
97.5 0 0 0 0 0 0 0 0 
98.5 0 0 0 0 0 0 0 0 
99.5 0 0 0 0 0 0 0 0 
