5 -0.758999 0.00853499 -0.00065135 2.98041e-05 0.985613 0.017008 -0.680449 0.0112514 -0.000353542 2.35576e-05 1.03004 0.0240493 -0.654403 0.0115191 -0.000535306 3.75715e-05 1.09614 0.0214651 -0.608934 0.0134554 -0.000610586 5.34753e-05 1.16936 0.0255445 
15 0.320421 0.0722496 7.07636e-05 6.44099e-05 -2.13911 0.496477 -0.631336 0.0129015 -0.000566981 4.60535e-05 1.13044 0.0263975 -0.536467 0.0171915 -0.000537714 6.76614e-05 1.3557 0.0384765 -0.401482 0.0366036 -0.000236501 8.52991e-05 1.79479 0.153363 
25 0.707465 0.0046265 0.00445976 0.000140792 0.876904 0.010538 -0.486477 0.0223254 -0.00045402 8.21344e-05 1.47046 0.060573 0.517125 0.0148548 0.00105124 0.0001255 -1.28166 0.051613 0.560497 0.0111042 0.00178944 0.000150811 -1.15964 0.0385987 
35 0.779946 0.00280052 0.012774 0.000261998 0.947788 0.00240251 0.565103 0.010851 0.00180695 0.000147436 -1.1232 0.0385502 0.675663 0.00533594 0.0060183 0.000226891 0.520406 0.282553 0.702284 0.00450066 0.00809819 0.000259929 0.781063 0.0249452 
45 0.817228 0.00209374 0.0271378 0.000457362 0.961049 0.00135823 0.706949 0.00436911 0.00891861 0.000276775 0.821159 0.0170762 0.769604 0.00288903 0.0178366 0.000389758 0.92276 0.00369894 0.775724 0.00278024 0.0192738 0.00040867 0.927626 0.00330934 
55 0.848844 0.00163023 0.0508753 0.000731034 0.970918 0.000820314 0.792661 0.00245649 0.0256659 0.000494095 0.943194 0.00226077 0.807715 0.00220585 0.0309226 0.000553367 0.950173 0.00178468 0.800631 0.00232932 0.0278379 0.000520067 0.943668 0.00211738 
65 0.870056 0.00140161 0.0823084 0.00107842 0.974796 0.000641654 0.811773 0.00215819 0.038562 0.00068396 0.948933 0.00179091 0.788056 0.00256801 0.0308888 0.000631936 0.921677 0.00329597 0.725381 0.00388141 0.0169654 0.000492619 0.755803 0.0262257 
75 0.811092 0.00244755 0.0613048 0.00121938 0.916578 0.00347796 0.664673 0.00589763 0.0148234 0.000652056 -1.00891 0.0230305 -0.386069 0.038126 -0.00116119 0.000448373 2.1251 0.200536 -0.715931 0.00751516 -0.0089849 0.000301921 1.24093 0.00976217 
85 -0.984761 0.00539016 -0.0391698 0.000393896 1.03948 0.00406845 -1.134 0.0048282 -0.0303797 0.000308227 0.900804 0.00430326 -1.2419 0.00487812 -0.0241178 0.000300208 0.772417 0.0076781 -1.33781 0.00516643 -0.0179585 0.000275229 -0.538635 0.0446222 
95 -2.47551 0.0209367 -0.00724347 0.000313164 -1.08499 0.00417533 -2.68082 0.0245159 -0.00358539 0.000201739 -1.13774 0.00495643 -2.86341 0.0289162 -0.00199367 0.00013491 -1.17503 0.00577762 -3.02035 0.0336835 -0.00120447 9.37035e-05 -1.20314 0.00650235 
