0.025 0.00100274 
0.075 0.00521425 
0.125 0.00748713 
0.175 0.0103617 
0.225 0.0143726 
0.275 0.0193195 
0.325 0.0185841 
0.375 0.0205228 
0.425 0.0269403 
0.475 0.0278093 
0.525 0.0304165 
0.575 0.0320877 
0.625 0.0302159 
0.675 0.0351628 
0.725 0.0364998 
0.775 0.0354302 
0.825 0.0377699 
0.875 0.0379705 
0.925 0.0369009 
0.975 0.0384384 
1.025 0.0364998 
1.075 0.0381042 
1.125 0.0379036 
1.175 0.0362324 
1.225 0.0350959 
1.275 0.0345611 
1.325 0.0355639 
1.375 0.0309513 
1.425 0.0296143 
1.475 0.0302828 
1.525 0.0264055 
1.575 0.0248011 
1.625 0.0229962 
1.675 0.0202554 
1.725 0.0172471 
1.775 0.0156428 
1.825 0.0126345 
1.875 0.00882412 
1.925 0.00387726 
