#[1]xEvo [2]T [3]Muu [4]Mud [5]Mus [6]Tau [7]E
19.3687 0.493136 0.282181 0.319591 0 62.2716 0.991721
19.3937 0.493141 0.282176 0.319585 0 62.3913 0.991756
19.4187 0.493146 0.282171 0.31958 0 62.511 0.991791
19.4437 0.49315 0.282166 0.319574 0 62.6309 0.991826
19.4687 0.493155 0.282161 0.319569 0 62.7508 0.991861
19.4937 0.49316 0.282156 0.319563 0 62.8708 0.991896
19.5187 0.493165 0.282151 0.319558 0 62.9908 0.991931
19.5437 0.49317 0.282146 0.319552 0 63.111 0.991965
19.5687 0.493174 0.282141 0.319547 0 63.2312 0.992
19.5937 0.493179 0.282136 0.319541 0 63.3515 0.992034
19.6187 0.493184 0.282131 0.319536 0 63.4719 0.992069
19.6437 0.493189 0.282126 0.31953 0 63.5923 0.992103
19.6687 0.493193 0.282121 0.319525 0 63.7128 0.992137
19.6937 0.493198 0.282116 0.319519 0 63.8334 0.992172
19.7187 0.493203 0.282111 0.319514 0 63.9541 0.992206
19.7437 0.493207 0.282106 0.319509 0 64.0749 0.99224
19.7687 0.493212 0.282101 0.319503 0 64.1957 0.992274
19.7937 0.493217 0.282097 0.319498 0 64.3166 0.992307
19.8187 0.493221 0.282092 0.319493 0 64.4376 0.992341
19.8437 0.493226 0.282087 0.319487 0 64.5586 0.992375
19.8687 0.493231 0.282082 0.319482 0 64.6798 0.992408
19.8937 0.493235 0.282077 0.319477 0 64.801 0.992442
19.9187 0.49324 0.282073 0.319471 0 64.9222 0.992475
19.9437 0.493244 0.282068 0.319466 0 65.0436 0.992509
19.9687 0.493249 0.282063 0.319461 0 65.165 0.992542
19.9937 0.493254 0.282058 0.319456 0 65.2865 0.992575
20.0187 0.493258 0.282054 0.31945 0 65.4081 0.992608
20.0437 0.493263 0.282049 0.319445 0 65.5298 0.992641
20.0687 0.493267 0.282044 0.31944 0 65.6515 0.992674
20.0937 0.493272 0.282039 0.319435 0 65.7733 0.992707
20.1187 0.493276 0.282035 0.31943 0 65.8952 0.99274
20.1437 0.493281 0.28203 0.319425 0 66.0172 0.992772
20.1687 0.493285 0.282025 0.319419 0 66.1392 0.992805
20.1937 0.49329 0.282021 0.319414 0 66.2613 0.992838
20.2187 0.493294 0.282016 0.319409 0 66.3835 0.99287
20.2437 0.493299 0.282012 0.319404 0 66.5058 0.992902
20.2687 0.493303 0.282007 0.319399 0 66.6281 0.992935
20.2937 0.493307 0.282002 0.319394 0 66.7505 0.992967
20.3187 0.493312 0.281998 0.319389 0 66.873 0.992999
20.3437 0.493316 0.281993 0.319384 0 66.9956 0.993031
20.3687 0.493321 0.281989 0.319379 0 67.1182 0.993063
20.3937 0.493325 0.281984 0.319374 0 67.2409 0.993095
20.4187 0.493329 0.281979 0.319369 0 67.3637 0.993127
20.4437 0.493334 0.281975 0.319364 0 67.4866 0.993159
20.4687 0.493338 0.28197 0.319359 0 67.6095 0.99319
20.4937 0.493343 0.281966 0.319354 0 67.7325 0.993222
20.5187 0.493347 0.281961 0.319349 0 67.8556 0.993253
20.5437 0.493351 0.281957 0.319344 0 67.9787 0.993285
20.5687 0.493355 0.281952 0.319339 0 68.102 0.993316
20.5937 0.49336 0.281948 0.319334 0 68.2253 0.993347
20.6187 0.493364 0.281943 0.319329 0 68.3487 0.993379
20.6437 0.493368 0.281939 0.319324 0 68.4721 0.99341
20.6687 0.493373 0.281935 0.319319 0 68.5956 0.993441
20.6937 0.493377 0.28193 0.319314 0 68.7192 0.993472
20.7187 0.493381 0.281926 0.319309 0 68.8429 0.993503
20.7437 0.493385 0.281921 0.319304 0 68.9667 0.993534
20.7687 0.49339 0.281917 0.319299 0 69.0905 0.993564
20.7937 0.493394 0.281912 0.319295 0 69.2144 0.993595
20.8187 0.493398 0.281908 0.31929 0 69.3384 0.993626
20.8437 0.493402 0.281904 0.319285 0 69.4624 0.993656
20.8687 0.493406 0.281899 0.31928 0 69.5865 0.993687
20.8937 0.493411 0.281895 0.319275 0 69.7107 0.993717
20.9187 0.493415 0.281891 0.319271 0 69.835 0.993747
20.9437 0.493419 0.281886 0.319266 0 69.9593 0.993778
20.9687 0.493423 0.281882 0.319261 0 70.0838 0.993808
20.9937 0.493427 0.281878 0.319256 0 70.2083 0.993838
21.0187 0.493431 0.281873 0.319252 0 70.3328 0.993868
21.0437 0.493435 0.281869 0.319247 0 70.4575 0.993898
21.0687 0.49344 0.281865 0.319242 0 70.5822 0.993928
21.0937 0.493444 0.281861 0.319237 0 70.7069 0.993958
21.1187 0.493448 0.281856 0.319233 0 70.8318 0.993988
21.1437 0.493452 0.281852 0.319228 0 70.9567 0.994017
21.1687 0.493456 0.281848 0.319223 0 71.0817 0.994047
21.1937 0.49346 0.281844 0.319219 0 71.2068 0.994076
21.2187 0.493464 0.28184 0.319214 0 71.332 0.994106
21.2437 0.493468 0.281835 0.319209 0 71.4572 0.994135
21.2687 0.493472 0.281831 0.319205 0 71.5825 0.994165
21.2937 0.493476 0.281827 0.3192 0 71.7079 0.994194
21.3187 0.49348 0.281823 0.319196 0 71.8333 0.994223
21.3437 0.493484 0.281819 0.319191 0 71.9588 0.994252
21.3687 0.493488 0.281814 0.319186 0 72.0844 0.994282
21.3937 0.493492 0.28181 0.319182 0 72.2101 0.994311
21.4187 0.493496 0.281806 0.319177 0 72.3358 0.99434
21.4437 0.4935 0.281802 0.319173 0 72.4616 0.994368
21.4687 0.493504 0.281798 0.319168 0 72.5875 0.994397
21.4937 0.493508 0.281794 0.319164 0 72.7135 0.994426
21.5187 0.493512 0.28179 0.319159 0 72.8395 0.994455
21.5437 0.493516 0.281786 0.319155 0 72.9656 0.994483
21.5687 0.49352 0.281782 0.31915 0 73.0918 0.994512
21.5937 0.493524 0.281778 0.319146 0 73.218 0.99454
21.6187 0.493528 0.281773 0.319141 0 73.3443 0.994569
21.6437 0.493531 0.281769 0.319137 0 73.4707 0.994597
21.6687 0.493535 0.281765 0.319132 0 73.5972 0.994625
21.6937 0.493539 0.281761 0.319128 0 73.7237 0.994654
21.7187 0.493543 0.281757 0.319123 0 73.8503 0.994682
21.7437 0.493547 0.281753 0.319119 0 73.977 0.99471
21.7687 0.493551 0.281749 0.319114 0 74.1038 0.994738
21.7937 0.493555 0.281745 0.31911 0 74.2306 0.994766
21.8187 0.493559 0.281741 0.319106 0 74.3575 0.994794
21.8437 0.493562 0.281737 0.319101 0 74.4845 0.994822
21.8687 0.493566 0.281733 0.319097 0 74.6115 0.99485
21.8937 0.49357 0.281729 0.319092 0 74.7386 0.994877
21.9187 0.493574 0.281726 0.319088 0 74.8658 0.994905
21.9437 0.493578 0.281722 0.319084 0 74.9931 0.994933
21.9687 0.493581 0.281718 0.319079 0 75.1204 0.99496
21.9937 0.493585 0.281714 0.319075 0 75.2478 0.994988
22.0187 0.493589 0.28171 0.319071 0 75.3753 0.995015
22.0437 0.493593 0.281706 0.319067 0 75.5028 0.995042
22.0687 0.493596 0.281702 0.319062 0 75.6304 0.99507
22.0937 0.4936 0.281698 0.319058 0 75.7581 0.995097
22.1187 0.493604 0.281694 0.319054 0 75.8859 0.995124
22.1437 0.493608 0.28169 0.319049 0 76.0137 0.995151
22.1687 0.493611 0.281687 0.319045 0 76.1416 0.995178
22.1937 0.493615 0.281683 0.319041 0 76.2696 0.995205
22.2187 0.493619 0.281679 0.319037 0 76.3976 0.995232
22.2437 0.493622 0.281675 0.319032 0 76.5258 0.995259
22.2687 0.493626 0.281671 0.319028 0 76.654 0.995286
22.2937 0.49363 0.281667 0.319024 0 76.7822 0.995313
22.3187 0.493633 0.281664 0.31902 0 76.9106 0.995339
22.3437 0.493637 0.28166 0.319016 0 77.039 0.995366
22.3687 0.493641 0.281656 0.319011 0 77.1674 0.995392
22.3937 0.493644 0.281652 0.319007 0 77.296 0.995419
22.4187 0.493648 0.281648 0.319003 0 77.4246 0.995445
22.4437 0.493652 0.281645 0.318999 0 77.5533 0.995472
22.4687 0.493655 0.281641 0.318995 0 77.6821 0.995498
22.4937 0.493659 0.281637 0.318991 0 77.8109 0.995524
22.5187 0.493662 0.281633 0.318986 0 77.9398 0.995551
22.5437 0.493666 0.28163 0.318982 0 78.0688 0.995577
22.5687 0.49367 0.281626 0.318978 0 78.1978 0.995603
22.5937 0.493673 0.281622 0.318974 0 78.3269 0.995629
22.6187 0.493677 0.281619 0.31897 0 78.4561 0.995655
22.6437 0.49368 0.281615 0.318966 0 78.5854 0.995681
22.6687 0.493684 0.281611 0.318962 0 78.7147 0.995707
22.6937 0.493687 0.281608 0.318958 0 78.8441 0.995733
22.7187 0.493691 0.281604 0.318954 0 78.9736 0.995758
22.7437 0.493694 0.2816 0.31895 0 79.1031 0.995784
22.7687 0.493698 0.281597 0.318946 0 79.2328 0.99581
22.7937 0.493701 0.281593 0.318942 0 79.3624 0.995835
22.8187 0.493705 0.281589 0.318938 0 79.4922 0.995861
22.8437 0.493708 0.281586 0.318934 0 79.622 0.995886
22.8687 0.493712 0.281582 0.31893 0 79.7519 0.995912
22.8937 0.493715 0.281578 0.318926 0 79.8819 0.995937
22.9187 0.493719 0.281575 0.318922 0 80.0119 0.995963
22.9437 0.493722 0.281571 0.318918 0 80.142 0.995988
22.9687 0.493726 0.281568 0.318914 0 80.2722 0.996013
22.9937 0.493729 0.281564 0.31891 0 80.4025 0.996038
23.0187 0.493733 0.28156 0.318906 0 80.5328 0.996063
23.0437 0.493736 0.281557 0.318902 0 80.6632 0.996088
23.0687 0.49374 0.281553 0.318898 0 80.7936 0.996113
23.0937 0.493743 0.28155 0.318894 0 80.9242 0.996138
23.1187 0.493746 0.281546 0.31889 0 81.0548 0.996163
23.1437 0.49375 0.281543 0.318886 0 81.1854 0.996188
23.1687 0.493753 0.281539 0.318882 0 81.3162 0.996213
23.1937 0.493757 0.281536 0.318878 0 81.447 0.996238
23.2187 0.49376 0.281532 0.318875 0 81.5779 0.996262
23.2437 0.493763 0.281529 0.318871 0 81.7088 0.996287
23.2687 0.493767 0.281525 0.318867 0 81.8399 0.996312
23.2937 0.49377 0.281522 0.318863 0 81.9709 0.996336
23.3187 0.493773 0.281518 0.318859 0 82.1021 0.996361
23.3437 0.493777 0.281515 0.318855 0 82.2333 0.996385
23.3687 0.49378 0.281511 0.318851 0 82.3646 0.996409
23.3937 0.493783 0.281508 0.318848 0 82.496 0.996434
23.4187 0.493787 0.281504 0.318844 0 82.6274 0.996458
23.4437 0.49379 0.281501 0.31884 0 82.759 0.996482
23.4687 0.493793 0.281497 0.318836 0 82.8905 0.996506
23.4937 0.493797 0.281494 0.318832 0 83.0222 0.99653
23.5187 0.4938 0.281491 0.318829 0 83.1539 0.996554
23.5437 0.493803 0.281487 0.318825 0 83.2857 0.996579
23.5687 0.493807 0.281484 0.318821 0 83.4176 0.996602
23.5937 0.49381 0.28148 0.318817 0 83.5495 0.996626
23.6187 0.493813 0.281477 0.318814 0 83.6815 0.99665
23.6437 0.493816 0.281474 0.31881 0 83.8136 0.996674
23.6687 0.49382 0.28147 0.318806 0 83.9457 0.996698
23.6937 0.493823 0.281467 0.318802 0 84.0779 0.996722
23.7187 0.493826 0.281463 0.318799 0 84.2102 0.996745
23.7437 0.493829 0.28146 0.318795 0 84.3425 0.996769
23.7687 0.493833 0.281457 0.318791 0 84.4749 0.996792
23.7937 0.493836 0.281453 0.318788 0 84.6074 0.996816
23.8187 0.493839 0.28145 0.318784 0 84.74 0.996839
23.8437 0.493842 0.281447 0.31878 0 84.8726 0.996863
23.8687 0.493846 0.281443 0.318777 0 85.0053 0.996886
23.8937 0.493849 0.28144 0.318773 0 85.138 0.99691
23.9187 0.493852 0.281437 0.318769 0 85.2709 0.996933
23.9437 0.493855 0.281433 0.318766 0 85.4038 0.996956
23.9687 0.493858 0.28143 0.318762 0 85.5367 0.996979
23.9937 0.493861 0.281427 0.318758 0 85.6698 0.997002
24.0187 0.493865 0.281424 0.318755 0 85.8029 0.997025
24.0437 0.493868 0.28142 0.318751 0 85.936 0.997048
24.0687 0.493871 0.281417 0.318747 0 86.0693 0.997071
24.0937 0.493874 0.281414 0.318744 0 86.2026 0.997094
24.1187 0.493877 0.281411 0.31874 0 86.336 0.997117
24.1437 0.49388 0.281407 0.318737 0 86.4694 0.99714
24.1687 0.493883 0.281404 0.318733 0 86.6029 0.997163
24.1937 0.493887 0.281401 0.31873 0 86.7365 0.997186
24.2187 0.49389 0.281398 0.318726 0 86.8702 0.997208
24.2437 0.493893 0.281394 0.318722 0 87.0039 0.997231
24.2687 0.493896 0.281391 0.318719 0 87.1377 0.997254
24.2937 0.493899 0.281388 0.318715 0 87.2716 0.997276
24.3187 0.493902 0.281385 0.318712 0 87.4055 0.997299
24.3437 0.493905 0.281382 0.318708 0 87.5395 0.997321
24.3687 0.493908 0.281378 0.318705 0 87.6736 0.997344
24.3937 0.493911 0.281375 0.318701 0 87.8077 0.997366
24.4187 0.493914 0.281372 0.318698 0 87.9419 0.997388
24.4437 0.493917 0.281369 0.318694 0 88.0762 0.997411
24.4687 0.49392 0.281366 0.318691 0 88.2105 0.997433
24.4937 0.493923 0.281363 0.318687 0 88.3449 0.997455
24.5187 0.493927 0.281359 0.318684 0 88.4794 0.997477
24.5437 0.49393 0.281356 0.31868 0 88.6139 0.997499
24.5687 0.493933 0.281353 0.318677 0 88.7485 0.997522
24.5937 0.493936 0.28135 0.318673 0 88.8832 0.997544
24.6187 0.493939 0.281347 0.31867 0 89.018 0.997566
24.6437 0.493942 0.281344 0.318666 0 89.1528 0.997588
24.6687 0.493945 0.281341 0.318663 0 89.2877 0.997609
24.6937 0.493948 0.281338 0.31866 0 89.4226 0.997631
24.7187 0.493951 0.281334 0.318656 0 89.5576 0.997653
24.7437 0.493954 0.281331 0.318653 0 89.6927 0.997675
24.7687 0.493957 0.281328 0.318649 0 89.8279 0.997697
24.7937 0.493959 0.281325 0.318646 0 89.9631 0.997718
24.8187 0.493962 0.281322 0.318643 0 90.0984 0.99774
24.8437 0.493965 0.281319 0.318639 0 90.2338 0.997761
24.8687 0.493968 0.281316 0.318636 0 90.3692 0.997783
24.8937 0.493971 0.281313 0.318632 0 90.5047 0.997805
24.9187 0.493974 0.28131 0.318629 0 90.6402 0.997826
24.9437 0.493977 0.281307 0.318626 0 90.7759 0.997847
24.9687 0.49398 0.281304 0.318622 0 90.9116 0.997869
24.9937 0.493983 0.281301 0.318619 0 91.0473 0.99789
25.0187 0.493986 0.281298 0.318616 0 91.1832 0.997911
25.0437 0.493989 0.281295 0.318612 0 91.3191 0.997933
25.0687 0.493992 0.281292 0.318609 0 91.455 0.997954
25.0937 0.493995 0.281289 0.318606 0 91.5911 0.997975
25.1187 0.493998 0.281286 0.318602 0 91.7272 0.997996
25.1437 0.494 0.281283 0.318599 0 91.8633 0.998017
25.1687 0.494003 0.28128 0.318596 0 91.9996 0.998038
25.1937 0.494006 0.281277 0.318592 0 92.1359 0.998059
25.2187 0.494009 0.281274 0.318589 0 92.2722 0.99808
25.2437 0.494012 0.281271 0.318586 0 92.4087 0.998101
25.2687 0.494015 0.281268 0.318583 0 92.5452 0.998122
25.2937 0.494018 0.281265 0.318579 0 92.6818 0.998143
25.3187 0.49402 0.281262 0.318576 0 92.8184 0.998164
25.3437 0.494023 0.281259 0.318573 0 92.9551 0.998184
25.3687 0.494026 0.281256 0.31857 0 93.0919 0.998205
25.3937 0.494029 0.281253 0.318566 0 93.2287 0.998226
25.4187 0.494032 0.28125 0.318563 0 93.3656 0.998247
25.4437 0.494035 0.281247 0.31856 0 93.5026 0.998267
25.4687 0.494037 0.281244 0.318557 0 93.6397 0.998288
25.4937 0.49404 0.281241 0.318553 0 93.7768 0.998308
25.5187 0.494043 0.281239 0.31855 0 93.9139 0.998329
25.5437 0.494046 0.281236 0.318547 0 94.0512 0.998349
25.5687 0.494049 0.281233 0.318544 0 94.1885 0.99837
25.5937 0.494051 0.28123 0.318541 0 94.3259 0.99839
25.6187 0.494054 0.281227 0.318537 0 94.4633 0.99841
25.6437 0.494057 0.281224 0.318534 0 94.6008 0.99843
25.6687 0.49406 0.281221 0.318531 0 94.7384 0.998451
25.6937 0.494063 0.281218 0.318528 0 94.876 0.998471
25.7187 0.494065 0.281216 0.318525 0 95.0137 0.998491
25.7437 0.494068 0.281213 0.318522 0 95.1515 0.998511
25.7687 0.494071 0.28121 0.318519 0 95.2894 0.998531
25.7937 0.494074 0.281207 0.318515 0 95.4273 0.998551
25.8187 0.494076 0.281204 0.318512 0 95.5652 0.998571
25.8437 0.494079 0.281201 0.318509 0 95.7033 0.998591
25.8687 0.494082 0.281198 0.318506 0 95.8414 0.998611
25.8937 0.494084 0.281196 0.318503 0 95.9796 0.998631
25.9187 0.494087 0.281193 0.3185 0 96.1178 0.998651
25.9437 0.49409 0.28119 0.318497 0 96.2561 0.998671
25.9687 0.494093 0.281187 0.318494 0 96.3945 0.998691
25.9937 0.494095 0.281184 0.31849 0 96.5329 0.99871
26.0187 0.494098 0.281182 0.318487 0 96.6714 0.99873
26.0437 0.494101 0.281179 0.318484 0 96.81 0.99875
26.0687 0.494103 0.281176 0.318481 0 96.9487 0.998769
26.0937 0.494106 0.281173 0.318478 0 97.0874 0.998789
26.1187 0.494109 0.281171 0.318475 0 97.2261 0.998808
26.1437 0.494111 0.281168 0.318472 0 97.365 0.998828
26.1687 0.494114 0.281165 0.318469 0 97.5039 0.998847
26.1937 0.494117 0.281162 0.318466 0 97.6428 0.998867
26.2187 0.494119 0.281159 0.318463 0 97.7819 0.998886
26.2437 0.494122 0.281157 0.31846 0 97.921 0.998906
26.2687 0.494125 0.281154 0.318457 0 98.0601 0.998925
26.2937 0.494127 0.281151 0.318454 0 98.1994 0.998944
26.3187 0.49413 0.281149 0.318451 0 98.3387 0.998964
26.3437 0.494133 0.281146 0.318448 0 98.478 0.998983
26.3687 0.494135 0.281143 0.318445 0 98.6175 0.999002
26.3937 0.494138 0.28114 0.318442 0 98.757 0.999021
26.4187 0.49414 0.281138 0.318439 0 98.8965 0.99904
26.4437 0.494143 0.281135 0.318436 0 99.0362 0.999059
26.4687 0.494146 0.281132 0.318433 0 99.1758 0.999078
26.4937 0.494148 0.28113 0.31843 0 99.3156 0.999097
26.5187 0.494151 0.281127 0.318427 0 99.4554 0.999116
26.5437 0.494153 0.281124 0.318424 0 99.5953 0.999135
26.5687 0.494156 0.281122 0.318421 0 99.7353 0.999154
26.5937 0.494159 0.281119 0.318418 0 99.8753 0.999173
26.6187 0.494161 0.281116 0.318415 0 100.015 0.999192
26.6437 0.494164 0.281114 0.318412 0 100.156 0.999211
26.6687 0.494166 0.281111 0.318409 0 100.296 0.99923
26.6937 0.494169 0.281108 0.318406 0 100.436 0.999248
26.7187 0.494171 0.281106 0.318403 0 100.576 0.999267
26.7437 0.494174 0.281103 0.3184 0 100.717 0.999286
26.7687 0.494177 0.2811 0.318397 0 100.857 0.999304
26.7937 0.494179 0.281098 0.318395 0 100.998 0.999323
26.8187 0.494182 0.281095 0.318392 0 101.138 0.999341
26.8437 0.494184 0.281092 0.318389 0 101.279 0.99936
26.8687 0.494187 0.28109 0.318386 0 101.42 0.999378
26.8937 0.494189 0.281087 0.318383 0 101.561 0.999397
26.9187 0.494192 0.281085 0.31838 0 101.702 0.999415
26.9437 0.494194 0.281082 0.318377 0 101.842 0.999434
26.9687 0.494197 0.281079 0.318374 0 101.983 0.999452
26.9937 0.494199 0.281077 0.318372 0 102.125 0.99947
27.0187 0.494202 0.281074 0.318369 0 102.266 0.999489
27.0437 0.494204 0.281072 0.318366 0 102.407 0.999507
27.0687 0.494207 0.281069 0.318363 0 102.548 0.999525
27.0937 0.494209 0.281066 0.31836 0 102.689 0.999543
27.1187 0.494212 0.281064 0.318357 0 102.831 0.999561
27.1437 0.494214 0.281061 0.318354 0 102.972 0.99958
27.1687 0.494217 0.281059 0.318352 0 103.114 0.999598
27.1937 0.494219 0.281056 0.318349 0 103.255 0.999616
27.2187 0.494222 0.281054 0.318346 0 103.397 0.999634
27.2437 0.494224 0.281051 0.318343 0 103.539 0.999652
27.2687 0.494227 0.281049 0.31834 0 103.68 0.99967
27.2937 0.494229 0.281046 0.318338 0 103.822 0.999688
27.3187 0.494231 0.281043 0.318335 0 103.964 0.999706
27.3437 0.494234 0.281041 0.318332 0 104.106 0.999723
27.3687 0.494236 0.281038 0.318329 0 104.248 0.999741
27.3937 0.494239 0.281036 0.318326 0 104.39 0.999759
27.4187 0.494241 0.281033 0.318324 0 104.533 0.999777
27.4437 0.494244 0.281031 0.318321 0 104.675 0.999794
27.4687 0.494246 0.281028 0.318318 0 104.817 0.999812
27.4937 0.494248 0.281026 0.318315 0 104.959 0.99983
27.5187 0.494251 0.281023 0.318313 0 105.102 0.999847
27.5437 0.494253 0.281021 0.31831 0 105.244 0.999865
27.5687 0.494256 0.281018 0.318307 0 105.387 0.999883
27.5937 0.494258 0.281016 0.318304 0 105.529 0.9999
27.6187 0.49426 0.281013 0.318302 0 105.672 0.999918
27.6437 0.494263 0.281011 0.318299 0 105.815 0.999935
27.6687 0.494265 0.281008 0.318296 0 105.958 0.999953
27.6937 0.494268 0.281006 0.318293 0 106.101 0.99997
27.7187 0.49427 0.281004 0.318291 0 106.244 0.999987
27.7437 0.494272 0.281001 0.318288 0 106.387 1
27.7687 0.494275 0.280999 0.318285 0 106.53 1.00002
27.7937 0.494277 0.280996 0.318283 0 106.673 1.00004
27.8187 0.494279 0.280994 0.31828 0 106.816 1.00006
27.8437 0.494282 0.280991 0.318277 0 106.959 1.00007
27.8687 0.494284 0.280989 0.318274 0 107.102 1.00009
27.8937 0.494286 0.280986 0.318272 0 107.246 1.00011
27.9187 0.494289 0.280984 0.318269 0 107.389 1.00013
27.9437 0.494291 0.280982 0.318266 0 107.533 1.00014
27.9687 0.494293 0.280979 0.318264 0 107.676 1.00016
27.9937 0.494296 0.280977 0.318261 0 107.82 1.00018
28.0187 0.494298 0.280974 0.318258 0 107.964 1.00019
28.0437 0.4943 0.280972 0.318256 0 108.108 1.00021
28.0687 0.494303 0.28097 0.318253 0 108.251 1.00023
28.0937 0.494305 0.280967 0.31825 0 108.395 1.00024
28.1187 0.494307 0.280965 0.318248 0 108.539 1.00026
28.1437 0.49431 0.280962 0.318245 0 108.683 1.00028
28.1687 0.494312 0.28096 0.318243 0 108.827 1.0003
28.1937 0.494314 0.280958 0.31824 0 108.971 1.00031
28.2187 0.494317 0.280955 0.318237 0 109.116 1.00033
28.2437 0.494319 0.280953 0.318235 0 109.26 1.00035
28.2687 0.494321 0.280951 0.318232 0 109.404 1.00036
28.2937 0.494323 0.280948 0.318229 0 109.549 1.00038
28.3187 0.494326 0.280946 0.318227 0 109.693 1.0004
28.3437 0.494328 0.280943 0.318224 0 109.838 1.00041
28.3687 0.49433 0.280941 0.318222 0 109.982 1.00043
28.3937 0.494333 0.280939 0.318219 0 110.127 1.00045
28.4187 0.494335 0.280936 0.318217 0 110.272 1.00046
28.4437 0.494337 0.280934 0.318214 0 110.416 1.00048
28.4687 0.494339 0.280932 0.318211 0 110.561 1.00049
28.4937 0.494342 0.280929 0.318209 0 110.706 1.00051
28.5187 0.494344 0.280927 0.318206 0 110.851 1.00053
28.5437 0.494346 0.280925 0.318204 0 110.996 1.00054
28.5687 0.494348 0.280922 0.318201 0 111.141 1.00056
28.5937 0.49435 0.28092 0.318199 0 111.287 1.00058
28.6187 0.494353 0.280918 0.318196 0 111.432 1.00059
28.6437 0.494355 0.280916 0.318193 0 111.577 1.00061
28.6687 0.494357 0.280913 0.318191 0 111.722 1.00063
28.6937 0.494359 0.280911 0.318188 0 111.868 1.00064
28.7187 0.494362 0.280909 0.318186 0 112.013 1.00066
28.7437 0.494364 0.280906 0.318183 0 112.159 1.00067
28.7687 0.494366 0.280904 0.318181 0 112.304 1.00069
28.7937 0.494368 0.280902 0.318178 0 112.45 1.00071
28.8187 0.49437 0.2809 0.318176 0 112.596 1.00072
28.8437 0.494373 0.280897 0.318173 0 112.742 1.00074
28.8687 0.494375 0.280895 0.318171 0 112.888 1.00075
28.8937 0.494377 0.280893 0.318168 0 113.033 1.00077
28.9187 0.494379 0.280891 0.318166 0 113.179 1.00079
28.9437 0.494381 0.280888 0.318163 0 113.325 1.0008
28.9687 0.494384 0.280886 0.318161 0 113.472 1.00082
28.9937 0.494386 0.280884 0.318158 0 113.618 1.00083
29.0187 0.494388 0.280882 0.318156 0 113.764 1.00085
29.0437 0.49439 0.280879 0.318153 0 113.91 1.00087
29.0687 0.494392 0.280877 0.318151 0 114.057 1.00088
29.0937 0.494394 0.280875 0.318148 0 114.203 1.0009
29.1187 0.494396 0.280873 0.318146 0 114.35 1.00091
29.1437 0.494399 0.28087 0.318143 0 114.496 1.00093
29.1687 0.494401 0.280868 0.318141 0 114.643 1.00095
29.1937 0.494403 0.280866 0.318139 0 114.789 1.00096
29.2187 0.494405 0.280864 0.318136 0 114.936 1.00098
29.2437 0.494407 0.280862 0.318134 0 115.083 1.00099
29.2687 0.494409 0.280859 0.318131 0 115.23 1.00101
29.2937 0.494411 0.280857 0.318129 0 115.377 1.00102
29.3187 0.494414 0.280855 0.318126 0 115.524 1.00104
29.3437 0.494416 0.280853 0.318124 0 115.671 1.00105
29.3687 0.494418 0.280851 0.318122 0 115.818 1.00107
29.3937 0.49442 0.280848 0.318119 0 115.965 1.00109
29.4187 0.494422 0.280846 0.318117 0 116.112 1.0011
29.4437 0.494424 0.280844 0.318114 0 116.26 1.00112
29.4687 0.494426 0.280842 0.318112 0 116.407 1.00113
29.4937 0.494428 0.28084 0.31811 0 116.554 1.00115
29.5187 0.49443 0.280837 0.318107 0 116.702 1.00116
29.5437 0.494433 0.280835 0.318105 0 116.849 1.00118
29.5687 0.494435 0.280833 0.318102 0 116.997 1.00119
29.5937 0.494437 0.280831 0.3181 0 117.145 1.00121
29.6187 0.494439 0.280829 0.318098 0 117.292 1.00122
29.6437 0.494441 0.280827 0.318095 0 117.44 1.00124
29.6687 0.494443 0.280825 0.318093 0 117.588 1.00125
29.6937 0.494445 0.280822 0.31809 0 117.736 1.00127
29.7187 0.494447 0.28082 0.318088 0 117.884 1.00128
29.7437 0.494449 0.280818 0.318086 0 118.032 1.0013
29.7687 0.494451 0.280816 0.318083 0 118.18 1.00131
29.7937 0.494453 0.280814 0.318081 0 118.328 1.00133
29.8187 0.494455 0.280812 0.318079 0 118.476 1.00134
29.8437 0.494457 0.28081 0.318076 0 118.625 1.00136
29.8687 0.494459 0.280807 0.318074 0 118.773 1.00137
29.8937 0.494461 0.280805 0.318072 0 118.921 1.00139
29.9187 0.494463 0.280803 0.318069 0 119.07 1.0014
29.9437 0.494466 0.280801 0.318067 0 119.219 1.00142
29.9687 0.494468 0.280799 0.318065 0 119.367 1.00143
29.9937 0.49447 0.280797 0.318062 0 119.516 1.00145
30.0187 0.494472 0.280795 0.31806 0 119.664 1.00146
30.0437 0.494474 0.280793 0.318058 0 119.813 1.00148
30.0687 0.494476 0.280791 0.318055 0 119.962 1.00149
30.0937 0.494478 0.280789 0.318053 0 120.111 1.00151
30.1187 0.49448 0.280787 0.318051 0 120.26 1.00152
30.1437 0.494482 0.280784 0.318049 0 120.409 1.00154
30.1687 0.494484 0.280782 0.318046 0 120.558 1.00155
30.1937 0.494486 0.28078 0.318044 0 120.707 1.00157
30.2187 0.494488 0.280778 0.318042 0 120.856 1.00158
30.2437 0.49449 0.280776 0.318039 0 121.006 1.0016
30.2687 0.494492 0.280774 0.318037 0 121.155 1.00161
30.2937 0.494494 0.280772 0.318035 0 121.304 1.00163
30.3187 0.494496 0.28077 0.318033 0 121.454 1.00164
30.3437 0.494498 0.280768 0.31803 0 121.603 1.00165
30.3687 0.4945 0.280766 0.318028 0 121.753 1.00167
30.3937 0.494502 0.280764 0.318026 0 121.903 1.00168
