#[1]xEvo [2]E [3]PT [4]PL [5]Nu [6]Nd [7]Ns [8]Tau
0.0776392 0.25736 0.127308 0.0027438 0.0708982 0.0810265 0 0.0319276
0.0796042 0.259874 0.128516 0.00284283 0.0708982 0.0810265 0 0.0329043
0.0816189 0.262416 0.129735 0.0029453 0.0708982 0.0810265 0 0.0339131
0.0836845 0.264985 0.130967 0.00305133 0.0708982 0.0810265 0 0.0349549
0.0858025 0.267582 0.132211 0.00316104 0.0708982 0.0810265 0 0.0360308
0.087974 0.270208 0.133467 0.00327457 0.0708982 0.0810265 0 0.0371421
0.0902005 0.272862 0.134735 0.00339203 0.0708982 0.0810265 0 0.0382899
0.0924834 0.275544 0.136015 0.00351357 0.0708982 0.0810265 0 0.0394754
0.094824 0.278255 0.137308 0.00363932 0.0708982 0.0810265 0 0.0406998
0.0972239 0.280994 0.138613 0.00376942 0.0708982 0.0810265 0 0.0419646
0.0996845 0.283763 0.13993 0.00390403 0.0708982 0.0810265 0 0.0432711
0.102207 0.286561 0.141259 0.00404329 0.0708982 0.0810265 0 0.0446206
0.104794 0.289388 0.1426 0.00418736 0.0708982 0.0810265 0 0.0460146
0.107446 0.292244 0.143954 0.0043364 0.0708982 0.0810265 0 0.0474547
0.110166 0.295131 0.14532 0.00449058 0.0708982 0.0810265 0 0.0489423
0.112954 0.298047 0.146698 0.00465007 0.0708982 0.0810265 0 0.0504792
0.115813 0.300992 0.148089 0.00481504 0.0708982 0.0810265 0 0.0520668
0.118744 0.303968 0.149491 0.00498568 0.0708982 0.0810265 0 0.0537071
0.121749 0.306974 0.150906 0.00516217 0.0708982 0.0810265 0 0.0554017
0.12483 0.310011 0.152333 0.00534471 0.0708982 0.0810265 0 0.0571525
0.127989 0.313078 0.153772 0.00553349 0.0708982 0.0810265 0 0.0589614
0.131229 0.316176 0.155223 0.00572872 0.0708982 0.0810265 0 0.0608303
0.13455 0.319304 0.156687 0.00593061 0.0708982 0.0810265 0 0.0627614
0.137955 0.322463 0.158162 0.00613938 0.0708982 0.0810265 0 0.0647567
0.141447 0.325654 0.159649 0.00635524 0.0708982 0.0810265 0 0.0668185
0.145027 0.328875 0.161148 0.00657842 0.0708982 0.0810265 0 0.0689489
0.148697 0.332128 0.162659 0.00680917 0.0708982 0.0810265 0 0.0711503
0.15246 0.335412 0.164182 0.00704772 0.0708982 0.0810265 0 0.0734251
0.156319 0.338728 0.165717 0.00729432 0.0708982 0.0810265 0 0.0757759
0.160275 0.342075 0.167263 0.00754923 0.0708982 0.0810265 0 0.0782053
0.164331 0.345453 0.16882 0.0078127 0.0708982 0.0810265 0 0.0807158
0.16849 0.348864 0.170389 0.00808501 0.0708982 0.0810265 0 0.0833104
0.172755 0.352306 0.17197 0.00836644 0.0708982 0.0810265 0 0.0859918
0.177127 0.35578 0.173561 0.00865726 0.0708982 0.0810265 0 0.0887631
0.18161 0.359286 0.175164 0.00895778 0.0708982 0.0810265 0 0.0916273
0.186206 0.362823 0.176778 0.00926828 0.0708982 0.0810265 0 0.0945876
0.190919 0.366393 0.178402 0.00958908 0.0708982 0.0810265 0 0.0976474
0.195751 0.369995 0.180037 0.00992048 0.0708982 0.0810265 0 0.10081
0.200705 0.373629 0.181683 0.0102628 0.0708982 0.0810265 0 0.104079
0.205784 0.377295 0.183339 0.0106164 0.0708982 0.0810265 0 0.107458
0.210993 0.380993 0.185005 0.0109816 0.0708982 0.0810265 0 0.110951
0.216333 0.384722 0.186682 0.0113588 0.0708982 0.0810265 0 0.114561
0.221808 0.388484 0.188368 0.0117482 0.0708982 0.0810265 0 0.118294
0.227421 0.392278 0.190064 0.0121503 0.0708982 0.0810265 0 0.122152
0.233177 0.396104 0.191769 0.0125655 0.0708982 0.0810265 0 0.126141
0.239078 0.399962 0.193484 0.012994 0.0708982 0.0810265 0 0.130265
0.245129 0.403851 0.195207 0.0134364 0.0708982 0.0810265 0 0.134528
0.251333 0.407772 0.19694 0.0138929 0.0708982 0.0810265 0 0.138936
0.257694 0.411725 0.198681 0.0143641 0.0708982 0.0810265 0 0.143493
0.264216 0.41571 0.20043 0.0148502 0.0708982 0.0810265 0 0.148205
0.270903 0.419726 0.202187 0.0153518 0.0708982 0.0810265 0 0.153077
0.277759 0.423773 0.203952 0.0158692 0.0708982 0.0810265 0 0.158114
0.284789 0.427851 0.205724 0.016403 0.0708982 0.0810265 0 0.163323
0.291996 0.43196 0.207503 0.0169535 0.0708982 0.0810265 0 0.168709
0.299386 0.4361 0.209289 0.0175212 0.0708982 0.0810265 0 0.174279
0.306964 0.44027 0.211082 0.0181065 0.0708982 0.0810265 0 0.180038
0.314732 0.444471 0.212881 0.0187099 0.0708982 0.0810265 0 0.185994
0.322698 0.448702 0.214685 0.019332 0.0708982 0.0810265 0 0.192153
0.330865 0.452963 0.216495 0.0199731 0.0708982 0.0810265 0 0.198523
0.339239 0.457253 0.21831 0.0206338 0.0708982 0.0810265 0 0.205111
0.347824 0.461573 0.220129 0.0213146 0.0708982 0.0810265 0 0.211924
0.356627 0.465922 0.221953 0.0220159 0.0708982 0.0810265 0 0.218971
0.365653 0.470299 0.22378 0.0227383 0.0708982 0.0810265 0 0.22626
0.374907 0.474705 0.225611 0.0234823 0.0708982 0.0810265 0 0.233799
0.384396 0.479138 0.227445 0.0242484 0.0708982 0.0810265 0 0.241597
0.394124 0.483599 0.229281 0.0250371 0.0708982 0.0810265 0 0.249663
0.404099 0.488088 0.231119 0.025849 0.0708982 0.0810265 0 0.258007
0.414326 0.492603 0.232959 0.0266846 0.0708982 0.0810265 0 0.266638
0.424813 0.497144 0.2348 0.0275444 0.0708982 0.0810265 0 0.275567
0.435564 0.501711 0.236641 0.028429 0.0708982 0.0810265 0 0.284804
0.446588 0.506303 0.238482 0.0293389 0.0708982 0.0810265 0 0.294361
0.45789 0.51092 0.240323 0.0302746 0.0708982 0.0810265 0 0.304248
0.469479 0.515561 0.242162 0.0312368 0.0708982 0.0810265 0 0.314477
0.481361 0.520226 0.244 0.0322259 0.0708982 0.0810265 0 0.32506
0.493543 0.524914 0.245836 0.0332424 0.0708982 0.0810265 0 0.336011
0.506034 0.529624 0.247668 0.034287 0.0708982 0.0810265 0 0.347342
0.518841 0.534356 0.249498 0.0353601 0.0708982 0.0810265 0 0.359067
0.531972 0.539109 0.251323 0.0364623 0.0708982 0.0810265 0 0.3712
0.545436 0.543882 0.253144 0.0375941 0.0708982 0.0810265 0 0.383755
0.55924 0.548675 0.254959 0.0387561 0.0708982 0.0810265 0 0.396747
0.573394 0.553486 0.256769 0.0399487 0.0708982 0.0810265 0 0.410194
0.587906 0.558316 0.258572 0.0411725 0.0708982 0.0810265 0 0.424109
0.602785 0.563163 0.260368 0.042428 0.0708982 0.0810265 0 0.438512
0.618041 0.568026 0.262155 0.0437156 0.0708982 0.0810265 0 0.453418
0.633682 0.572905 0.263935 0.0450358 0.0708982 0.0810265 0 0.468847
0.64972 0.577799 0.265705 0.0463892 0.0708982 0.0810265 0 0.484817
0.666164 0.582706 0.267465 0.047776 0.0708982 0.0810265 0 0.501348
0.683023 0.587626 0.269215 0.0491969 0.0708982 0.0810265 0 0.51846
0.70031 0.592558 0.270953 0.0506521 0.0708982 0.0810265 0 0.536173
0.718034 0.5975 0.272679 0.0521421 0.0708982 0.0810265 0 0.554511
0.736206 0.602453 0.274393 0.0536673 0.0708982 0.0810265 0 0.573496
0.754839 0.607414 0.276093 0.0552279 0.0708982 0.0810265 0 0.593151
0.773943 0.612383 0.277779 0.0568244 0.0708982 0.0810265 0 0.6135
0.79353 0.617358 0.27945 0.058457 0.0708982 0.0810265 0 0.63457
0.813614 0.622338 0.281106 0.060126 0.0708982 0.0810265 0 0.656386
0.834205 0.627323 0.282746 0.0618316 0.0708982 0.0810265 0 0.678975
0.855318 0.632311 0.284369 0.0635741 0.0708982 0.0810265 0 0.702367
0.876965 0.637301 0.285974 0.0653536 0.0708982 0.0810265 0 0.72659
0.89916 0.642291 0.287561 0.0671703 0.0708982 0.0810265 0 0.751675
0.921916 0.647281 0.289128 0.0690242 0.0708982 0.0810265 0 0.777653
0.945249 0.652269 0.290677 0.0709154 0.0708982 0.0810265 0 0.804558
0.969172 0.657254 0.292205 0.0728439 0.0708982 0.0810265 0 0.832424
0.9937 0.662234 0.293712 0.0748097 0.0708982 0.0810265 0 0.861286
1.01868 0.667175 0.295188 0.0767992 0.0708982 0.0810265 0 0.890976
1.04368 0.671993 0.296608 0.0787775 0.0708982 0.0810265 0 0.92099
1.06868 0.67669 0.297974 0.0807426 0.0708982 0.0810265 0 0.9513
1.09368 0.68127 0.299288 0.082694 0.0708982 0.0810265 0 0.981904
1.11868 0.685737 0.300553 0.0846316 0.0708982 0.0810265 0 1.0128
1.14368 0.690096 0.30177 0.086555 0.0708982 0.0810265 0 1.04398
1.16868 0.69435 0.302943 0.0884639 0.0708982 0.0810265 0 1.07545
1.19368 0.698503 0.304072 0.0903582 0.0708982 0.0810265 0 1.1072
1.21868 0.702559 0.305161 0.0922378 0.0708982 0.0810265 0 1.13922
1.24368 0.706522 0.30621 0.0941023 0.0708982 0.0810265 0 1.17153
1.26868 0.710393 0.307221 0.0959516 0.0708982 0.0810265 0 1.20411
1.29368 0.714178 0.308196 0.0977857 0.0708982 0.0810265 0 1.23697
1.31868 0.717877 0.309137 0.0996044 0.0708982 0.0810265 0 1.27009
1.34368 0.721495 0.310044 0.101408 0.0708982 0.0810265 0 1.30348
1.36868 0.725034 0.310919 0.103195 0.0708982 0.0810265 0 1.33714
1.39368 0.728496 0.311764 0.104967 0.0708982 0.0810265 0 1.37106
1.41868 0.731884 0.31258 0.106724 0.0708982 0.0810265 0 1.40525
1.44368 0.7352 0.313368 0.108464 0.0708982 0.0810265 0 1.43969
1.46868 0.738446 0.314129 0.110189 0.0708982 0.0810265 0 1.47439
1.49368 0.741625 0.314863 0.111898 0.0708982 0.0810265 0 1.50935
1.51868 0.744739 0.315573 0.113592 0.0708982 0.0810265 0 1.54456
1.54368 0.747788 0.316259 0.115269 0.0708982 0.0810265 0 1.58003
1.56868 0.750776 0.316923 0.116931 0.0708982 0.0810265 0 1.61575
1.59368 0.753705 0.317563 0.118578 0.0708982 0.0810265 0 1.65171
1.61868 0.756575 0.318183 0.120208 0.0708982 0.0810265 0 1.68792
1.64368 0.759388 0.318783 0.121823 0.0708982 0.0810265 0 1.72438
1.66868 0.762147 0.319362 0.123423 0.0708982 0.0810265 0 1.76109
1.69368 0.764852 0.319923 0.125006 0.0708982 0.0810265 0 1.79803
1.71868 0.767506 0.320465 0.126575 0.0708982 0.0810265 0 1.83522
1.74368 0.770109 0.32099 0.128128 0.0708982 0.0810265 0 1.87265
1.76868 0.772662 0.321498 0.129666 0.0708982 0.0810265 0 1.91032
1.79368 0.775169 0.32199 0.131188 0.0708982 0.0810265 0 1.94822
1.81868 0.777628 0.322466 0.132696 0.0708982 0.0810265 0 1.98636
1.84368 0.780043 0.322927 0.134188 0.0708982 0.0810265 0 2.02473
1.86868 0.782413 0.323374 0.135665 0.0708982 0.0810265 0 2.06334
1.89368 0.78474 0.323806 0.137128 0.0708982 0.0810265 0 2.10218
1.91868 0.787026 0.324225 0.138576 0.0708982 0.0810265 0 2.14124
1.94368 0.789271 0.324631 0.140009 0.0708982 0.0810265 0 2.18054
1.96868 0.791476 0.325024 0.141428 0.0708982 0.0810265 0 2.22007
1.99368 0.793642 0.325405 0.142832 0.0708982 0.0810265 0 2.25982
2.01868 0.79577 0.325774 0.144222 0.0708982 0.0810265 0 2.29979
2.04368 0.797862 0.326132 0.145598 0.0708982 0.0810265 0 2.33999
2.06868 0.799918 0.326479 0.146959 0.0708982 0.0810265 0 2.38042
2.09368 0.801939 0.326816 0.148307 0.0708982 0.0810265 0 2.42106
2.11868 0.803925 0.327142 0.149641 0.0708982 0.0810265 0 2.46193
2.14368 0.805878 0.327459 0.150961 0.0708982 0.0810265 0 2.50301
2.16868 0.807799 0.327766 0.152267 0.0708982 0.0810265 0 2.54432
2.19368 0.809687 0.328064 0.15356 0.0708982 0.0810265 0 2.58584
2.21868 0.811545 0.328353 0.15484 0.0708982 0.0810265 0 2.62758
2.24368 0.813372 0.328633 0.156106 0.0708982 0.0810265 0 2.66953
2.26868 0.81517 0.328905 0.157359 0.0708982 0.0810265 0 2.7117
2.29368 0.816938 0.329169 0.1586 0.0708982 0.0810265 0 2.75408
2.31868 0.818679 0.329426 0.159827 0.0708982 0.0810265 0 2.79667
2.34368 0.820391 0.329675 0.161042 0.0708982 0.0810265 0 2.83947
2.36868 0.822077 0.329917 0.162244 0.0708982 0.0810265 0 2.88249
2.39368 0.823736 0.330151 0.163433 0.0708982 0.0810265 0 2.92571
2.41868 0.825369 0.330379 0.164611 0.0708982 0.0810265 0 2.96914
2.44368 0.826977 0.330601 0.165776 0.0708982 0.0810265 0 3.01278
2.46868 0.82856 0.330816 0.166929 0.0708982 0.0810265 0 3.05663
2.49368 0.830119 0.331025 0.16807 0.0708982 0.0810265 0 3.10068
2.51868 0.831655 0.331228 0.169199 0.0708982 0.0810265 0 3.14494
2.54368 0.833167 0.331425 0.170316 0.0708982 0.0810265 0 3.1894
2.56868 0.834656 0.331617 0.171422 0.0708982 0.0810265 0 3.23406
2.59368 0.836123 0.331803 0.172517 0.0708982 0.0810265 0 3.27892
2.61868 0.837569 0.331984 0.1736 0.0708982 0.0810265 0 3.32399
2.64368 0.838993 0.332161 0.174672 0.0708982 0.0810265 0 3.36925
2.66868 0.840397 0.332332 0.175733 0.0708982 0.0810265 0 3.41472
2.69368 0.84178 0.332499 0.176783 0.0708982 0.0810265 0 3.46038
2.71868 0.843143 0.33266 0.177822 0.0708982 0.0810265 0 3.50625
2.74368 0.844486 0.332818 0.17885 0.0708982 0.0810265 0 3.55231
2.76868 0.84581 0.332971 0.179868 0.0708982 0.0810265 0 3.59856
2.79368 0.847116 0.33312 0.180875 0.0708982 0.0810265 0 3.64501
2.81868 0.848403 0.333265 0.181872 0.0708982 0.0810265 0 3.69166
2.84368 0.849672 0.333407 0.182859 0.0708982 0.0810265 0 3.7385
2.86868 0.850923 0.333544 0.183835 0.0708982 0.0810265 0 3.78553
2.89368 0.852157 0.333678 0.184802 0.0708982 0.0810265 0 3.83276
2.91868 0.853374 0.333808 0.185759 0.0708982 0.0810265 0 3.88017
2.94368 0.854575 0.333935 0.186706 0.0708982 0.0810265 0 3.92778
2.96868 0.855759 0.334058 0.187643 0.0708982 0.0810265 0 3.97558
2.99368 0.856927 0.334178 0.188571 0.0708982 0.0810265 0 4.02357
3.01868 0.858079 0.334295 0.189489 0.0708982 0.0810265 0 4.07174
3.04368 0.859216 0.334409 0.190398 0.0708982 0.0810265 0 4.12011
3.06868 0.860338 0.33452 0.191298 0.0708982 0.0810265 0 4.16866
3.09368 0.861444 0.334628 0.192188 0.0708982 0.0810265 0 4.2174
3.11868 0.862537 0.334733 0.19307 0.0708982 0.0810265 0 4.26633
3.14368 0.863615 0.334836 0.193943 0.0708982 0.0810265 0 4.31544
3.16868 0.864679 0.334936 0.194807 0.0708982 0.0810265 0 4.36473
3.19368 0.865729 0.335033 0.195663 0.0708982 0.0810265 0 4.41421
3.21868 0.866766 0.335128 0.196509 0.0708982 0.0810265 0 4.46387
3.24368 0.867789 0.335221 0.197348 0.0708982 0.0810265 0 4.51372
3.26868 0.8688 0.335311 0.198178 0.0708982 0.0810265 0 4.56375
3.29368 0.869797 0.335399 0.199 0.0708982 0.0810265 0 4.61396
3.31868 0.870782 0.335485 0.199813 0.0708982 0.0810265 0 4.66435
3.34368 0.871755 0.335568 0.200619 0.0708982 0.0810265 0 4.71492
3.36868 0.872716 0.33565 0.201416 0.0708982 0.0810265 0 4.76567
3.39368 0.873665 0.335729 0.202206 0.0708982 0.0810265 0 4.8166
3.41868 0.874602 0.335807 0.202988 0.0708982 0.0810265 0 4.8677
3.44368 0.875527 0.335883 0.203762 0.0708982 0.0810265 0 4.91899
3.46868 0.876442 0.335956 0.204529 0.0708982 0.0810265 0 4.97045
3.49368 0.877345 0.336029 0.205288 0.0708982 0.0810265 0 5.02209
3.51868 0.878237 0.336099 0.20604 0.0708982 0.0810265 0 5.07391
3.54368 0.879119 0.336167 0.206784 0.0708982 0.0810265 0 5.1259
3.56868 0.87999 0.336234 0.207521 0.0708982 0.0810265 0 5.17806
3.59368 0.880851 0.3363 0.208251 0.0708982 0.0810265 0 5.23041
3.61868 0.881702 0.336364 0.208974 0.0708982 0.0810265 0 5.28292
3.64368 0.882542 0.336426 0.20969 0.0708982 0.0810265 0 5.33561
3.66868 0.883373 0.336487 0.2104 0.0708982 0.0810265 0 5.38847
3.69368 0.884194 0.336546 0.211102 0.0708982 0.0810265 0 5.4415
3.71868 0.885006 0.336604 0.211798 0.0708982 0.0810265 0 5.4947
3.74368 0.885808 0.336661 0.212486 0.0708982 0.0810265 0 5.54808
3.76868 0.886601 0.336716 0.213169 0.0708982 0.0810265 0 5.60163
3.79368 0.887385 0.33677 0.213845 0.0708982 0.0810265 0 5.65534
3.81868 0.888161 0.336823 0.214514 0.0708982 0.0810265 0 5.70923
3.84368 0.888927 0.336875 0.215178 0.0708982 0.0810265 0 5.76328
3.86868 0.889685 0.336925 0.215835 0.0708982 0.0810265 0 5.8175
3.89368 0.890434 0.336974 0.216485 0.0708982 0.0810265 0 5.8719
3.91868 0.891176 0.337023 0.21713 0.0708982 0.0810265 0 5.92645
3.94368 0.891908 0.33707 0.217769 0.0708982 0.0810265 0 5.98118
3.96868 0.892633 0.337116 0.218402 0.0708982 0.0810265 0 6.03607
3.99368 0.89335 0.337161 0.219029 0.0708982 0.0810265 0 6.09113
4.01868 0.894059 0.337205 0.21965 0.0708982 0.0810265 0 6.14635
4.04368 0.894761 0.337248 0.220265 0.0708982 0.0810265 0 6.20174
4.06868 0.895454 0.33729 0.220875 0.0708982 0.0810265 0 6.2573
4.09368 0.896141 0.337331 0.221479 0.0708982 0.0810265 0 6.31302
4.11868 0.89682 0.337371 0.222077 0.0708982 0.0810265 0 6.3689
4.14368 0.897492 0.337411 0.22267 0.0708982 0.0810265 0 6.42494
4.16868 0.898156 0.337449 0.223258 0.0708982 0.0810265 0 6.48115
4.19368 0.898814 0.337487 0.22384 0.0708982 0.0810265 0 6.53752
4.21868 0.899465 0.337524 0.224417 0.0708982 0.0810265 0 6.59405
4.24368 0.900109 0.33756 0.224989 0.0708982 0.0810265 0 6.65074
4.26868 0.900746 0.337595 0.225556 0.0708982 0.0810265 0 6.7076
4.29368 0.901377 0.33763 0.226117 0.0708982 0.0810265 0 6.76461
4.31868 0.902001 0.337664 0.226674 0.0708982 0.0810265 0 6.82179
4.34368 0.902619 0.337697 0.227225 0.0708982 0.0810265 0 6.87912
4.36868 0.903231 0.337729 0.227772 0.0708982 0.0810265 0 6.93661
4.39368 0.903836 0.337761 0.228314 0.0708982 0.0810265 0 6.99426
4.41868 0.904435 0.337792 0.228851 0.0708982 0.0810265 0 7.05207
4.44368 0.905028 0.337823 0.229383 0.0708982 0.0810265 0 7.11004
4.46868 0.905616 0.337852 0.229911 0.0708982 0.0810265 0 7.16817
4.49368 0.906197 0.337882 0.230434 0.0708982 0.0810265 0 7.22645
4.51868 0.906773 0.33791 0.230952 0.0708982 0.0810265 0 7.28489
4.54368 0.907343 0.337938 0.231466 0.0708982 0.0810265 0 7.34349
4.56868 0.907907 0.337966 0.231975 0.0708982 0.0810265 0 7.40224
4.59368 0.908466 0.337993 0.23248 0.0708982 0.0810265 0 7.46114
4.61868 0.909019 0.338019 0.232981 0.0708982 0.0810265 0 7.52021
4.64368 0.909567 0.338045 0.233477 0.0708982 0.0810265 0 7.57942
4.66868 0.91011 0.33807 0.233969 0.0708982 0.0810265 0 7.63879
4.69368 0.910647 0.338095 0.234457 0.0708982 0.0810265 0 7.69832
4.71868 0.91118 0.338119 0.234941 0.0708982 0.0810265 0 7.758
4.74368 0.911707 0.338143 0.23542 0.0708982 0.0810265 0 7.81783
4.76868 0.912229 0.338167 0.235896 0.0708982 0.0810265 0 7.87781
4.79368 0.912747 0.33819 0.236367 0.0708982 0.0810265 0 7.93795
4.81868 0.913259 0.338212 0.236835 0.0708982 0.0810265 0 7.99824
4.84368 0.913767 0.338234 0.237298 0.0708982 0.0810265 0 8.05868
4.86868 0.91427 0.338256 0.237758 0.0708982 0.0810265 0 8.11927
4.89368 0.914768 0.338277 0.238214 0.0708982 0.0810265 0 8.18001
4.91868 0.915262 0.338298 0.238666 0.0708982 0.0810265 0 8.2409
4.94368 0.915751 0.338318 0.239114 0.0708982 0.0810265 0 8.30194
4.96868 0.916236 0.338338 0.239559 0.0708982 0.0810265 0 8.36314
4.99368 0.916716 0.338358 0.24 0.0708982 0.0810265 0 8.42448
