0.5 -0.512998 0.0878322 -0.000332794 0.000218434 1.34706 0.215775 -0.340272 0.960437 -4.9129e-05 0.00020788 -1.6264 6.17887 0.510621 0.0703429 0.000361571 0.000204065 -0.935606 0.467683 0.19096 2.40697 9.93846e-06 0.000337228 -2.87341 130.474 
1.5 -0.645855 0.0621088 -0.00093805 0.000349815 0.971571 0.179071 -0.467672 0.124904 -0.000174516 0.00017584 1.33503 0.345688 0.457659 0.111674 0.000243325 0.000245265 0.884559 0.693427 0.44725 0.119717 0.000296964 0.000334705 -1.10335 0.560801 
2.5 -0.577107 0.0751604 -0.000744574 0.000370891 1.11749 0.181081 -0.403484 0.169652 -0.000104983 0.000165218 1.64656 0.680582 -0.554078 0.0801562 -0.000613674 0.000343817 1.10347 0.172563 0.599929 0.0426275 0.00108657 0.000323511 0.842067 0.172065 
3.5 0.461884 0.107805 0.000329841 0.000324976 -1.18111 0.413359 -0.626546 0.0645348 -0.000707022 0.000285498 0.9315 0.185597 -0.494129 0.116073 -0.000417313 0.000360483 1.28703 0.342193 0.329292 0.276533 0.000104738 0.000376966 -1.76854 1.5956 
4.5 0.276172 0.454235 4.52139e-05 0.000323261 -2.32013 3.85809 -0.385782 0.251841 -9.63636e-05 0.000213422 1.31212 0.969609 0.483395 0.087563 0.00042303 0.000319148 -1.18022 0.334245 0.643772 0.0326706 0.00151592 0.000329876 0.918288 0.0582147 
5.5 -0.541959 0.0668978 -0.000779502 0.000372997 1.34315 0.138022 -0.457115 0.14739 -0.000199521 0.000233051 1.24973 0.455133 0.455689 0.0979218 0.000353303 0.000311872 -1.37529 0.380667 0.508387 0.0727187 0.000647158 0.000381853 -1.06112 0.315961 
6.5 -0.485737 0.0892248 -0.000565947 0.0004044 1.44741 0.228665 -0.571843 0.0712429 -0.000536277 0.000262342 1.04026 0.138716 0.420034 0.131022 0.000254464 0.000327945 -1.35472 0.561999 0.514276 0.0689831 0.000700786 0.000385978 -1.02943 0.331685 
7.5 0.521752 0.0644317 0.000892302 0.00045554 -1.08388 0.266723 -0.289468 1.39325 -4.01105e-05 0.000265418 2.04101 11.5736 0.410849 0.145312 0.000301296 0.000443786 -1.44351 0.613487 0.497681 0.081616 0.000648684 0.000444028 -1.16077 0.291139 
8.5 0.618549 0.0359797 0.00198183 0.000497536 -0.555896 3.59541 -0.405838 0.571637 -0.000180425 0.000342062 1.40017 5.84198 0.56625 0.0530123 0.00112767 0.000438237 -0.411111 21.7437 0.525016 0.0651335 0.000984371 0.000505328 -1.07285 0.263758 
9.5 0.653985 0.0290145 0.00298253 0.000578645 0.900366 0.0593874 -0.250493 2.02576 -3.01663e-05 0.000367299 -1.91336 18.0416 0.516747 0.0653897 0.000862898 0.000451573 -1.13569 0.254172 0.590882 0.0405277 0.0017535 0.000508515 -0.570692 5.98308 
10.5 0.720546 0.019389 0.00518129 0.000659871 0.951456 0.0178345 0.391543 0.165821 0.00018993 0.000335154 -1.5224 0.749064 0.576241 0.0482606 0.00147445 0.000515081 -0.675972 0.941226 0.66424 0.0262414 0.00298758 0.000531084 0.862219 0.0734212 
11.5 0.696975 0.0213501 0.00464023 0.00066446 0.9207 0.0308043 -0.347685 0.692847 -0.000122525 0.00039669 1.67081 4.09101 0.656165 0.0275466 0.00276359 0.000510965 0.908046 0.0539514 0.606935 0.0365805 0.00212208 0.000550052 -0.712517 0.51953 
