0.5 1.06913 0.0189299 
1.5 1.07418 0.0191246 
2.5 1.12669 0.0195485 
3.5 1.10564 0.0193435 
4.5 1.11462 0.0188631 
5.5 1.13362 0.0192443 
6.5 1.17068 0.0197184 
7.5 1.19669 0.0196437 
8.5 1.20123 0.0187905 
9.5 1.20866 0.0188609 
10.5 1.25573 0.0206652 
11.5 1.25963 0.0189177 
12.5 1.28673 0.0195396 
13.5 1.28525 0.0191274 
14.5 1.31439 0.0199525 
15.5 1.30643 0.0193423 
16.5 1.31922 0.019336 
17.5 1.32545 0.019538 
18.5 1.29665 0.0185019 
19.5 1.31752 0.018856 
20.5 1.3395 0.0189496 
21.5 1.29673 0.0181013 
22.5 1.311 0.0180061 
23.5 1.31716 0.0179857 
24.5 1.30511 0.0174057 
25.5 1.2855 0.0168644 
26.5 1.27714 0.0166686 
27.5 1.30437 0.0173471 
28.5 1.29205 0.0168634 
29.5 1.30124 0.0170963 
30.5 1.27938 0.0163937 
31.5 1.24572 0.0160097 
32.5 1.26157 0.0153737 
33.5 1.25215 0.0151226 
34.5 1.2212 0.0151445 
35.5 1.22889 0.0145825 
36.5 1.20813 0.0139104 
37.5 1.20248 0.0135394 
38.5 1.17708 0.0138056 
39.5 1.18003 0.0132115 
40.5 1.17344 0.0125883 
41.5 1.16754 0.0127937 
42.5 1.14604 0.0123084 
43.5 1.14953 0.0116106 
44.5 1.14345 0.0114467 
45.5 1.16816 0.0116937 
46.5 1.14555 0.0111624 
47.5 1.14161 0.0105041 
48.5 1.11902 0.00965862 
49.5 1.11224 0.00957187 
50.5 1.13467 0.0100507 
51.5 1.13545 0.00928179 
52.5 1.1219 0.00894957 
53.5 1.1254 0.00876353 
54.5 1.12481 0.00877425 
55.5 1.12057 0.00858411 
56.5 1.13581 0.00829289 
57.5 1.12313 0.00848131 
58.5 1.14234 0.00812743 
59.5 1.12929 0.00809932 
60.5 1.13491 0.00784734 
61.5 1.15048 0.0087848 
62.5 1.14365 0.00865022 
63.5 1.15066 0.00832747 
64.5 1.15881 0.00870337 
65.5 1.16264 0.00901198 
66.5 1.14423 0.00924415 
67.5 1.15642 0.00981519 
68.5 1.15903 0.00918588 
69.5 1.17204 0.0111995 
70.5 1.17878 0.0117762 
71.5 1.17102 0.0109814 
72.5 1.17328 0.0141298 
73.5 1.18069 0.0168055 
74.5 1.18406 0.0145645 
75.5 1.20334 0.0201725 
76.5 1.19627 0.0163608 
77.5 1.21306 0.021663 
78.5 1.23492 0.0309981 
79.5 1.21219 0.0438026 
80.5 1.21535 0.0349051 
81.5 1.2045 0.0569045 
82.5 1.28049 0.0488354 
83.5 1.33804 0.0779855 
84.5 1.21412 0.116384 
85.5 0.689512 nan 
86.5 1.10636 0.209591 
87.5 1.08792 nan 
88.5 -nan nan 
89.5 -nan nan 
90.5 1.12179 1.44033 
91.5 -nan nan 
92.5 -nan nan 
93.5 -nan nan 
94.5 -nan nan 
95.5 -nan nan 
96.5 -nan nan 
97.5 -nan nan 
98.5 -nan nan 
99.5 -nan nan 
