0.5 1.01453 0.0132871 
1.5 1.00619 0.0134256 
2.5 1.02096 0.0137111 
3.5 1.02509 0.0133705 
4.5 1.06656 0.0136528 
5.5 1.03869 0.0134419 
6.5 1.08803 0.0143659 
7.5 1.07457 0.014118 
8.5 1.09981 0.0138041 
9.5 1.12344 0.0138523 
10.5 1.13648 0.0139907 
11.5 1.12181 0.0138902 
12.5 1.14435 0.0138024 
13.5 1.17894 0.0139513 
14.5 1.17177 0.0139948 
15.5 1.199 0.0142984 
16.5 1.19899 0.0137614 
17.5 1.21673 0.0138348 
18.5 1.23822 0.0139897 
19.5 1.23665 0.0141993 
20.5 1.23857 0.0143602 
21.5 1.2178 0.0134831 
22.5 1.22875 0.013148 
23.5 1.23225 0.013562 
24.5 1.21468 0.0134838 
25.5 1.23495 0.0133275 
26.5 1.21332 0.0130602 
27.5 1.25172 0.0133247 
28.5 1.25591 0.0134506 
29.5 1.23454 0.0126828 
30.5 1.20447 0.0123958 
31.5 1.21842 0.0128372 
32.5 1.20354 0.0123818 
33.5 1.1928 0.0120447 
34.5 1.18246 0.0120369 
35.5 1.1964 0.0117846 
36.5 1.19525 0.0116653 
37.5 1.18053 0.0116233 
38.5 1.17274 0.0115928 
39.5 1.18038 0.011426 
40.5 1.17243 0.0111687 
41.5 1.16382 0.0111057 
42.5 1.17849 0.0114459 
43.5 1.15628 0.0106604 
44.5 1.16028 0.010537 
45.5 1.12801 0.0102302 
46.5 1.11763 0.00983462 
47.5 1.12831 0.0100591 
48.5 1.1263 0.00989842 
49.5 1.13098 0.00957637 
50.5 1.12093 0.00941447 
51.5 1.11904 0.00961006 
52.5 1.10568 0.00933282 
53.5 1.09216 0.00900948 
54.5 1.10658 0.00904651 
55.5 1.12331 0.00894323 
56.5 1.08897 0.00864234 
57.5 1.11968 0.00886457 
58.5 1.11132 0.0082879 
59.5 1.11636 0.00815042 
60.5 1.10517 0.00817723 
61.5 1.10487 0.00787556 
62.5 1.11991 0.00819548 
63.5 1.10896 0.00764484 
64.5 1.1132 0.00769363 
65.5 1.12747 0.00735724 
66.5 1.14192 0.00761694 
67.5 1.13982 0.00751308 
68.5 1.12241 0.00712269 
69.5 1.14256 0.00708584 
70.5 1.14284 0.00684578 
71.5 1.15716 0.00680371 
72.5 1.15006 0.00691302 
73.5 1.15691 0.00678685 
74.5 1.16457 0.00630909 
75.5 1.1749 0.00652091 
76.5 1.17481 0.00655072 
77.5 1.18222 0.00628745 
78.5 1.19882 0.00665078 
79.5 1.20093 0.00645776 
80.5 1.20634 0.00680581 
81.5 1.20319 0.0061831 
82.5 1.20328 0.00613012 
83.5 1.23109 0.00706081 
84.5 1.21496 0.00680654 
85.5 1.22434 0.0068681 
86.5 1.24345 0.00758242 
87.5 1.25148 0.00872131 
88.5 1.24681 0.00973565 
89.5 1.2757 0.0114146 
90.5 1.28893 0.0129395 
91.5 1.28575 0.0156803 
92.5 1.2677 0.0191894 
93.5 1.36134 0.0312233 
94.5 1.27316 0.030776 
95.5 1.3916 0.0739431 
96.5 -nan nan 
97.5 -nan nan 
98.5 -nan nan 
99.5 -nan nan 
