0.5 0.347517 0.24042 0.000205763 0.000608983 -1.76901 1.29428 0.577444 0.0479215 0.00189359 0.000651959 0.859057 0.19266 0.669983 0.0260291 0.00492852 0.000854944 0.908277 0.0462746 0.758949 0.0147717 0.0104166 0.00105093 0.958954 0.0108176 
1.5 0.612728 0.0401053 0.00208916 0.000569889 0.962815 0.0567334 0.633595 0.030921 0.00341066 0.000726384 0.819989 0.139981 0.743052 0.0158904 0.00841518 0.000903322 0.960256 0.0121405 0.749059 0.0145978 0.0110967 0.00113937 0.949353 0.012793 
2.5 0.521477 0.0658622 0.0011946 0.000625077 -1.06465 0.272796 0.583167 0.0461777 0.00213159 0.000702406 0.809797 0.259636 0.698554 0.0205737 0.00641427 0.000903231 0.896188 0.0387728 0.76849 0.0126686 0.0120341 0.00110549 0.957263 0.00943524 
3.5 0.485991 0.0863833 0.000992303 0.000728149 -0.9926 0.489464 0.563788 0.0502978 0.00212594 0.000788759 -0.767484 0.586339 0.674851 0.0242756 0.00590643 0.000969576 0.885861 0.0538966 0.738583 0.0154222 0.0108159 0.00118862 0.927389 0.0185735 
4.5 0.541226 0.060392 0.00160614 0.000742213 -0.88786 0.396956 0.60501 0.0371384 0.00303766 0.000803062 -0.793478 0.332246 0.689812 0.0216448 0.00706246 0.00105609 0.857276 0.0610563 0.756655 0.0133866 0.0124838 0.00121805 0.94576 0.0123059 
5.5 0.599352 0.0405863 0.00294442 0.000840183 0.759814 0.31806 0.61385 0.0353317 0.00350479 0.000866833 0.672345 0.542507 0.729171 0.0162919 0.0100631 0.00114057 0.939568 0.017896 0.782901 0.0112957 0.0173357 0.00150212 0.950925 0.00897449 
6.5 0.60455 0.037992 0.00330272 0.000887563 -0.685759 0.651441 0.681823 0.024059 0.00560104 0.000901395 0.89997 0.0443774 0.720646 0.0175537 0.00967653 0.00117071 0.929983 0.021967 0.793606 0.0107444 0.0178868 0.00144415 0.966606 0.00619727 
7.5 0.621501 0.0330489 0.00384794 0.00089595 -0.681382 0.565825 0.640164 0.0296091 0.00458566 0.000938157 0.769988 0.197466 0.742845 0.0145294 0.012572 0.00134597 0.916243 0.0206806 0.788001 0.010738 0.0185383 0.00154575 0.955988 0.00773395 
8.5 0.638521 0.0312558 0.00480909 0.00102236 0.854281 0.102644 0.673936 0.0244758 0.00589832 0.000976016 0.884178 0.0553213 0.705722 0.019168 0.00922474 0.00124746 0.862843 0.050539 0.801396 0.00998795 0.0202192 0.0015746 0.964904 0.00585007 
9.5 0.691162 0.0214897 0.00834653 0.00122524 0.890638 0.0434379 0.693108 0.021337 0.00761007 0.00110013 0.90964 0.0359975 0.755812 0.0135646 0.0147703 0.00147812 0.93299 0.0147517 0.800069 0.0100967 0.0216308 0.00170465 0.96281 0.00626634 
10.5 0.687025 0.0223003 0.00830593 0.00124359 0.919921 0.0342465 0.714236 0.0184906 0.00998164 0.00126263 0.925782 0.024559 0.776062 0.0120518 0.0180502 0.00159553 0.959732 0.00831434 0.803834 0.00980914 0.0234749 0.00181825 0.963249 0.0059595 
11.5 0.729842 0.0166916 0.0123386 0.00142133 0.937754 0.0178619 0.663427 0.0243873 0.00811762 0.00139594 0.706138 0.259745 0.787056 0.011264 0.0209081 0.00177566 0.957659 0.00787608 0.817261 0.00885119 0.0262937 0.00187608 0.971323 0.00440668 
12.5 0.732904 0.0160916 0.0129436 0.00146068 0.932041 0.0188493 0.707143 0.0190473 0.0100073 0.00133989 0.873028 0.0451915 0.798546 0.0102087 0.021966 0.00174891 0.961345 0.00654213 0.822397 0.00873685 0.0278105 0.00198007 0.968802 0.00453265 
13.5 0.736756 0.0155591 0.0156273 0.00170997 0.938496 0.0168184 0.72573 0.0167633 0.0121326 0.00142168 0.926495 0.0212815 0.79837 0.0100479 0.0246413 0.00193163 0.964727 0.00608037 0.823176 0.00820336 0.0310323 0.00212357 0.973131 0.00387731 
14.5 0.746769 0.0146911 0.0165361 0.00171048 0.948402 0.0131455 0.749435 0.0145085 0.0157971 0.00163353 0.940777 0.0144639 0.802336 0.00964686 0.0263662 0.00205266 0.959747 0.00631027 0.842403 0.00735244 0.0377367 0.00240165 0.975407 0.00313051 
15.5 0.781145 0.0117513 0.0216978 0.00190218 0.954984 0.00849041 0.74259 0.0146768 0.0158952 0.00169416 0.926107 0.0184783 0.821473 0.00863993 0.0309658 0.0021958 0.969154 0.00452379 0.829928 0.00793557 0.0344829 0.0023584 0.96839 0.00420234 
16.5 0.798508 0.010032 0.0275508 0.00212185 0.970563 0.00527197 0.766371 0.0128449 0.0201513 0.00192382 0.939583 0.0124612 0.825274 0.00823787 0.0342146 0.00235326 0.971522 0.0040127 0.83403 0.0078335 0.0391599 0.00266929 0.966944 0.00422535 
17.5 0.792644 0.0108006 0.028498 0.0023757 0.954982 0.00777432 0.783233 0.0112181 0.0241445 0.00208634 0.950613 0.00890615 0.820017 0.00865259 0.0349223 0.00251742 0.965214 0.00494669 0.8484 0.00693868 0.0430598 0.00268584 0.974344 0.00302572 
18.5 0.790009 0.0106104 0.0314182 0.00260437 0.955407 0.00787277 0.777221 0.0117215 0.0264759 0.00241163 0.93579 0.0120763 0.836557 0.00743474 0.0429526 0.00279418 0.973298 0.0034529 0.853117 0.00665331 0.0488139 0.00297279 0.975377 0.00286643 
19.5 0.812304 0.00907099 0.0391638 0.00290263 0.964673 0.00532426 0.794448 0.0102411 0.0311364 0.00257154 0.948782 0.00838587 0.842513 0.00722512 0.0468425 0.00300343 0.972813 0.00334109 0.853331 0.00677183 0.0489718 0.00299992 0.975107 0.00291738 
20.5 0.827623 0.00799972 0.0459008 0.0031126 0.971846 0.00392401 0.821104 0.00840331 0.0393353 0.00277165 0.968404 0.00445121 0.859954 0.00625307 0.0569507 0.00330818 0.978817 0.00241616 0.876018 0.00545798 0.0633349 0.00334169 0.98363 0.0017405 
21.5 0.839313 0.00725828 0.0515453 0.00324241 0.977874 0.00297785 0.837713 0.00739225 0.0459492 0.00296618 0.974224 0.00336303 0.865029 0.00595322 0.060672 0.00344653 0.979088 0.00223289 0.880389 0.00530545 0.0652472 0.00339609 0.983457 0.00170428 
22.5 0.839651 0.00737207 0.0546724 0.00355561 0.97189 0.00354257 0.832064 0.00777738 0.0439605 0.00294599 0.971102 0.00381574 0.869896 0.00582848 0.0632648 0.00354449 0.979158 0.00218522 0.88398 0.00515312 0.0688643 0.00353923 0.983361 0.00164296 
23.5 0.848548 0.00694534 0.0624214 0.00391921 0.973085 0.00320765 0.824969 0.0081845 0.044377 0.00310639 0.966551 0.00459631 0.865743 0.00604833 0.0625795 0.00356528 0.979035 0.00231087 0.869123 0.00582329 0.0602277 0.0033534 0.980209 0.00213171 
24.5 0.850915 0.00677993 0.0665494 0.00409134 0.975179 0.00295701 0.84604 0.00696309 0.0579587 0.00364768 0.973466 0.00324848 0.879322 0.00537162 0.0749007 0.0039635 0.982039 0.00182198 0.881265 0.00528306 0.0700144 0.0036499 0.982956 0.0017367 
25.5 0.853217 0.0066784 0.0730811 0.00448895 0.973973 0.00302934 0.846247 0.00722087 0.0605096 0.00392187 0.969436 0.00371437 0.874647 0.00563898 0.0743565 0.00407214 0.980111 0.00206415 0.887201 0.00505213 0.0762172 0.00385084 0.984062 0.00162213 
26.5 0.870622 0.00571039 0.0848679 0.00468452 0.980419 0.00211131 0.855851 0.00650686 0.0652099 0.00394179 0.974941 0.00282571 0.879328 0.00524762 0.0757913 0.00396681 0.982775 0.00174086 0.878429 0.00535716 0.0708234 0.00374267 0.982351 0.00181769 
27.5 0.869655 0.00585957 0.084695 0.00477315 0.978546 0.0022907 0.857989 0.00656392 0.068402 0.00417835 0.972891 0.00302763 0.876887 0.00551441 0.0733746 0.00394318 0.9814 0.00193772 0.885664 0.00520617 0.0744263 0.00382354 0.983255 0.00172741 
