5 -0.845101 0.00731114 -0.000720012 2.63859e-05 0.886525 0.0169135 -0.774378 0.0115053 -0.00015606 9.70901e-06 -0.527371 2.68423 -0.819148 0.0094515 -0.00039331 1.94297e-05 0.632061 0.133946 -0.774656 0.0102643 -0.000423486 2.3553e-05 0.753592 0.0687206 
15 0.554362 0.0129996 0.000596611 5.79987e-05 -1.05706 0.0488236 -0.736951 0.00943754 -0.000312115 1.63346e-05 0.969636 0.0196226 -0.757152 0.00869604 -0.000880586 4.12112e-05 0.981228 0.0171559 -0.722263 0.00982596 -0.000890945 4.9147e-05 0.998547 0.0204022 
25 0.79061 0.00269975 0.00761533 0.000145839 0.96672 0.00163138 -0.679405 0.0107711 -0.000552489 3.5002e-05 1.07 0.0217011 -0.392677 0.0383315 -0.000203 7.84078e-05 1.84476 0.169264 -0.553785 0.0157794 -0.00081112 9.08074e-05 1.30893 0.0323351 
35 0.837548 0.00185662 0.0198582 0.00029122 0.97896 0.000764764 -0.582606 0.0142702 -0.000713792 6.89019e-05 1.23674 0.0271888 0.651848 0.00640673 0.00370566 0.000165078 -0.630403 0.141833 0.538598 0.012767 0.00163639 0.00016282 -1.21372 0.0441345 
45 0.863111 0.00147253 0.0394453 0.000511469 0.980282 0.000558887 0.395878 0.0353861 0.000338636 0.000122443 -1.71388 0.168315 0.754809 0.00322692 0.0138231 0.000327142 0.912911 0.00470254 0.70235 0.00448602 0.00949262 0.000303545 0.788111 0.0234286 
55 0.873308 0.00133767 0.063758 0.000798553 0.979105 0.000527543 0.633353 0.00695736 0.00447394 0.000221059 -0.863272 0.0423507 0.80948 0.00221058 0.03164 0.000565451 0.950308 0.00178118 0.774923 0.00278007 0.024412 0.000523184 0.920609 0.00366989 
65 0.879458 0.00130095 0.0919946 0.00114756 0.977246 0.000551066 0.666855 0.00550385 0.00877958 0.000349398 -0.809974 0.0412874 0.83011 0.00195859 0.0529662 0.000882626 0.952759 0.00151663 0.789756 0.00258945 0.0367591 0.000759006 0.917011 0.00358118 
75 0.86507 0.00156152 0.101742 0.00145431 0.965171 0.000930927 0.587826 0.00895504 0.00681376 0.000469123 -1.22074 0.029127 0.815836 0.00231487 0.0626779 0.00120006 0.924441 0.00290466 0.748784 0.00357413 0.034531 0.000948711 0.747225 0.0258432 
85 0.773729 0.00329947 0.0583036 0.00150067 0.788379 0.0168313 -0.703803 0.00790024 -0.0124642 0.00043923 1.2761 0.0108354 0.67378 0.00626812 0.0265938 0.00124338 -1.07461 0.0215713 -0.476847 0.022783 -0.00449734 0.000812425 1.8111 0.079203 
95 -1.02472 0.00532633 -0.0557028 0.000397583 1.02087 0.00391777 -1.28218 0.00513608 -0.0332198 0.000372621 0.761119 0.00809003 -1.13083 0.00532472 -0.0566654 0.00032187 0.950872 0.00386355 -1.25535 0.00535118 -0.0471438 0.000393547 0.837346 0.00537535 
