0 10 130.21 91.739 0 0
10 20 91.739 78.897 0 0
20 30 78.897 65.4943 0 0
30 40 65.4943 52.216 0 0
40 50 52.2159 39.9492 0 0
50 60 39.9492 29.1414 0 0
60 70 29.1414 20.3666 0 0
70 80 20.3666 13.0531 0 0
80 90 13.0528 6.3903 0 0
90 100 6.38981 0.0318937 0 0
