57.5 0.572426 0.00500671 0.523809 0.00512593 0.535399 0.00516937 0.517114 0.0052755 
58.5 0.585962 0.00509324 0.534827 0.00511119 0.54444 0.00521134 0.526857 0.00522931 
59.5 0.593874 0.00508945 0.54309 0.00511043 0.55019 0.00518456 0.530309 0.00520348 
60.5 0.603652 0.00520029 0.543169 0.00515196 0.554011 0.00519451 0.527826 0.00536154 
61.5 0.600686 0.00500548 0.55242 0.00505749 0.547394 0.0051667 0.52789 0.00534042 
62.5 0.618427 0.00516712 0.546484 0.00511153 0.551413 0.00533211 0.524479 0.0053369 
63.5 0.617195 0.00521707 0.564181 0.00534691 0.554837 0.00550786 0.534572 0.00554874 
64.5 0.622399 0.00521505 0.559514 0.0052318 0.554824 0.00526279 0.527444 0.0053203 
65.5 0.63472 0.00510481 0.573023 0.00521259 0.556715 0.0054538 0.532633 0.00545569 
66.5 0.634246 0.00522227 0.568782 0.00533798 0.554831 0.00545235 0.523307 0.00555641 
67.5 0.639193 0.00534347 0.565964 0.00544656 0.554682 0.00554223 0.515669 0.00570486 
68.5 0.638005 0.00534176 0.568219 0.00543033 0.549313 0.00559323 0.508262 0.005712 
69.5 0.640535 0.00536235 0.564318 0.0055612 0.544045 0.0056441 0.499677 0.00578838 
70.5 0.643294 0.00551576 0.575138 0.00555893 0.549069 0.00573365 0.506214 0.00581609 
71.5 0.642605 0.00549635 0.566747 0.00573967 0.531816 0.00589167 0.495455 0.00603622 
72.5 0.650267 0.00555405 0.573019 0.0058003 0.537438 0.0058815 0.498262 0.00604588 
73.5 0.65217 0.00569433 0.56449 0.00594913 0.53236 0.00604599 0.487689 0.00615274 
74.5 0.643495 0.00596617 0.562933 0.00599413 0.526097 0.00612706 0.472803 0.00623666 
75.5 0.629732 0.00598874 0.555258 0.00615501 0.51066 0.00635123 0.466961 0.00650128 
76.5 0.638442 0.00603314 0.557749 0.00614624 0.513959 0.00629707 0.462844 0.00630646 
77.5 0.627802 0.0062867 0.539875 0.00639117 0.492149 0.00654893 0.443168 0.0066034 
78.5 0.611753 0.00662001 0.525498 0.00670479 0.476009 0.00678681 0.422763 0.00679472 
79.5 0.601499 0.00681525 0.520404 0.0067507 0.465734 0.00681083 0.418757 0.00676012 
80.5 0.595637 0.00696157 0.510774 0.00697948 0.456104 0.00699149 0.4097 0.00697245 
81.5 0.560435 0.00730965 0.471054 0.00724382 0.418774 0.00725914 0.369653 0.00720915 
82.5 0.541544 0.00757186 0.461696 0.00756156 0.411668 0.00752328 0.369701 0.00748109 
83.5 0.519218 0.0078258 0.436152 0.00762969 0.382669 0.00768289 0.342116 0.00755974 
84.5 0.49344 0.00801637 0.412816 0.00778515 0.354223 0.00767941 0.31202 0.00751131 
85.5 0.465088 0.00833044 0.387147 0.00793589 0.332107 0.00784898 0.290376 0.00757241 
