0.5 -0.683056 0.0302224 -0.00170265 0.000295832 1.10537 0.0444397 -0.496814 0.064452 -0.000682715 0.000345033 1.47612 0.169543 0.473658 0.0641418 0.000880297 0.000490626 -1.42897 0.237197 0.610938 0.0260038 0.00329293 0.000617695 -0.998418 0.107991 
1.5 -0.572378 0.0485672 -0.000930617 0.000308725 1.25164 0.0959084 -0.412098 0.113688 -0.000359136 0.000385406 1.70508 0.444138 0.486349 0.0567889 0.00111187 0.00053663 -1.4003 0.206516 0.632723 0.021983 0.00439834 0.000691986 -0.909165 0.114641 
2.5 -0.556621 0.0482809 -0.000918481 0.000308113 1.34762 0.10308 0.292938 0.28111 9.82541e-05 0.000397639 -2.35931 2.27281 0.529929 0.044125 0.0016016 0.000557105 -1.23614 0.150565 0.627518 0.0224526 0.00458681 0.000745542 -0.966675 0.100531 
3.5 -0.618176 0.0364641 -0.00154578 0.000354521 1.20991 0.0588651 -0.333684 0.204733 -0.000197477 0.000465072 2.09903 1.28257 0.507534 0.0477196 0.00150043 0.000587733 -1.32794 0.169379 0.685895 0.0159967 0.00695761 0.000781719 0.730558 0.134779 
4.5 -0.6036 0.0413799 -0.00153061 0.000409443 1.20731 0.0773192 0.396269 0.113886 0.000372582 0.000437711 -1.67982 0.531375 0.598531 0.0273213 0.00294983 0.000592063 -1.06027 0.101311 0.649016 0.019518 0.00562948 0.000788176 -0.856221 0.122666 
5.5 -0.583312 0.0415808 -0.00148576 0.000410485 1.28169 0.0762633 -0.42023 0.101447 -0.000478361 0.000450276 1.7188 0.388566 0.587816 0.0302219 0.00304879 0.000677035 -1.07033 0.111358 0.648418 0.019898 0.00590878 0.000842535 -0.876548 0.114994 
6.5 -0.5139 0.0611647 -0.000935462 0.000434917 1.39034 0.145382 0.475258 0.0650965 0.000880311 0.00049513 -1.37381 0.238164 0.600823 0.0274326 0.00339087 0.000674908 -1.0096 0.11239 0.686821 0.01566 0.00819727 0.000918273 0.553851 0.595144 
7.5 -0.597034 0.0407113 -0.00176924 0.000468691 1.24811 0.0729397 0.458559 0.0708339 0.000823983 0.000523044 -1.49526 0.272429 0.633273 0.0226073 0.00464599 0.000748836 -0.926331 0.110285 0.672746 0.0169344 0.00736033 0.000895326 -0.73387 0.191769 
8.5 0.189528 1.02691 2.08075e-05 0.000472555 -3.69574 21.2988 0.445686 0.0743049 0.000795928 0.000544239 -1.56776 0.302348 0.606632 0.0256478 0.00410823 0.000769656 -1.02615 0.102395 0.698152 0.0146025 0.00947808 0.000989022 0.742024 0.112829 
9.5 -0.482546 0.0710363 -0.000880723 0.000505322 1.49021 0.197812 -0.214322 1.49106 -4.29566e-05 0.000577499 3.32257 28.4281 0.606814 0.0255143 0.00430052 0.000807998 -1.06136 0.0954877 0.693852 0.0149133 0.00951253 0.00102117 0.644309 0.258059 
10.5 -0.366261 0.155133 -0.000349095 0.00057217 1.95733 0.809533 0.369634 0.133836 0.000414888 0.000612355 -1.96465 0.749077 0.653292 0.019274 0.00625535 0.000860603 -0.830491 0.133661 0.725939 0.0122925 0.0122682 0.00110607 0.816948 0.0495786 
11.5 -0.289823 0.300018 -0.000146727 0.000579058 2.50107 2.66723 0.371249 0.132089 0.000470734 0.000682597 -1.95111 0.733076 0.637444 0.0214705 0.0060513 0.000934277 -0.935215 0.102522 0.722162 0.0125791 0.012944 0.00119188 0.802783 0.057411 
12.5 -0.244837 0.971491 -8.09949e-05 0.000639128 2.89991 20.8878 0.399642 0.100645 0.000670955 0.000688558 -1.78536 0.490809 0.644986 0.0202955 0.00668053 0.000978727 -0.923587 0.100856 0.727485 0.0120555 0.0138793 0.00122469 0.839315 0.0399049 
13.5 0.524555 0.0455773 0.00202256 0.000734231 -1.27716 0.156201 0.553159 0.0359045 0.00272351 0.000755966 -1.22127 0.122519 0.677862 0.0165065 0.00859055 0.00101825 -0.693492 0.237361 0.749576 0.0105194 0.0167765 0.00132138 0.878056 0.0234058 
14.5 0.479651 0.0589808 0.00148727 0.000754847 -1.43139 0.219513 0.497803 0.0506491 0.00196222 0.000831196 -1.38708 0.183099 0.689004 0.0154747 0.0103168 0.00114227 0.601238 0.385955 0.739548 0.0111844 0.0170268 0.00141905 0.852253 0.0325204 
15.5 0.551607 0.0354816 0.00281014 0.000774788 -1.22865 0.120342 0.609175 0.0254729 0.00459415 0.000854234 -1.03151 0.0995325 0.730507 0.0119624 0.0137919 0.00121218 0.833004 0.0415843 0.763625 0.00967413 0.0205953 0.00152258 0.891441 0.0185241 
16.5 0.622641 0.0234998 0.00529181 0.000902017 -0.998015 0.0968108 0.629185 0.0222884 0.00582888 0.000942044 -0.975234 0.0967407 0.709802 0.0135472 0.0134994 0.00134536 0.669357 0.187407 0.771845 0.00907701 0.0236967 0.00166439 0.905998 0.0146249 
17.5 0.588265 0.0292386 0.0043275 0.00093801 -1.09881 0.105475 0.639311 0.0209396 0.00663195 0.00100579 -0.949727 0.0961705 0.707348 0.0136718 0.0137683 0.00137299 0.720521 0.12506 0.747118 0.0107402 0.0201211 0.00163816 0.84699 0.0326492 
18.5 0.653951 0.0192816 0.007667 0.00105014 -0.799741 0.154502 0.671957 0.0171107 0.00884544 0.00108275 -0.71775 0.21144 0.75349 0.0101266 0.0201122 0.00154812 0.879307 0.0221506 0.783301 0.00845483 0.0275646 0.0018425 0.913564 0.0122252 
19.5 0.669113 0.0174011 0.00918332 0.00114088 -0.721616 0.212324 0.662719 0.0177534 0.00943052 0.00121154 -0.828206 0.124953 0.73043 0.011775 0.0173486 0.00151672 0.82541 0.0439936 0.789771 0.00811407 0.0298194 0.00192269 0.922804 0.0103961 
20.5 0.688244 0.0154455 0.0113218 0.00126238 -0.546619 0.697728 0.658975 0.018206 0.00949101 0.00126108 -0.893707 0.098551 0.750533 0.0103539 0.0221014 0.00174383 0.86381 0.0268395 0.791992 0.00804972 0.0314841 0.00202151 0.922294 0.0103878 
21.5 0.691006 0.0153927 0.0120182 0.00132722 0.527735 0.745352 0.688523 0.0154318 0.0119739 0.00134065 -0.650088 0.297444 0.758074 0.0101746 0.0224371 0.00173367 0.873082 0.0238046 0.803575 0.00752194 0.0340767 0.00207195 0.93253 0.00836251 
22.5 0.714803 0.0131919 0.0152911 0.00144984 0.817446 0.0535216 0.729547 0.0118992 0.0175257 0.00153627 0.834095 0.0413905 0.776216 0.00894479 0.0287202 0.00200992 0.900699 0.0152091 0.811519 0.00705009 0.039077 0.00227247 0.938996 0.00701551 
23.5 0.736929 0.0116163 0.0179569 0.00151384 0.871229 0.027895 0.72577 0.0122545 0.0167281 0.00150255 0.822444 0.0475347 0.775578 0.00895516 0.0277727 0.00193897 0.90357 0.0147968 0.822006 0.00655975 0.0415239 0.00226978 0.949637 0.0054442 
24.5 0.72571 0.0123917 0.0184477 0.00167947 0.802979 0.0568268 0.723114 0.0123971 0.0183682 0.00168934 0.777283 0.0706906 0.796921 0.00770046 0.035255 0.00218999 0.928966 0.00901175 0.827786 0.00632628 0.0453359 0.00242559 0.950868 0.0051003 
25.5 0.743903 0.0108535 0.0235605 0.00191689 0.860682 0.028878 0.751309 0.0102685 0.0231559 0.0017912 0.883816 0.0216947 0.81125 0.00708286 0.0419321 0.00244259 0.939098 0.00703632 0.837559 0.00585856 0.0510341 0.00257892 0.957785 0.0040998 
26.5 0.753102 0.0101948 0.0238253 0.00183768 0.881216 0.0218944 0.77019 0.00923478 0.0284764 0.00204993 0.891864 0.0175424 0.80997 0.00709914 0.0410498 0.00240074 0.938204 0.00715697 0.82595 0.00649515 0.0471945 0.00258999 0.945635 0.00577279 
27.5 0.769227 0.0091748 0.0286335 0.00202321 0.906801 0.014584 0.771979 0.00905567 0.0285357 0.00200233 0.905833 0.0145594 0.814002 0.00692167 0.0427474 0.00244903 0.94164 0.00658969 0.840052 0.00569735 0.0525088 0.00260865 0.959381 0.00385824 
28.5 0.786315 0.00815 0.0366495 0.00237017 0.923841 0.0102528 0.779685 0.00852574 0.0333874 0.00225404 0.91092 0.012846 0.832758 0.00605886 0.0526073 0.00273344 0.954185 0.00457959 0.842596 0.00559441 0.0554048 0.00271901 0.960424 0.00368766 
29.5 0.800787 0.00741006 0.0410675 0.00245308 0.939626 0.00733408 0.78069 0.00859184 0.0348547 0.00237108 0.907016 0.0135093 0.830364 0.00616125 0.0522313 0.00274922 0.952571 0.00480302 0.847662 0.00538192 0.0596183 0.002845 0.96313 0.00336622 
30.5 0.79709 0.00757145 0.0411242 0.00250198 0.936369 0.00793135 0.794286 0.00782151 0.0389895 0.00246337 0.924026 0.00975075 0.833648 0.00596488 0.0546795 0.0028088 0.95588 0.00435792 0.851132 0.00526595 0.061622 0.00289018 0.964742 0.00315058 
31.5 0.795624 0.00776069 0.0443166 0.00278048 0.925677 0.00949584 0.782992 0.00845212 0.0380616 0.00256734 0.906989 0.013353 0.838789 0.00584466 0.0601244 0.00305597 0.95555 0.00430724 0.847173 0.00551492 0.06118 0.00297638 0.960249 0.00367448 
32.5 0.801501 0.00733274 0.0476171 0.00285929 0.93488 0.00784819 0.806007 0.00725346 0.0453254 0.00269582 0.935652 0.00764445 0.8416 0.00574827 0.0607529 0.00304585 0.957156 0.00408931 0.855249 0.00516988 0.0646764 0.00299551 0.965266 0.0030698 
33.5 0.809598 0.00710846 0.0519596 0.0030411 0.938223 0.00719984 0.809032 0.0071982 0.0495056 0.00294922 0.932323 0.00795114 0.845221 0.00554262 0.0647767 0.00317086 0.959612 0.00375126 0.852798 0.00527772 0.0644838 0.00304394 0.962944 0.00330834 
34.5 0.824027 0.00637937 0.0617953 0.00334127 0.94948 0.0053091 0.824111 0.00643016 0.0598757 0.00328287 0.945407 0.00571132 0.847658 0.005533 0.0698125 0.00341948 0.958618 0.00381177 0.862646 0.00489494 0.072658 0.00323245 0.968567 0.00269972 
35.5 0.836029 0.00591769 0.0719248 0.00368843 0.954907 0.00443474 0.831063 0.00621279 0.0630283 0.00335546 0.949502 0.00515055 0.862243 0.00498931 0.0795044 0.00359868 0.966224 0.00291578 0.857184 0.0051778 0.0701844 0.0032616 0.964089 0.0031736 
36.5 0.843048 0.00558063 0.0760584 0.00373787 0.959738 0.00377506 0.838442 0.0058176 0.0665309 0.00337063 0.956187 0.00424533 0.859739 0.00500974 0.0770663 0.00350018 0.966413 0.00290983 0.865932 0.00482635 0.0753579 0.00332027 0.968865 0.00264039 
37.5 0.836674 0.00595446 0.0772535 0.00400226 0.952209 0.00468117 0.835414 0.00605809 0.0688867 0.00360918 0.950741 0.00490529 0.866494 0.00476546 0.0833003 0.00363655 0.969836 0.0025379 0.863888 0.00484633 0.0746003 0.00329112 0.969357 0.0026238 
