0.005 0.0643362 
0.015 0.0090048 
0.025 0.0105412 
0.035 0.013093 
0.045 0.0152774 
0.055 0.016874 
0.065 0.0190651 
0.075 0.0195727 
0.085 0.0208152 
0.095 0.0223249 
0.105 0.0222915 
0.115 0.0232067 
0.125 0.0230998 
0.135 0.0237011 
0.145 0.0233069 
0.155 0.0228393 
0.165 0.0219575 
0.175 0.0217438 
0.185 0.0223049 
0.195 0.0216369 
0.205 0.0201339 
0.215 0.0201071 
0.225 0.0194525 
0.235 0.0181499 
0.245 0.0180964 
0.255 0.0170944 
0.265 0.0164665 
0.275 0.0159321 
0.285 0.0161792 
0.295 0.0148299 
0.305 0.015244 
0.315 0.0136341 
0.325 0.0134738 
0.335 0.0126388 
0.345 0.0127991 
0.355 0.0123783 
0.365 0.0120175 
0.375 0.0112827 
0.385 0.0110623 
0.395 0.0107817 
0.405 0.0107216 
0.415 0.0102941 
0.425 0.00967949 
0.435 0.00919852 
0.445 0.00892463 
0.455 0.00798274 
0.465 0.00856391 
0.475 0.00821654 
0.485 0.00773557 
0.495 0.00761533 
0.505 0.00765541 
0.515 0.00728133 
0.525 0.00730805 
0.535 0.00678032 
0.545 0.00651311 
0.555 0.00651979 
0.565 0.00630603 
0.575 0.00621251 
0.585 0.00599206 
0.595 0.00580502 
0.605 0.00534409 
0.615 0.00519713 
0.625 0.00551778 
0.635 0.00521717 
0.645 0.00492993 
0.655 0.00455584 
0.665 0.00454916 
0.675 0.00441556 
0.685 0.00415503 
0.695 0.00430867 
0.705 0.00390119 
0.715 0.0035271 
0.725 0.00374755 
0.735 0.00357386 
0.745 0.00332002 
0.755 0.00338682 
0.765 0.0031931 
0.775 0.00280565 
0.785 0.00263865 
0.795 0.00285241 
0.805 0.00241152 
0.815 0.00221112 
0.825 0.00231132 
0.835 0.00234472 
0.845 0.00197731 
0.855 0.00194391 
0.865 0.00177023 
0.875 0.00179027 
0.885 0.00158987 
0.895 0.0012091 
0.905 0.0013093 
0.915 0.000901816 
0.925 0.000968617 
0.935 0.000701412 
0.945 0.00060121 
0.955 0.000414167 
0.965 0.000260525 
0.975 9.35216e-05 
